time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-26T14:44:35.336+0300,8.0,4.0,5545,22810,11512,4130,6324,6368,2285,4100
2017-05-26T14:44:36.328+0300,8.0,4.0,4644,6323,13204,7753,2807,3002,2443,1535
2017-05-26T14:44:44.271+0300,8.0,4.0,11177,9426,3190,2879,2491,4683,2310,803
2017-05-26T14:44:53.210+0300,8.0,4.0,3394,16497,26413,6829,3819,4095,2151,1318
2017-05-26T14:44:59.165+0300,8.0,4.0,2513,4877,3666,6962,3667,6823,1901,1436
2017-05-26T14:45:01.139+0300,8.0,4.0,2112,6145,4001,6977,6458,4303,3094,1319
2017-05-26T14:45:06.107+0300,8.0,4.0,5151,6719,3930,4440,5238,5574,2459,3232
2017-05-26T14:45:08.089+0300,8.0,4.0,14508,6454,2725,4810,6919,5705,1435,1776
2017-05-26T14:45:11.069+0300,8.0,4.0,5890,4606,2068,1815,3174,5978,2649,2145
2017-05-26T14:45:12.082+0300,8.0,4.0,8344,4354,618,3700,5870,3198,1299,1461
2017-05-26T14:45:13.055+0300,8.0,4.0,5986,10793,1254,5542,3391,8523,1101,938
2017-05-26T14:45:14.048+0300,8.0,4.0,4555,10610,5992,3200,2674,12845,3281,1235
2017-05-26T14:45:15.040+0300,8.0,4.0,8466,6212,971,3363,10002,9424,2396,2164
2017-05-26T14:45:16.030+0300,8.0,4.0,4107,3975,2254,6718,4530,3088,1808,1442
2017-05-26T14:45:17.022+0300,8.0,4.0,9598,4719,1539,3666,7749,3340,2719,858
2017-05-26T14:45:18.016+0300,8.0,4.0,2179,1551,1153,3270,6464,3490,1773,742
2017-05-26T14:45:19.009+0300,8.0,4.0,4278,8300,6483,2966,6040,9492,2512,1230
2017-05-26T14:45:19.998+0300,8.0,4.0,10391,3674,12184,5493,9128,9201,3146,1295
2017-05-26T14:45:20.992+0300,8.0,4.0,6851,5143,10284,1443,4660,2405,6626,1342
2017-05-26T14:45:21.990+0300,8.0,4.0,2178,7903,8087,5021,10788,3266,1305,1706
2017-05-26T14:45:22.983+0300,8.0,4.0,3101,7524,8041,3151,4019,9229,1402,1881
2017-05-26T14:45:26.948+0300,8.0,4.0,7161,5019,4227,1032,2487,2605,933,323
2017-05-26T14:45:46.803+0300,8.0,4.0,7645,5799,6805,5337,3181,3218,996,683
2017-05-26T14:45:47.795+0300,8.0,4.0,4037,13581,2470,7530,7378,5197,1608,831
2017-05-26T14:45:48.783+0300,8.0,4.0,2499,5234,2351,5955,5516,4630,1625,1819
2017-05-26T14:45:49.771+0300,8.0,4.0,3224,4262,5433,11615,4932,2898,1388,1934
2017-05-26T14:45:55.737+0300,8.0,4.0,2557,6396,3791,5450,7640,3217,1142,1110
2017-05-26T14:46:08.638+0300,8.0,4.0,3037,7709,6346,4082,6857,5129,714,1564
2017-05-26T14:46:16.588+0300,8.0,4.0,12825,4787,3506,823,4495,3758,1821,1730
2017-05-26T14:46:17.585+0300,8.0,4.0,5931,4712,2896,3818,11416,2157,1631,1902
2017-05-26T14:46:18.572+0300,8.0,4.0,10199,3805,909,2334,5374,9214,2177,1752
2017-05-26T14:46:19.558+0300,8.0,4.0,67968,65147,31730,8234,11067,5534,2690,864
2017-05-26T14:46:20.553+0300,8.0,4.0,26930,43032,5360,18758,9088,5423,4357,3134
2017-05-26T14:46:34.455+0300,8.0,4.0,5726,8280,665,5403,7770,4051,2385,2230
2017-05-26T14:46:37.434+0300,8.0,4.0,11003,13382,6329,3759,8977,5793,1758,2292
2017-05-26T14:46:46.366+0300,8.0,4.0,13064,7143,5254,2153,9780,1776,2736,1541
2017-05-26T14:46:53.309+0300,8.0,4.0,5891,28223,3585,2287,6351,5499,3372,963
2017-05-26T14:46:54.327+0300,8.0,4.0,11524,12096,1362,3529,2264,4169,3795,916
2017-05-26T14:47:03.235+0300,8.0,4.0,39078,11203,9064,10151,4258,3928,1089,1099
2017-05-26T14:47:04.234+0300,8.0,4.0,41837,63246,15905,8704,15172,5762,5447,2298
