time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-26T14:42:13.392+0300,8.0,4.0,8331,11852,6020,17273,12852,5170,3546,1500
2017-05-26T14:42:14.386+0300,8.0,4.0,30211,42603,1914,10808,6234,6140,2504,2278
2017-05-26T14:42:15.371+0300,8.0,4.0,6560,3082,8632,6538,5647,3747,1745,3705
2017-05-26T14:42:38.203+0300,8.0,4.0,24725,7880,2116,5549,2574,5190,1518,2686
2017-05-26T14:42:39.188+0300,8.0,4.0,4756,10886,2882,2665,13608,3804,1304,1433
2017-05-26T14:42:41.187+0300,8.0,4.0,4250,17341,4518,4920,5968,6571,1150,762
2017-05-26T14:42:49.126+0300,8.0,4.0,2457,6748,8046,6156,7897,7119,2284,1831
2017-05-26T14:42:50.115+0300,8.0,4.0,5139,5070,10648,6088,5734,3716,2046,2197
2017-05-26T14:42:51.110+0300,8.0,4.0,8952,11679,7219,16437,20595,8030,1955,2286
2017-05-26T14:43:04.996+0300,8.0,4.0,9826,5264,789,4067,4764,3444,1762,905
2017-05-26T14:43:06.003+0300,8.0,4.0,8215,2529,4487,2738,7837,4590,1779,795
2017-05-26T14:43:06.988+0300,8.0,4.0,2160,4200,1202,4647,2194,5881,1549,1687
2017-05-26T14:43:07.974+0300,8.0,4.0,3200,11380,1712,2964,2293,1077,816,622
2017-05-26T14:43:08.977+0300,8.0,4.0,55649,16367,4676,6314,5392,2433,1178,343
2017-05-26T14:43:09.965+0300,8.0,4.0,5007,13633,14997,6633,5453,4591,2534,1402
2017-05-26T14:43:24.863+0300,8.0,4.0,5761,13658,5651,3724,3040,5717,1231,1310
2017-05-26T14:43:25.846+0300,8.0,4.0,2153,10578,4748,3197,2572,8513,4311,2210
2017-05-26T14:43:26.838+0300,8.0,4.0,4201,2163,4161,5655,6483,3363,1183,1257
2017-05-26T14:43:27.832+0300,8.0,4.0,1000,3564,2174,2523,6039,2135,2018,2857
2017-05-26T14:43:28.822+0300,8.0,4.0,1900,8789,1206,4715,7086,6790,2204,1237
2017-05-26T14:43:29.812+0300,8.0,4.0,1987,4090,6666,1798,6217,7365,1545,2024
2017-05-26T14:43:30.820+0300,8.0,4.0,3778,4203,3603,1376,2817,6497,1236,896
2017-05-26T14:43:31.801+0300,8.0,4.0,1810,3922,6792,6651,4329,6455,1509,557
2017-05-26T14:43:32.791+0300,8.0,4.0,2507,5077,100,468,6178,3653,2398,1426
2017-05-26T14:43:33.780+0300,8.0,4.0,6564,5521,4038,3562,2862,3586,1075,1442
2017-05-26T14:43:34.790+0300,8.0,4.0,4790,3688,2215,2071,5133,6457,2216,949
2017-05-26T14:43:35.781+0300,8.0,4.0,11248,8183,3936,4826,2875,4165,1476,2162
2017-05-26T14:43:36.772+0300,8.0,4.0,2966,6048,2346,2647,1933,5877,1680,1003
2017-05-26T14:43:37.766+0300,8.0,4.0,7111,15473,3229,8511,3008,2876,1475,2369
2017-05-26T14:43:38.754+0300,8.0,4.0,15998,44730,2775,2970,18951,5537,1962,1535
2017-05-26T14:43:39.744+0300,8.0,4.0,134975,22415,1445,4660,1863,3100,781,265
2017-05-26T14:43:47.682+0300,8.0,4.0,7330,3497,6900,10149,13484,6041,1936,1366
2017-05-26T14:43:48.675+0300,8.0,4.0,1325,23163,6328,8743,5321,4403,1070,1405
2017-05-26T14:43:54.634+0300,8.0,4.0,5397,22446,9029,3125,10149,7150,2542,1789
2017-05-26T14:43:59.599+0300,8.0,4.0,2258,3793,2758,3454,3917,6305,4472,2219
2017-05-26T14:44:00.589+0300,8.0,4.0,63672,19517,10106,3599,5262,1978,571,434
2017-05-26T14:44:01.580+0300,8.0,4.0,13182,27989,19154,18744,9861,5038,3972,2195
2017-05-26T14:44:02.571+0300,8.0,4.0,8930,7504,3110,4684,11202,3839,722,1863
2017-05-26T14:44:15.488+0300,8.0,4.0,4105,8773,18545,5341,6991,4985,2534,1240
2017-05-26T14:44:16.480+0300,8.0,4.0,3896,10154,3343,6552,4861,5517,1452,1238
