time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-26T15:22:13.605+0300,8.0,4.0,10170,7159,16142,6615,10080,14198,8381,1683
2017-05-26T15:22:14.597+0300,8.0,4.0,12510,6506,9004,4088,21350,1908,11923,1205
2017-05-26T15:22:15.586+0300,8.0,4.0,5686,7892,4522,11384,2881,6745,2551,1245
2017-05-26T15:22:33.454+0300,8.0,4.0,7231,5068,1917,8811,3225,2442,1759,697
2017-05-26T15:22:34.446+0300,8.0,4.0,4972,18770,4419,10388,6434,6095,1236,1020
2017-05-26T15:23:01.257+0300,8.0,4.0,11804,9558,1936,10300,7213,15210,1251,914
2017-05-26T15:23:02.241+0300,8.0,4.0,17785,14186,3441,2194,1721,8327,1703,866
2017-05-26T15:23:03.235+0300,8.0,4.0,9176,4210,9759,2934,2011,4275,570,875
2017-05-26T15:23:04.241+0300,8.0,4.0,4191,14217,213,8299,2670,4824,892,1626
2017-05-26T15:23:05.226+0300,8.0,4.0,10394,30367,16382,59019,43343,11569,2011,1477
2017-05-26T15:23:11.176+0300,8.0,4.0,6680,13722,3704,1169,3370,1857,1527,1002
2017-05-26T15:23:13.175+0300,8.0,4.0,26224,15244,815,3817,4549,3659,651,816
2017-05-26T15:23:32.030+0300,8.0,4.0,7143,5020,2863,4716,10140,6727,1589,1007
2017-05-26T15:23:33.021+0300,8.0,4.0,4599,1358,386,16684,5661,13547,3469,557
2017-05-26T15:23:34.013+0300,8.0,4.0,11827,4240,1684,16834,2495,3664,2417,1531
2017-05-26T15:23:35.003+0300,8.0,4.0,24221,8248,2415,9981,4768,3339,1645,1302
2017-05-26T15:23:35.996+0300,8.0,4.0,28293,13605,3052,4753,6948,5381,2281,1137
2017-05-26T15:23:41.947+0300,8.0,4.0,21616,8920,1771,4560,13453,10663,1832,586
2017-05-26T15:23:42.943+0300,8.0,4.0,5551,15960,11186,1634,5779,12077,764,1136
2017-05-26T15:23:43.940+0300,8.0,4.0,3870,8087,8535,4180,12383,7416,637,1438
2017-05-26T15:23:44.935+0300,8.0,4.0,14328,41858,3711,2433,4870,4671,1759,1245
2017-05-26T15:23:45.930+0300,8.0,4.0,5570,37729,329,2494,9329,1868,994,1242
2017-05-26T15:23:52.879+0300,8.0,4.0,6890,13552,9765,6324,2968,3285,817,844
2017-05-26T15:23:53.865+0300,8.0,4.0,7073,13355,3349,3911,1595,1524,1950,856
2017-05-26T15:26:02.912+0300,8.0,4.0,19657,8003,6056,5922,5872,9984,1439,1158
2017-05-26T15:26:13.836+0300,8.0,4.0,17242,6957,1558,1963,3367,7789,1220,505
2017-05-26T15:26:14.823+0300,8.0,4.0,148951,5753,607,3290,13471,1790,494,464
2017-05-26T15:26:15.816+0300,8.0,4.0,64490,25926,28476,11401,39840,15802,1881,1037
2017-05-26T15:26:16.806+0300,8.0,4.0,1755,7584,5195,73630,33567,14731,2196,661
2017-05-26T15:28:36.779+0300,8.0,4.0,5914,1904,1065,1779,1711,2827,360,226
2017-05-26T15:28:37.773+0300,8.0,4.0,13547,6834,1146,3954,4580,13944,1511,1369
2017-05-26T15:28:38.751+0300,8.0,4.0,6043,3229,1018,5332,12339,13133,1054,974
2017-05-26T15:28:39.754+0300,8.0,4.0,7857,13100,7010,1425,7306,5820,602,1672
2017-05-26T15:28:41.730+0300,8.0,4.0,5179,6044,5651,12911,4749,5405,1684,1129
2017-05-26T15:28:42.718+0300,8.0,4.0,1818,6261,2777,5505,7400,5827,1060,578
2017-05-26T15:29:45.256+0300,8.0,4.0,16021,10901,984,5044,2466,2015,1785,1293
2017-05-26T15:31:09.634+0300,8.0,4.0,7836,6129,4830,4451,4001,5485,967,645
2017-05-26T15:31:10.629+0300,8.0,4.0,2410,5359,7162,2044,2708,2626,954,438
2017-05-26T15:32:16.142+0300,8.0,4.0,22200,18833,1480,2900,16186,19162,1162,907
2017-05-26T15:32:17.133+0300,8.0,4.0,2314,1981,3269,1984,1237,1562,183,473
