time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-26T15:08:55.525+0300,8.0,4.0,8520,12795,6813,839,2190,4820,2221,763
2017-05-26T15:08:56.516+0300,8.0,4.0,29972,14086,2693,13723,5142,3914,2142,1399
2017-05-26T15:09:12.402+0300,8.0,4.0,7666,7177,11142,7763,3695,8402,2403,1810
2017-05-26T15:10:02.026+0300,8.0,4.0,5248,5714,3517,2968,4956,2311,1756,1779
2017-05-26T15:10:03.021+0300,8.0,4.0,10857,15506,11408,19925,4600,4167,1649,464
2017-05-26T15:10:04.012+0300,8.0,4.0,11982,11962,2251,2983,6293,3791,2384,1037
2017-05-26T15:10:08.969+0300,8.0,4.0,7303,12653,8217,4980,2390,3007,1616,1982
2017-05-26T15:10:48.687+0300,8.0,4.0,78863,10126,9131,6718,8605,5072,1701,1215
2017-05-26T15:10:56.622+0300,8.0,4.0,16462,4425,10626,9138,3342,5615,1453,835
2017-05-26T15:10:57.610+0300,8.0,4.0,2660,4345,748,2545,1091,656,403,363
2017-05-26T15:10:58.601+0300,8.0,4.0,56591,11531,5925,3874,9413,3955,1740,1434
2017-05-26T15:11:30.365+0300,8.0,4.0,22770,19908,5868,2226,4102,4846,805,857
2017-05-26T15:11:31.363+0300,8.0,4.0,11644,16484,9539,5657,10471,10947,726,894
2017-05-26T15:11:36.316+0300,8.0,4.0,6762,11654,5455,6910,5248,6675,2232,431
2017-05-26T15:12:10.081+0300,8.0,4.0,15060,35982,4824,5876,4069,3315,1315,1181
2017-05-26T15:12:19.020+0300,8.0,4.0,40389,11565,7912,1531,2795,5021,2020,1084
2017-05-26T15:12:20.007+0300,8.0,4.0,2828,1297,790,457,1044,630,263,229
2017-05-26T15:12:20.996+0300,8.0,4.0,69073,22044,29626,9000,5588,3311,4821,544
2017-05-26T15:13:02.688+0300,8.0,4.0,1678,7384,3031,6459,2616,1990,1132,1640
2017-05-26T15:13:03.673+0300,8.0,4.0,6293,6576,16424,12931,6308,13246,2138,764
2017-05-26T15:13:04.679+0300,8.0,4.0,21419,16759,2749,4933,2835,2739,1039,929
2017-05-26T15:13:59.266+0300,8.0,4.0,41160,22725,4366,2738,10187,5802,1063,1971
2017-05-26T15:14:00.267+0300,8.0,4.0,6645,8145,15270,8108,17171,11225,3623,1421
2017-05-26T15:15:05.789+0300,8.0,4.0,36933,34696,1101,20280,20459,22797,2200,1869
2017-05-26T15:15:06.775+0300,8.0,4.0,43456,40245,12826,6549,12635,16745,5463,1522
2017-05-26T15:15:07.763+0300,8.0,4.0,10441,4765,2925,1037,8665,4672,1307,316
2017-05-26T15:15:08.753+0300,8.0,4.0,36251,9524,7820,18196,35463,29611,3183,3196
2017-05-26T15:15:09.742+0300,8.0,4.0,2526,4648,3313,3830,5530,4848,708,571
2017-05-26T15:15:10.753+0300,8.0,4.0,4527,12104,8639,11891,15544,14654,1392,710
2017-05-26T15:15:11.742+0300,8.0,4.0,35914,2444,6223,7156,3520,21752,1990,1813
2017-05-26T15:15:12.726+0300,8.0,4.0,5914,10905,6820,4224,11743,22976,1691,1150
2017-05-26T15:15:13.717+0300,8.0,4.0,4046,15093,12255,12390,9201,9463,3713,1317
2017-05-26T15:15:14.707+0300,8.0,4.0,10146,14385,3255,5251,8616,16005,1793,1475
2017-05-26T15:15:15.713+0300,8.0,4.0,766,5324,2623,2061,4807,7292,1703,4046
2017-05-26T15:15:16.688+0300,8.0,4.0,8018,8096,698,3450,2120,7100,2283,1949
2017-05-26T15:15:17.689+0300,8.0,4.0,4575,7193,3217,3416,6781,3337,1239,2198
2017-05-26T15:15:18.690+0300,8.0,4.0,5384,2914,4786,4974,3601,5658,669,994
2017-05-26T15:15:19.681+0300,8.0,4.0,6883,7470,5165,6751,3605,9342,1002,1085
2017-05-26T15:15:20.656+0300,8.0,4.0,1701,13553,10167,6299,2372,3108,1235,1143
2017-05-26T15:15:21.670+0300,8.0,4.0,3432,14132,4876,1889,8788,3165,1674,1367
