time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-29T12:14:16.441+0300,8.0,4.0,2202,10467,1157,2031,7556,4342,3245,2144
2017-05-29T12:14:17.445+0300,8.0,4.0,3360,11950,19377,2971,2386,11477,3045,1686
2017-05-29T12:14:18.434+0300,8.0,4.0,1529,3063,10679,4038,2747,10989,3579,1801
2017-05-29T12:14:19.426+0300,8.0,4.0,31699,14238,3086,2877,3339,14351,8626,2380
2017-05-29T12:14:20.417+0300,8.0,4.0,3858,17129,6617,5844,2497,7206,2787,1848
2017-05-29T12:14:21.405+0300,8.0,4.0,3398,7977,133,4854,5948,6398,2943,4086
2017-05-29T12:14:22.396+0300,8.0,4.0,3506,6992,3502,5598,7546,14705,3538,2236
2017-05-29T12:14:23.387+0300,8.0,4.0,796,2650,7738,1479,5390,3796,6089,3015
2017-05-29T12:14:24.378+0300,8.0,4.0,920,6276,3150,2913,9464,5164,7298,1452
2017-05-29T12:14:25.389+0300,8.0,4.0,2620,9061,6533,6504,3899,8043,5866,2962
2017-05-29T12:14:26.377+0300,8.0,4.0,408,6080,6611,1790,9578,5708,8134,2128
2017-05-29T12:14:27.368+0300,8.0,4.0,947,10801,1067,4970,3445,7905,3723,1198
2017-05-29T12:14:28.356+0300,8.0,4.0,1430,14345,2832,1815,3139,3737,4057,2245
2017-05-29T12:14:29.344+0300,8.0,4.0,2625,35027,2118,2741,3982,5770,4337,1519
2017-05-29T12:14:30.336+0300,8.0,4.0,2358,11057,980,5579,6038,5424,2741,2352
2017-05-29T12:14:31.329+0300,8.0,4.0,3819,2347,5090,3402,6262,10594,6766,3402
2017-05-29T12:14:32.319+0300,8.0,4.0,6690,7413,791,3238,3693,4121,4551,2404
2017-05-29T12:14:33.311+0300,8.0,4.0,1540,6525,12300,5188,8195,3786,4422,2349
2017-05-29T12:14:34.322+0300,8.0,4.0,2171,5082,2009,10076,2977,4539,3901,1965
2017-05-29T12:14:35.315+0300,8.0,4.0,1708,2274,1323,14013,5673,10345,3489,2101
2017-05-29T12:14:36.305+0300,8.0,4.0,2518,5521,3795,3006,7013,6799,5175,3468
2017-05-29T12:14:37.290+0300,8.0,4.0,2221,1523,1896,1352,3123,5226,3087,2080
2017-05-29T12:14:39.272+0300,8.0,4.0,1294,4035,1022,5256,7085,5893,2632,1938
2017-05-29T12:14:40.262+0300,8.0,4.0,691,6783,2704,5324,5949,9707,2054,2800
2017-05-29T12:14:41.249+0300,8.0,4.0,773,5063,2848,3997,2679,4766,4593,1932
2017-05-29T12:14:42.255+0300,8.0,4.0,5354,15806,2144,2981,4049,16628,7010,1848
2017-05-29T12:14:43.245+0300,8.0,4.0,7924,5836,3518,3483,4417,7430,4490,1647
2017-05-29T12:14:44.238+0300,8.0,4.0,8171,7526,3433,2789,6842,7610,2291,2996
2017-05-29T12:14:45.228+0300,8.0,4.0,1653,5783,3254,3739,6463,6175,5825,4316
2017-05-29T12:14:46.216+0300,8.0,4.0,1245,8244,4831,6141,6218,3420,7208,2223
2017-05-29T12:14:47.225+0300,8.0,4.0,6255,521,2820,6404,6626,4765,3851,3457
2017-05-29T12:14:48.219+0300,8.0,4.0,8505,50449,2535,2762,9496,3309,7231,1639
2017-05-29T12:14:49.208+0300,8.0,4.0,1961,22253,6276,6218,2649,9748,4964,1724
2017-05-29T12:14:50.196+0300,8.0,4.0,1178,3927,6089,10522,2767,4098,4745,1067
2017-05-29T12:14:51.186+0300,8.0,4.0,656,1425,4058,640,4626,5170,4746,2347
2017-05-29T12:14:52.176+0300,8.0,4.0,1665,7587,3334,497,19454,4153,3120,884
2017-05-29T12:14:53.165+0300,8.0,4.0,2378,8084,4275,1584,5809,3548,2605,2517
2017-05-29T12:14:54.178+0300,8.0,4.0,2380,4617,4074,1362,4481,5086,4271,2020
2017-05-29T12:14:55.168+0300,8.0,4.0,1777,4810,6336,3854,3540,7948,5926,1824
2017-05-29T12:14:56.157+0300,8.0,4.0,3083,3854,3979,3216,3693,4470,5231,1164
