,IO_10_2_1,IO_10_2_2,IO_10_2_3,IO_10_2_4,IO_10_2_5,IO_10_2_6,IO_10_2_7,IO_10_2_8,IO_TXT_1,IO_TXT_2,IO_TXT_3,IO_TXT_4,IO_SKY_1,IO_SKY_2,KS_10_2_1,KS_10_2_2,KS_10_2_3,KS_10_2_4,KS_10_2_5,KS_10_2_6,RO_10_2_1,RO_10_2_2,RO_10_2_3,RO_10_2_4,RO_10_2_5,RO_10_2_6
0,-3.686710024008306,-5.263289779326073,-4.790938714409913,-4.539527181888088,-4.590589975579652,-5.716979746293989,-4.019022077370398,-4.239246390376589,-3.680973097290667,-6.011105288885398,-4.257981145569468,-4.499094146917914,-4.641013327129144,-3.8326517836507628,-5.6242112556458155,-4.438360472596497,-5.633079595547976,-1.020006108771843,-4.46799073825327,-14.96633017945405,-2.944948722030809,-3.5473403601806712,0.19421731553937757,-2.727611190314128,-3.127888651500994,-5.375543967438535
1,4.13957055643212,4.523207132029116,3.3668592449194144,2.584727078379337,2.8783264872073415,1.7551187408835605,4.017996861051136,5.67529122221565,3.854629133914891,5.782375491868602,3.9100665535334773,4.764576948194035,2.6353295298275436,3.532140363438008,4.887302822273791,7.395268969113739,4.959525187025344,6.262909289868595,4.357789175964526,-9.527463461644032,4.92451254601204,4.860172576159552,5.498188844014141,5.315994620393636,4.748926840205897,6.227264432841358
2,5.638683554941019,5.297377108113532,3.5644249299530983,3.0202344356109867,2.9570056701252816,1.7184442621443001,3.8321663082768698,7.310728092743219,4.399785238616506,5.635789259231606,4.691587377286743,4.319707968138202,2.5840600219162546,3.942760054673068,7.668181068785855,6.147657675830744,4.507818811626837,5.655871861195537,6.908016570419756,8.418543048534314,5.296932454149816,5.475443946144649,13.49273199098268,10.909920565777627,5.767090641099335,10.172190048464842
3,3.2989630874074227,3.4832422968521297,3.970239022241458,4.4054022179759755,4.39974436190551,5.58082504651813,3.7350924748667587,4.579916643004594,3.833085437012233,4.061807667622822,3.5105560380151712,4.752561753412929,4.652464387897466,3.6230170279805174,7.253576965141175,5.452450863351725,5.261999787783388,1.1662209716645955,3.4560634238923016,7.122448425100464,3.258709479233749,3.765038719108055,1.9860900671062263,2.284219527933292,2.1863535297462224,7.466560642961558
