,noise_5_1,noise_5_2,noise_5_3,noise_5_4,noise_5_5,noise_5_6,noise_5_7,noise_5_8,noise_1,noise_2
0,-3.144808086018134,-0.2691034420276798,-3.258045369859787,-4.583367282812016,-15.446757710887182,-6.949666596922176,-4.731242715087387,-2.997780235976182,-0.2637206808101013,0.9799556242543991
1,3.9325611661570194,5.565268150308131,4.287352889487279,2.5638279065217877,2.9582245100323936,5.371632757513206,3.771572322841234,6.122162073761393,5.470879063029792,6.076559537168104
2,3.963519724957458,5.083159499695429,4.616871081946446,2.740159554780104,5.271653817964856,8.838230866367628,5.219688813590401,8.948009298718443,5.3282094847360035,4.812051238796055
3,3.7196782426261215,0.6087247057546753,3.151162492491177,4.479427097992623,12.098077009518741,4.312438196671855,3.4269582221282606,3.7243506270298714,0.6474429379881331,-0.5392674546069217
