time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-11T18:41:46.536+0300,8.0,4.0,19524,87550,25598,8626,7016,4834,2065,2288
2017-05-11T18:41:49.504+0300,8.0,4.0,12218,3956,932,6824,2110,5313,934,1266
2017-05-11T18:41:50.495+0300,8.0,4.0,3641,8509,3246,2698,6895,7112,2396,1137
2017-05-11T18:41:51.484+0300,8.0,4.0,2263,10466,4850,4228,2062,4751,1816,2393
2017-05-11T18:41:52.495+0300,8.0,4.0,8245,7092,1944,3007,2581,4594,1409,538
2017-05-11T18:41:53.483+0300,8.0,4.0,10765,4187,5835,3208,8399,8228,2256,1157
2017-05-11T18:41:54.471+0300,8.0,4.0,5206,12193,988,2001,5096,4846,2211,3519
2017-05-11T18:41:55.463+0300,8.0,4.0,6637,14181,1243,451,2025,3558,1371,1509
2017-05-11T18:41:56.448+0300,8.0,4.0,19755,27541,10471,6224,5784,6717,3063,1081
2017-05-11T18:42:01.428+0300,8.0,4.0,5266,12415,6323,8016,6367,3296,1030,749
2017-05-11T18:42:02.413+0300,8.0,4.0,18335,5219,11357,6172,3104,2589,1834,1579
2017-05-11T18:42:03.405+0300,8.0,4.0,11455,1954,802,6306,1623,4765,1737,871
2017-05-11T18:42:04.396+0300,8.0,4.0,5882,12843,3070,909,2178,6964,1368,810
2017-05-11T18:42:05.385+0300,8.0,4.0,10702,5790,504,3412,8898,7235,2012,728
2017-05-11T18:42:06.377+0300,8.0,4.0,2889,9508,3997,1734,6238,3429,1857,2714
2017-05-11T18:42:07.369+0300,8.0,4.0,1811,5807,4594,6557,3602,6307,2645,2199
2017-05-11T18:42:08.358+0300,8.0,4.0,14500,891,9234,6195,2136,6790,1919,1345
2017-05-11T18:42:09.370+0300,8.0,4.0,8154,9118,685,1154,4036,1492,1182,642
2017-05-11T18:42:10.359+0300,8.0,4.0,5629,2413,8792,9964,12809,4385,2225,728
2017-05-11T18:42:11.350+0300,8.0,4.0,18670,17223,4850,7400,6063,3420,1173,1061
2017-05-11T18:42:12.339+0300,8.0,4.0,4926,7251,2831,6547,2142,2947,710,1553
2017-05-11T18:42:13.329+0300,8.0,4.0,20986,24825,1779,2844,1748,5034,833,1693
2017-05-11T18:42:14.319+0300,8.0,4.0,14982,19839,9010,2847,2740,9227,1185,1703
2017-05-11T18:42:15.311+0300,8.0,4.0,12979,4208,5173,2628,5471,3201,1624,2113
2017-05-11T18:42:16.300+0300,8.0,4.0,10555,31311,2974,8873,1250,4716,2216,852
2017-05-11T18:42:17.293+0300,8.0,4.0,16804,3047,5063,5190,3411,2314,973,662
2017-05-11T18:42:18.285+0300,8.0,4.0,1081,7733,14517,1117,6042,9447,2040,1437
2017-05-11T18:42:19.294+0300,8.0,4.0,11731,7534,6023,4905,5136,5876,3085,617
2017-05-11T18:42:20.290+0300,8.0,4.0,2592,9087,1443,3744,5038,9558,2827,1159
2017-05-11T18:42:21.279+0300,8.0,4.0,5393,5830,5492,6394,6770,3754,1704,1027
2017-05-11T18:42:22.268+0300,8.0,4.0,10712,7524,626,4248,3733,3606,1514,1094
2017-05-11T18:42:23.262+0300,8.0,4.0,5900,8615,1992,3984,2968,5379,1598,860
2017-05-11T18:42:24.253+0300,8.0,4.0,8599,3780,5792,2774,1297,1708,1121,1301
2017-05-11T18:42:25.240+0300,8.0,4.0,2826,16012,6736,3631,2930,6213,1124,817
2017-05-11T18:42:26.234+0300,8.0,4.0,15555,4601,3086,5964,10756,4437,949,1104
2017-05-11T18:42:27.221+0300,8.0,4.0,8977,4235,4367,4611,4652,4060,976,677
2017-05-11T18:42:28.213+0300,8.0,4.0,10805,5982,2406,4833,5309,3707,1879,982
2017-05-11T18:42:29.225+0300,8.0,4.0,7114,4225,2453,5660,5882,3852,2156,1450
2017-05-11T18:42:30.213+0300,8.0,4.0,2814,13820,3655,4487,2474,2640,1073,609
2017-05-11T18:42:31.202+0300,8.0,4.0,10962,10377,2130,3281,6932,5150,3458,855
