time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-11T18:34:35.709+0300,8.0,4.0,16833,8346,2073,5401,4831,1536,561,744
2017-05-11T18:34:36.702+0300,8.0,4.0,5745,2039,3053,5883,2655,2364,1527,2799
2017-05-11T18:34:37.692+0300,8.0,4.0,21063,9446,4811,2197,1461,3016,1263,1295
2017-05-11T18:34:38.684+0300,8.0,4.0,9341,10211,1413,5485,1826,4808,1039,3589
2017-05-11T18:34:39.695+0300,8.0,4.0,8646,5914,1375,6047,3289,6016,1756,1032
2017-05-11T18:34:40.682+0300,8.0,4.0,7662,5616,1240,2781,1355,4046,1291,2013
2017-05-11T18:34:41.676+0300,8.0,4.0,7215,2772,3783,4220,3037,2865,509,641
2017-05-11T18:34:42.670+0300,8.0,4.0,6661,5172,1579,3172,5994,5778,2176,983
2017-05-11T18:34:43.660+0300,8.0,4.0,1984,6069,2394,5824,5528,6804,618,1274
2017-05-11T18:34:44.652+0300,8.0,4.0,2503,4532,3194,1002,1996,3144,830,1621
2017-05-11T18:34:45.641+0300,8.0,4.0,4848,10799,1198,3296,4522,2114,1484,1242
2017-05-11T18:34:46.631+0300,8.0,4.0,4924,7766,629,3377,4104,7266,971,667
2017-05-11T18:34:47.627+0300,8.0,4.0,8108,12498,5475,6152,4068,3668,1865,2129
2017-05-11T18:34:48.621+0300,8.0,4.0,2006,7538,1200,3135,4561,3010,3118,560
2017-05-11T18:34:49.611+0300,8.0,4.0,4954,8786,3911,2494,7504,6529,1902,3150
2017-05-11T18:34:50.604+0300,8.0,4.0,5039,10760,1335,12608,4840,3968,2146,746
2017-05-11T18:34:51.591+0300,8.0,4.0,6249,11631,1620,5789,2678,4120,2655,1354
2017-05-11T18:34:52.581+0300,8.0,4.0,5816,8436,3442,4662,6466,2829,2266,2004
2017-05-11T18:34:53.577+0300,8.0,4.0,2356,10459,1699,1911,3041,2706,1271,640
2017-05-11T18:34:54.569+0300,8.0,4.0,13328,17401,5013,1497,5330,2193,722,1437
2017-05-11T18:34:55.561+0300,8.0,4.0,6131,3915,3487,3379,2683,2944,2390,1092
2017-05-11T18:34:56.552+0300,8.0,4.0,9921,9730,4830,450,2177,2319,1062,1011
2017-05-11T18:34:57.558+0300,8.0,4.0,7183,4895,7514,3502,7538,5525,1414,1762
2017-05-11T18:34:58.550+0300,8.0,4.0,4223,7500,5488,3639,1654,7810,985,1732
2017-05-11T18:34:59.541+0300,8.0,4.0,1964,4149,1654,2700,7965,4445,893,979
2017-05-11T18:35:00.530+0300,8.0,4.0,4630,2244,12398,5554,5236,4790,1610,556
2017-05-11T18:35:01.522+0300,8.0,4.0,4090,11457,3228,5421,1350,3724,1569,2530
2017-05-11T18:35:02.512+0300,8.0,4.0,5611,5514,3183,10986,4125,2802,2082,972
2017-05-11T18:35:03.502+0300,8.0,4.0,3824,12778,1729,5014,5922,1834,743,2130
2017-05-11T18:35:04.495+0300,8.0,4.0,4957,8425,2890,3147,2561,3158,1992,1905
2017-05-11T18:35:05.486+0300,8.0,4.0,13427,2505,3771,631,4246,2850,2446,960
2017-05-11T18:35:06.497+0300,8.0,4.0,10863,7064,16090,4737,3765,2618,2475,1380
2017-05-11T18:35:07.484+0300,8.0,4.0,3919,9287,2411,2954,3904,7421,2384,1105
2017-05-11T18:35:08.471+0300,8.0,4.0,10128,20468,5168,3153,7917,6572,3805,642
2017-05-11T18:35:09.465+0300,8.0,4.0,1443,5470,5336,4078,5510,6337,2726,797
2017-05-11T18:35:10.458+0300,8.0,4.0,10743,2996,853,3188,2672,2296,953,609
2017-05-11T18:35:11.448+0300,8.0,4.0,7100,3529,3393,3992,1478,7129,2291,1180
2017-05-11T18:35:12.441+0300,8.0,4.0,3819,13645,10883,1451,4932,2736,1523,1346
2017-05-11T18:35:13.434+0300,8.0,4.0,3572,6015,4103,3520,5715,2203,2428,1049
2017-05-11T18:35:14.423+0300,8.0,4.0,8047,7620,4442,1897,2969,2280,1216,1479
