time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-11T17:59:58.079+0300,8.0,4.0,21818,24527,8569,16767,11199,3956,1009,758
2017-05-11T18:00:10.974+0300,8.0,4.0,14849,9204,3111,7065,6919,10691,1098,910
2017-05-11T18:00:13.964+0300,8.0,4.0,11888,15602,2080,9415,6608,5290,1320,899
2017-05-11T18:00:15.940+0300,8.0,4.0,19048,7255,6180,13195,10177,6058,1180,1645
2017-05-11T18:00:17.937+0300,8.0,4.0,36838,70619,11844,16906,14062,4498,1323,2171
2017-05-11T18:00:18.929+0300,8.0,4.0,5320,3688,4529,4627,2215,2224,557,430
2017-05-11T18:00:27.843+0300,8.0,4.0,5578,19153,10154,1193,3458,6510,1372,788
2017-05-11T18:00:28.854+0300,8.0,4.0,37801,45483,5448,6731,13155,10173,1582,1483
2017-05-11T18:00:30.835+0300,8.0,4.0,12403,54873,7194,2512,7821,6057,2283,1192
2017-05-11T18:00:31.823+0300,8.0,4.0,25092,11712,14347,7269,5322,14836,782,1595
2017-05-11T18:00:33.806+0300,8.0,4.0,5780,19428,3308,6259,8039,13843,2562,1063
2017-05-11T18:00:35.806+0300,8.0,4.0,22325,5452,2471,11737,4198,9608,1860,1151
2017-05-11T18:00:36.796+0300,8.0,4.0,79170,56554,5476,3155,5274,2189,554,485
2017-05-11T18:00:37.788+0300,8.0,4.0,5350,9682,2463,1654,1014,715,291,452
2017-05-11T18:00:38.775+0300,8.0,4.0,19312,972,2018,576,2329,1073,344,270
2017-05-11T18:00:43.730+0300,8.0,4.0,22649,29458,6391,5367,11068,6882,1403,1607
2017-05-11T18:00:44.742+0300,8.0,4.0,53668,18838,5613,3991,3045,2785,2664,843
2017-05-11T18:00:45.713+0300,8.0,4.0,27098,17029,5482,7579,9387,3065,2257,1059
2017-05-11T18:01:05.584+0300,8.0,4.0,12493,8254,1193,1035,1030,2282,452,406
2017-05-11T18:01:06.572+0300,8.0,4.0,21465,18357,5130,3634,7342,3595,2741,666
2017-05-11T18:01:15.515+0300,8.0,4.0,24118,20876,7642,5316,30103,11675,1195,1156
2017-05-11T18:01:22.449+0300,8.0,4.0,1741,6528,5130,13020,7316,1032,757,642
2017-05-11T18:01:35.351+0300,8.0,4.0,20083,22498,3544,14621,11495,5212,1506,848
2017-05-11T18:01:36.340+0300,8.0,4.0,9111,15482,14530,7133,20853,8344,2513,2043
2017-05-11T18:01:37.333+0300,8.0,4.0,5453,22344,2729,12452,4615,2607,1023,465
2017-05-11T18:02:29.959+0300,8.0,4.0,20610,12021,11980,3728,6335,6065,4417,1269
2017-05-11T18:02:31.943+0300,8.0,4.0,34297,3645,5761,3596,3814,8261,4281,2897
2017-05-11T18:02:34.917+0300,8.0,4.0,6023,9386,10158,3581,2720,5293,961,1319
2017-05-11T18:02:35.913+0300,8.0,4.0,13048,24800,6118,14070,11802,5892,1202,797
2017-05-11T18:02:36.900+0300,8.0,4.0,11498,21371,5704,9745,6464,5212,1906,918
2017-05-11T18:02:37.890+0300,8.0,4.0,4614,17866,1718,4558,4867,7418,4014,2035
2017-05-11T18:02:38.881+0300,8.0,4.0,25263,14285,17191,1096,7503,12193,2038,1234
2017-05-11T18:02:39.872+0300,8.0,4.0,58320,19667,4402,4410,11466,5870,1714,510
2017-05-11T18:02:40.863+0300,8.0,4.0,27028,44656,5222,14883,5723,4457,1489,819
2017-05-11T18:02:41.854+0300,8.0,4.0,19547,29988,1080,2463,3330,7456,1212,615
2017-05-11T18:02:42.863+0300,8.0,4.0,13131,11065,3738,11741,7790,5085,4608,1184
2017-05-11T18:02:43.852+0300,8.0,4.0,9615,34923,17132,13975,12406,4390,1340,693
2017-05-11T18:03:24.543+0300,8.0,4.0,18269,13363,4388,10385,9258,7706,1303,1287
2017-05-11T18:03:25.536+0300,8.0,4.0,13738,19850,2590,12250,2090,5550,2674,2128
2017-05-11T18:03:26.526+0300,8.0,4.0,5630,4805,7329,3235,5540,6587,2379,1279
