time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-31T13:11:52.145+0300,8.0,4.0,147757,67022,28685,20550,21571,12614,8190,102595
2017-05-31T13:11:53.151+0300,8.0,4.0,1122518,403278,22793,10689,83445,11393,2612,103207
2017-05-31T13:11:54.118+0300,8.0,4.0,457452,69060,22693,18328,10670,12672,8365,90362
2017-05-31T13:11:55.124+0300,8.0,4.0,242496,41879,22910,26273,9942,13702,4521,91945
2017-05-31T13:11:56.113+0300,8.0,4.0,101254,38445,1838,884,2823,960,696,4420
2017-05-31T13:11:58.099+0300,8.0,4.0,142003,50413,1462,5204,2863,1610,3024,22856
2017-05-31T13:11:59.085+0300,8.0,4.0,416444,60717,3020,16800,17717,14497,8498,27973
2017-05-31T13:12:00.097+0300,8.0,4.0,194311,144452,39598,23814,30997,13059,3404,16055
2017-05-31T13:12:01.085+0300,8.0,4.0,3955251,1149651,275233,195087,312289,266551,143964,75429
2017-05-31T13:12:02.071+0300,8.0,4.0,1894116,108525,14844,4453,16468,3698,2209,26428
2017-05-31T13:12:03.054+0300,8.0,4.0,235555,57273,9371,6181,8759,1954,1929,28130
2017-05-31T13:12:04.061+0300,8.0,4.0,586224,10891,2492,16265,5069,3666,1184,33553
2017-05-31T13:12:05.051+0300,8.0,4.0,727863,70372,11488,5018,3816,4052,1979,30836
2017-05-31T13:12:06.047+0300,8.0,4.0,189838,14547,4902,14674,5893,4304,1688,33208
2017-05-31T13:12:07.035+0300,8.0,4.0,475412,94518,8445,18894,18423,11862,7853,138234
2017-05-31T13:12:08.023+0300,8.0,4.0,2431489,181079,16853,40730,16645,8104,5510,122826
2017-05-31T13:12:09.028+0300,8.0,4.0,61011,6128,697,1472,3043,297,307,8239
2017-05-31T13:12:10.016+0300,8.0,4.0,76223,2284,3598,1310,3758,1456,513,7695
2017-05-31T13:12:11.002+0300,8.0,4.0,33004,25023,6655,714,2001,1518,286,6369
2017-05-31T13:12:11.997+0300,8.0,4.0,583736,9678,4352,8963,14019,1417,1592,25977
2017-05-31T13:12:12.984+0300,8.0,4.0,71550,66392,7462,2940,4509,4813,1044,32500
2017-05-31T13:12:13.976+0300,8.0,4.0,1183785,88930,37491,77590,49747,9966,5035,87576
2017-05-31T13:12:14.986+0300,8.0,4.0,568228,107025,29941,60598,23157,5142,7275,139227
2017-05-31T13:12:15.976+0300,8.0,4.0,320507,212382,47352,17122,65896,17721,3215,98248
2017-05-31T13:12:16.967+0300,8.0,4.0,168048,19354,861,1414,1721,373,729,7270
2017-05-31T13:12:17.962+0300,8.0,4.0,426025,71128,6950,4739,11959,5947,2561,24684
2017-05-31T13:12:18.953+0300,8.0,4.0,183093,30250,5544,3100,7983,2740,1446,29585
2017-05-31T13:12:19.945+0300,8.0,4.0,219252,48713,28141,11503,34973,9232,3495,110549
2017-05-31T13:12:20.932+0300,8.0,4.0,1822816,90098,52908,29001,18907,8385,5194,136879
2017-05-31T13:12:21.928+0300,8.0,4.0,1092049,254345,13655,31338,28830,16672,6723,122823
2017-05-31T13:12:22.924+0300,8.0,4.0,96551,28900,2942,18981,20590,1318,1648,30568
2017-05-31T13:12:23.914+0300,8.0,4.0,1486326,149455,23133,5436,17094,14386,7332,100603
2017-05-31T13:12:24.903+0300,8.0,4.0,1390271,287611,61646,11234,49507,4139,2682,128879
2017-05-31T13:12:25.890+0300,8.0,4.0,514781,490033,14103,10099,37030,19289,9203,116556
2017-05-31T13:12:26.895+0300,8.0,4.0,988574,117682,40271,25067,16389,9417,9215,137180
2017-05-31T13:12:27.885+0300,8.0,4.0,85919,14360,2100,4392,2520,1384,410,7540
2017-05-31T13:12:28.875+0300,8.0,4.0,2173581,274132,174619,4494,20768,11832,7318,119414
2017-05-31T13:12:29.861+0300,8.0,4.0,2339685,263280,35719,46072,82275,16672,6763,94963
2017-05-31T13:12:30.870+0300,8.0,4.0,1870892,17050,8856,4948,7526,1992,1190,31199
2017-05-31T13:12:31.858+0300,8.0,4.0,532657,151127,13600,12288,19088,12984,5892,146465
