time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-31T13:08:27.642+0300,8.0,4.0,1847883,234333,16985,52917,33714,18985,7913,57215
2017-05-31T13:08:28.647+0300,8.0,4.0,774285,500312,11556,53148,80518,73163,15754,68998
2017-05-31T13:08:29.635+0300,8.0,4.0,22330,4542,821,901,1108,1294,603,3383
2017-05-31T13:08:30.622+0300,8.0,4.0,499861,64162,7137,17933,14135,8875,13263,52865
2017-05-31T13:08:31.618+0300,8.0,4.0,65092,5518,1915,2338,1712,2375,2129,13065
2017-05-31T13:08:32.607+0300,8.0,4.0,12921,14644,2354,1151,4092,1005,2351,12777
2017-05-31T13:08:33.609+0300,8.0,4.0,460424,62966,4449,12046,13695,4924,3905,43811
2017-05-31T13:08:34.594+0300,8.0,4.0,93954,44175,6107,889,3029,4773,951,13238
2017-05-31T13:08:35.601+0300,8.0,4.0,234863,26407,18370,13352,10725,6180,4585,48021
2017-05-31T13:08:36.585+0300,8.0,4.0,510618,43350,4394,7268,9865,3515,2846,8582
2017-05-31T13:08:37.574+0300,8.0,4.0,81013,68354,4097,1240,4661,3042,3447,7141
2017-05-31T13:08:38.564+0300,8.0,4.0,183208,80302,9385,2960,3441,2155,1419,10505
2017-05-31T13:08:40.561+0300,8.0,4.0,180906,47243,12142,25780,6014,7484,3992,50363
2017-05-31T13:08:41.540+0300,8.0,4.0,711550,124845,10980,9007,6674,8286,5631,48731
2017-05-31T13:08:42.543+0300,8.0,4.0,65507,8383,8979,1342,2451,1963,851,16682
2017-05-31T13:08:43.530+0300,8.0,4.0,329223,35501,38342,5031,9800,11780,9322,49188
2017-05-31T13:08:44.537+0300,8.0,4.0,229853,111901,4009,18153,14072,13610,8679,62245
2017-05-31T13:08:45.526+0300,8.0,4.0,149748,9027,11986,3556,2256,11948,5082,55507
2017-05-31T13:08:46.517+0300,8.0,4.0,39773,5730,3141,352,1872,2314,2395,14238
2017-05-31T13:08:47.505+0300,8.0,4.0,15055,23361,8410,3343,8668,7977,5070,52276
2017-05-31T13:08:48.495+0300,8.0,4.0,109299,5627,6369,5595,2423,3188,2943,13163
2017-05-31T13:08:49.484+0300,8.0,4.0,36432,15441,5395,2445,2672,1823,931,15063
2017-05-31T13:08:50.478+0300,8.0,4.0,27780,20895,6221,1770,3190,2747,5795,16692
2017-05-31T13:08:51.491+0300,8.0,4.0,1636358,381585,33953,13415,60804,18884,12063,50446
2017-05-31T13:08:52.461+0300,8.0,4.0,46755,32792,4125,2711,8918,13262,16848,50144
2017-05-31T13:08:53.457+0300,8.0,4.0,1051148,40599,61139,10794,13237,20256,11145,51068
2017-05-31T13:08:54.452+0300,8.0,4.0,480753,35900,6974,7957,11351,6830,7261,59350
2017-05-31T13:08:55.443+0300,8.0,4.0,1073556,117547,23304,22680,15073,25958,17472,49322
2017-05-31T13:08:56.432+0300,8.0,4.0,42823,12376,1668,2900,1685,2964,960,12818
2017-05-31T13:08:57.435+0300,8.0,4.0,728480,57831,11842,13879,3021,8359,8522,53273
2017-05-31T13:08:58.424+0300,8.0,4.0,550029,23963,30381,7835,4061,2547,2105,9970
2017-05-31T13:08:59.413+0300,8.0,4.0,393914,64900,11229,5566,8793,3122,1270,10380
2017-05-31T13:09:00.400+0300,8.0,4.0,47175,40238,3651,8693,3461,3091,2057,8218
2017-05-31T13:09:01.413+0300,8.0,4.0,93564,58456,19619,14796,15300,18555,9501,55424
2017-05-31T13:09:02.400+0300,8.0,4.0,1675123,44069,48139,13530,10557,18830,9990,57721
2017-05-31T13:09:03.392+0300,8.0,4.0,236155,24712,3317,3323,2275,2070,4154,13024
2017-05-31T13:09:04.379+0300,8.0,4.0,357413,144749,11139,16738,1449,7537,6381,42509
2017-05-31T13:09:05.369+0300,8.0,4.0,118357,147138,79301,45057,13189,21156,3366,59839
2017-05-31T13:09:06.358+0300,8.0,4.0,723387,94000,48308,39730,16941,7295,7051,52748
2017-05-31T13:09:07.346+0300,8.0,4.0,20072,5717,2845,2292,2850,1471,1810,12609
