time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-29T12:10:48.976+0300,8.0,4.0,112206,32164,4415,3138,3852,13086,3790,1396
2017-05-29T12:10:49.971+0300,8.0,4.0,228118,36941,54886,12384,11552,26940,16640,9799
2017-05-29T12:10:50.964+0300,8.0,4.0,1150255,759233,308857,178337,80858,76638,18508,19116
2017-05-29T12:10:51.954+0300,8.0,4.0,957391,65228,39324,23002,9179,17592,5578,628
2017-05-29T12:10:52.941+0300,8.0,4.0,438896,74827,9072,9980,7632,27039,17381,16760
2017-05-29T12:10:53.930+0300,8.0,4.0,969134,265405,2860,11666,5426,23191,3138,3869
2017-05-29T12:10:54.940+0300,8.0,4.0,496952,296453,41975,107887,95355,59546,8077,43108
2017-05-29T12:10:55.930+0300,8.0,4.0,1012654,298361,174402,103815,39850,39175,62905,47556
2017-05-29T12:10:56.921+0300,8.0,4.0,626780,555399,51113,19199,39628,71291,48728,40809
2017-05-29T12:10:57.915+0300,8.0,4.0,858696,74023,40180,20680,20675,26679,24448,17743
2017-05-29T12:10:58.904+0300,8.0,4.0,788116,311910,43384,8241,34895,31598,39780,27493
2017-05-29T12:10:59.894+0300,8.0,4.0,394082,477612,272386,92456,30426,43303,37359,13925
2017-05-29T12:11:00.888+0300,8.0,4.0,977864,198491,28773,31833,53926,61820,17858,4103
2017-05-29T12:11:01.877+0300,8.0,4.0,370120,40556,32323,6780,6131,6383,2257,9766
2017-05-29T12:11:02.880+0300,8.0,4.0,745731,247150,35372,104520,21849,54131,21609,40515
2017-05-29T12:11:03.864+0300,8.0,4.0,1359268,302969,122779,29945,18698,49677,27465,28986
2017-05-29T12:11:04.849+0300,8.0,4.0,858890,253053,40224,76125,18904,50374,29587,32347
2017-05-29T12:11:06.846+0300,8.0,4.0,232809,40780,990,10662,1746,3549,3293,2320
2017-05-29T12:11:07.832+0300,8.0,4.0,66483,4582,1209,1803,1141,1226,236,853
2017-05-29T12:11:08.824+0300,8.0,4.0,959358,186838,65578,87711,32808,31608,26693,17699
2017-05-29T12:11:09.814+0300,8.0,4.0,808537,675937,218424,16000,37646,75150,28022,18073
2017-05-29T12:11:10.822+0300,8.0,4.0,762595,39338,22759,5030,7954,9763,5682,6131
2017-05-29T12:11:11.811+0300,8.0,4.0,742308,80221,13793,14291,3833,18159,2807,5369
2017-05-29T12:11:12.801+0300,8.0,4.0,216527,364688,83708,73920,33973,65987,30130,28441
2017-05-29T12:11:13.790+0300,8.0,4.0,1130037,85180,16484,4323,11185,7276,9727,4942
2017-05-29T12:11:14.779+0300,8.0,4.0,3046397,387085,65432,34520,5195,57608,8931,5076
2017-05-29T12:11:15.771+0300,8.0,4.0,1651269,448688,29500,42006,36340,47245,13896,12327
2017-05-29T12:11:16.780+0300,8.0,4.0,1974437,189717,43399,41865,37097,53875,52058,22197
2017-05-29T12:11:17.766+0300,8.0,4.0,355363,162834,219525,170640,32684,33075,19094,23667
2017-05-29T12:11:18.757+0300,8.0,4.0,3213520,197116,60926,21314,15208,20533,11439,37712
2017-05-29T12:11:19.747+0300,8.0,4.0,1578556,233923,119497,24035,20328,33501,9458,19447
2017-05-29T12:11:20.735+0300,8.0,4.0,544843,67735,27093,9317,7868,8706,5462,7506
2017-05-29T12:11:21.723+0300,8.0,4.0,1545769,235556,12486,105087,27943,44874,13166,8451
2017-05-29T12:11:22.737+0300,8.0,4.0,791233,245930,69516,72616,21960,87611,22604,21729
2017-05-29T12:11:23.716+0300,8.0,4.0,479499,216457,230361,140122,85085,123424,55299,29114
2017-05-29T12:11:24.702+0300,8.0,4.0,255653,38317,8369,3104,4767,4773,2860,2081
2017-05-29T12:11:25.714+0300,8.0,4.0,325076,504416,170437,132387,20944,44980,36577,28177
2017-05-29T12:11:26.707+0300,8.0,4.0,979455,20867,16084,9667,8965,9177,6579,4594
2017-05-29T12:11:27.691+0300,8.0,4.0,1208292,113579,298930,102674,25921,43385,26298,13223
2017-05-29T12:11:28.684+0300,8.0,4.0,54119,135707,19242,12489,8487,10682,5482,9425
