time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-29T12:15:16.000+0300,8.0,4.0,7659,4136,4996,1075,2704,4341,10029,2342
2017-05-29T12:15:16.988+0300,8.0,4.0,676,141911,1295,1030,7209,5979,8911,1343
2017-05-29T12:15:17.980+0300,8.0,4.0,13501,72666,7632,4525,4961,4507,4313,3155
2017-05-29T12:15:18.986+0300,8.0,4.0,1004294,47217,6722,5923,2904,14571,2663,1305
2017-05-29T12:15:20.964+0300,8.0,4.0,1622,3222,674,622,828,710,938,818
2017-05-29T12:15:21.954+0300,8.0,4.0,6989,4800,7717,2428,6764,2931,5328,1909
2017-05-29T12:15:22.947+0300,8.0,4.0,2727,6741,3673,2372,12645,4274,3774,6391
2017-05-29T12:15:23.955+0300,8.0,4.0,1215,5340,2585,1759,6768,3166,6393,2246
2017-05-29T12:15:24.943+0300,8.0,4.0,465,3921,834,3175,4316,6300,4742,1252
2017-05-29T12:15:25.932+0300,8.0,4.0,3434,3174,2974,1977,3400,7783,7096,4361
2017-05-29T12:15:26.921+0300,8.0,4.0,7771,3217,1650,4261,6564,4537,3661,1081
2017-05-29T12:15:27.912+0300,8.0,4.0,2702,5443,4379,5610,11608,7195,3264,2278
2017-05-29T12:15:28.908+0300,8.0,4.0,25335,63063,21866,20673,3465,6084,3520,2260
2017-05-29T12:15:29.899+0300,8.0,4.0,985072,420050,8431,21826,86346,50962,3412,5502
2017-05-29T12:15:30.892+0300,8.0,4.0,1115649,32841,16307,10138,10489,8686,2359,1377
2017-05-29T12:15:31.898+0300,8.0,4.0,886378,181470,24060,20229,13874,5697,5437,2393
2017-05-29T12:15:32.887+0300,8.0,4.0,1781,10806,687,5780,13989,6245,4249,3578
2017-05-29T12:15:33.878+0300,8.0,4.0,2725,4511,1500,1008,3295,5176,7285,2174
2017-05-29T12:15:34.868+0300,8.0,4.0,1306,1816,3208,620,8225,7320,2234,2046
2017-05-29T12:15:35.862+0300,8.0,4.0,2725,3414,871,5810,3440,6141,8774,1483
2017-05-29T12:15:36.856+0300,8.0,4.0,778,12907,675,10361,6527,7847,4969,2367
2017-05-29T12:15:37.846+0300,8.0,4.0,3064,2727,6099,4398,3975,8631,4585,1372
2017-05-29T12:15:38.832+0300,8.0,4.0,2382,3487,4922,5712,5695,4617,5358,2308
2017-05-29T12:15:39.820+0300,8.0,4.0,6037,4265,656,2476,1704,4769,5246,2998
2017-05-29T12:15:40.814+0300,8.0,4.0,2919,4541,1303,5629,1189,3601,6217,3709
2017-05-29T12:15:41.809+0300,8.0,4.0,2042,2518,4313,6016,3231,5817,7180,3518
2017-05-29T12:15:42.802+0300,8.0,4.0,822,6626,7845,673,8191,5450,3570,2468
2017-05-29T12:15:43.792+0300,8.0,4.0,1969,4769,4492,4578,3476,5574,3285,2002
2017-05-29T12:15:44.783+0300,8.0,4.0,1165,2895,2935,2687,1418,4853,3068,1605
2017-05-29T12:15:45.793+0300,8.0,4.0,4531,3299,2198,1878,4067,11919,1962,2289
2017-05-29T12:15:46.786+0300,8.0,4.0,3270,4817,6251,5491,7419,6608,6678,5216
2017-05-29T12:15:47.779+0300,8.0,4.0,2490,2947,8156,2359,2061,10879,3425,1586
2017-05-29T12:15:48.765+0300,8.0,4.0,5178,1893,933,2983,5981,5456,3481,3166
2017-05-29T12:15:49.755+0300,8.0,4.0,3232,4850,1235,6687,5094,9682,2168,3981
2017-05-29T12:15:50.745+0300,8.0,4.0,2265,7214,3093,4687,1711,9788,3843,2621
2017-05-29T12:15:51.736+0300,8.0,4.0,10393,2674,3861,6667,9033,7955,2515,3778
2017-05-29T12:15:52.727+0300,8.0,4.0,2225,3349,2404,433,7689,5103,2185,3328
2017-05-29T12:15:53.719+0300,8.0,4.0,3518,6828,1471,8379,6889,6959,3672,2054
2017-05-29T12:15:54.712+0300,8.0,4.0,1287,4207,8455,1595,2982,4683,6041,2619
2017-05-29T12:15:55.720+0300,8.0,4.0,2210,16993,4411,4344,4302,10895,3999,4649
