time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-31T13:15:56.918+0300,8.0,4.0,1043027,138331,65650,40309,6382,9570,8599,52930
2017-05-31T13:15:57.909+0300,8.0,4.0,536377,203179,7477,40232,12847,16990,6388,59239
2017-05-31T13:15:58.901+0300,8.0,4.0,2182806,383358,29665,27439,12572,22927,14992,63120
2017-05-31T13:15:59.911+0300,8.0,4.0,643010,311862,93555,46952,17312,23307,13277,76643
2017-05-31T13:16:00.881+0300,8.0,4.0,707884,825008,163429,43879,19994,16580,13240,41512
2017-05-31T13:16:01.889+0300,8.0,4.0,438751,147587,4898,10513,19527,7815,7966,15674
2017-05-31T13:16:02.881+0300,8.0,4.0,1283258,106113,19449,8887,17107,17639,5614,72435
2017-05-31T13:16:03.872+0300,8.0,4.0,67099,9739,3898,2566,4736,5310,2050,23431
2017-05-31T13:16:04.857+0300,8.0,4.0,281979,8014,3984,7410,7841,13141,6474,92645
2017-05-31T13:16:05.849+0300,8.0,4.0,48964,26023,7707,1724,6513,2068,3743,29509
2017-05-31T13:16:06.840+0300,8.0,4.0,165360,118803,2273,16413,14031,36529,2879,15064
2017-05-31T13:16:07.851+0300,8.0,4.0,1764788,61433,3282,11213,21064,11713,4439,3696
2017-05-31T13:16:08.842+0300,8.0,4.0,77574,138297,29288,3153,15595,25727,4851,5906
2017-05-31T13:16:09.830+0300,8.0,4.0,1836170,258350,65373,62521,56052,51826,6239,21393
2017-05-31T13:16:10.818+0300,8.0,4.0,2814949,1045228,34633,147391,129430,31527,15990,71108
2017-05-31T13:16:11.808+0300,8.0,4.0,1517874,531281,88549,63086,86779,155810,10801,48662
2017-05-31T13:16:12.801+0300,8.0,4.0,771896,83486,18940,15524,22128,9275,1963,17061
2017-05-31T13:16:13.790+0300,8.0,4.0,124970,11720,6003,8084,2388,3574,1595,14543
2017-05-31T13:16:14.779+0300,8.0,4.0,427913,79010,26166,30230,14846,13453,8398,67485
2017-05-31T13:16:15.772+0300,8.0,4.0,114182,21476,9794,6242,3993,5193,1835,17135
2017-05-31T13:16:16.779+0300,8.0,4.0,820148,163411,68898,18421,29833,17547,8122,35901
2017-05-31T13:16:17.769+0300,8.0,4.0,281207,50524,7837,2132,3820,4283,3727,17199
2017-05-31T13:16:18.756+0300,8.0,4.0,617812,136942,63832,20592,6929,14424,6651,65262
2017-05-31T13:16:19.747+0300,8.0,4.0,117567,60687,3203,3781,6284,7343,1304,16980
2017-05-31T13:16:20.736+0300,8.0,4.0,1745046,129809,40735,7100,33408,19484,17346,63945
2017-05-31T13:16:21.745+0300,8.0,4.0,352769,113322,19069,34971,15418,25085,6028,81498
2017-05-31T13:16:22.742+0300,8.0,4.0,2504441,85518,48738,62318,21232,19445,6652,50104
2017-05-31T13:16:23.731+0300,8.0,4.0,566212,107962,38735,10844,34311,13153,7463,69473
2017-05-31T13:16:24.722+0300,8.0,4.0,849999,135827,56706,45364,53316,20586,7390,52173
2017-05-31T13:16:25.712+0300,8.0,4.0,451779,163768,6833,9996,18899,1783,4931,20027
2017-05-31T13:16:26.702+0300,8.0,4.0,1724528,430502,93155,8593,34105,25704,7290,82642
2017-05-31T13:16:27.694+0300,8.0,4.0,1146051,66760,11820,15326,4120,5988,5224,11190
2017-05-31T13:16:28.684+0300,8.0,4.0,1031952,37909,1028,7232,5435,2958,1696,12693
2017-05-31T13:16:29.676+0300,8.0,4.0,600191,389710,44034,86005,27303,27636,10091,59491
2017-05-31T13:16:30.666+0300,8.0,4.0,84282,47393,2306,9386,1548,4003,3173,15331
2017-05-31T13:16:31.677+0300,8.0,4.0,80346,34710,3157,5182,2760,2439,2374,17076
2017-05-31T13:16:32.649+0300,8.0,4.0,574521,402416,52051,16859,30128,7818,3908,58362
2017-05-31T13:16:33.642+0300,8.0,4.0,207757,35549,2874,5712,3395,2904,2286,17840
2017-05-31T13:16:34.636+0300,8.0,4.0,141261,10838,10438,3888,5874,3138,3603,15479
2017-05-31T13:16:35.630+0300,8.0,4.0,525068,61917,16196,18466,20472,5062,5674,64890
