time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-31T12:56:52.764+0300,8.0,4.0,73059,29461,7373,5174,7591,2831,2859,13469
2017-05-31T12:56:53.759+0300,8.0,4.0,936526,83768,25805,30573,6168,7407,1855,21319
2017-05-31T12:56:54.749+0300,8.0,4.0,48007,68828,2928,5735,16931,28313,9760,67148
2017-05-31T12:56:55.733+0300,8.0,4.0,41053,24110,6736,6274,3020,1633,1092,15742
2017-05-31T12:56:56.741+0300,8.0,4.0,520202,34973,1586,8669,8973,3914,1471,15975
2017-05-31T12:56:57.730+0300,8.0,4.0,1357849,57531,8912,10769,11854,11956,7008,15267
2017-05-31T12:56:58.741+0300,8.0,4.0,658183,129582,3746,6958,5860,7577,2242,16100
2017-05-31T12:56:59.711+0300,8.0,4.0,329303,10713,3007,2812,2594,428,1145,3937
2017-05-31T12:57:00.698+0300,8.0,4.0,2926668,400864,51705,51049,83496,50692,20464,48606
2017-05-31T12:57:01.703+0300,8.0,4.0,410393,51089,7156,6852,10889,16505,7524,64388
2017-05-31T12:57:02.691+0300,8.0,4.0,1309482,332407,86973,22915,49999,17618,14490,47189
2017-05-31T12:57:03.680+0300,8.0,4.0,152110,28235,5074,6029,1950,4229,1127,21586
2017-05-31T12:57:04.665+0300,8.0,4.0,758768,167200,8074,11670,6238,6071,3958,16548
2017-05-31T12:57:05.677+0300,8.0,4.0,866868,135608,16396,16226,30375,17053,5995,60359
2017-05-31T12:57:06.667+0300,8.0,4.0,616526,213897,26960,12158,26299,20437,11909,72353
2017-05-31T12:57:07.654+0300,8.0,4.0,778771,444215,4421,22541,25714,13999,20555,53890
2017-05-31T12:57:08.645+0300,8.0,4.0,133619,22436,1218,1247,1404,504,536,3898
2017-05-31T12:57:09.632+0300,8.0,4.0,736998,243854,3594,7753,26590,15274,9209,82512
2017-05-31T12:57:10.626+0300,8.0,4.0,150614,17065,1641,1450,4073,1194,723,4683
2017-05-31T12:57:11.635+0300,8.0,4.0,1774986,82232,33236,51691,24414,12471,4722,71160
2017-05-31T12:57:12.622+0300,8.0,4.0,181959,79703,3690,3551,8633,9419,2727,19430
2017-05-31T12:57:13.612+0300,8.0,4.0,385077,253148,50656,15365,10706,24930,8092,90001
2017-05-31T12:57:14.604+0300,8.0,4.0,50364,51528,5729,2859,5390,5022,4747,17677
2017-05-31T12:57:15.596+0300,8.0,4.0,410758,240746,16397,24265,46261,27057,10932,80650
2017-05-31T12:57:16.588+0300,8.0,4.0,1045544,233687,15228,20435,64455,8018,11210,92728
2017-05-31T12:57:17.579+0300,8.0,4.0,356978,125919,10164,2574,6648,1824,1705,16257
2017-05-31T12:57:18.566+0300,8.0,4.0,217743,145590,5871,4537,6065,4390,2136,15616
2017-05-31T12:57:19.558+0300,8.0,4.0,2328823,165341,71359,25764,74250,13998,9833,52971
2017-05-31T12:57:20.568+0300,8.0,4.0,218697,13007,17227,5283,2094,3594,3192,15621
2017-05-31T12:57:21.538+0300,8.0,4.0,105719,379195,29109,13381,22645,12740,4539,71013
2017-05-31T12:57:22.548+0300,8.0,4.0,906463,253856,43620,18839,28435,15303,13792,62863
2017-05-31T12:57:23.544+0300,8.0,4.0,159826,72701,2625,1743,7758,2220,972,20174
2017-05-31T12:57:24.531+0300,8.0,4.0,45792,26194,44995,14447,9480,3942,2146,18226
2017-05-31T12:57:25.520+0300,8.0,4.0,51200,6265,1128,585,4427,2299,565,18926
2017-05-31T12:57:26.513+0300,8.0,4.0,98754,12185,663,2814,996,819,251,4903
2017-05-31T12:57:27.506+0300,8.0,4.0,248211,86522,13279,8834,3332,7600,2127,16193
2017-05-31T12:57:28.493+0300,8.0,4.0,587980,270011,86963,39013,15470,18143,21764,79589
2017-05-31T12:57:29.500+0300,8.0,4.0,523913,64645,4051,10436,15110,4662,3882,11335
2017-05-31T12:57:30.486+0300,8.0,4.0,158466,5537,1326,536,506,323,220,930
2017-05-31T12:57:31.468+0300,8.0,4.0,229113,35820,12615,12239,7780,3392,2449,17198
