time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-31T13:03:40.760+0300,8.0,4.0,1015680,78252,50003,17726,42515,15035,3422,98349
2017-05-31T13:03:41.749+0300,8.0,4.0,1587906,724952,7333,46119,41488,24528,6812,71157
2017-05-31T13:03:42.740+0300,8.0,4.0,288039,19371,9013,3715,8272,14470,6375,80247
2017-05-31T13:03:43.751+0300,8.0,4.0,137142,13252,2491,22529,9287,9589,5661,75524
2017-05-31T13:03:44.737+0300,8.0,4.0,114757,16623,4022,1665,3069,2868,2951,18873
2017-05-31T13:03:45.726+0300,8.0,4.0,251859,19605,16937,15308,33010,25845,7519,69436
2017-05-31T13:03:46.715+0300,8.0,4.0,1714169,250666,120547,3557,23395,22756,19488,50242
2017-05-31T13:03:47.708+0300,8.0,4.0,162187,55203,6185,1916,4096,2777,2877,21797
2017-05-31T13:03:48.705+0300,8.0,4.0,355555,139452,4317,2465,13067,1347,2476,16186
2017-05-31T13:03:49.688+0300,8.0,4.0,1054238,676083,28616,15587,27563,11813,3628,81877
2017-05-31T13:03:50.678+0300,8.0,4.0,324286,221266,64051,21307,6984,9249,7132,78045
2017-05-31T13:03:51.682+0300,8.0,4.0,69435,25787,11528,18480,1904,5732,991,15050
2017-05-31T13:03:52.686+0300,8.0,4.0,299485,15763,3784,4938,2917,1804,2246,17260
2017-05-31T13:03:53.657+0300,8.0,4.0,639856,81866,4780,15685,21086,19757,16209,56843
2017-05-31T13:03:54.667+0300,8.0,4.0,221599,30540,20480,16030,26680,7121,14786,72735
2017-05-31T13:03:55.642+0300,8.0,4.0,337213,17253,7494,5646,5226,7280,5277,19119
2017-05-31T13:03:56.636+0300,8.0,4.0,189700,22920,2175,2072,6138,3367,2711,13006
2017-05-31T13:03:57.642+0300,8.0,4.0,659867,53296,8138,21969,5802,3029,1779,15526
2017-05-31T13:03:58.633+0300,8.0,4.0,17449,41692,6209,3398,2490,3770,2337,20184
2017-05-31T13:03:59.628+0300,8.0,4.0,62885,26582,6388,3770,1134,4050,3780,21020
2017-05-31T13:04:00.615+0300,8.0,4.0,502666,94644,26615,6809,21081,15740,8190,68573
2017-05-31T13:04:01.608+0300,8.0,4.0,1638480,223580,15842,50796,14513,17184,16365,60874
2017-05-31T13:04:02.599+0300,8.0,4.0,519214,172265,33448,5193,6683,5193,2922,18683
2017-05-31T13:04:03.584+0300,8.0,4.0,2100879,253827,6207,7062,14444,12077,8039,21987
2017-05-31T13:04:04.592+0300,8.0,4.0,1277759,491289,16391,33491,53580,26781,23457,30809
2017-05-31T13:04:05.582+0300,8.0,4.0,27342,14187,3206,313,5182,1043,577,3079
2017-05-31T13:04:06.572+0300,8.0,4.0,853152,83088,10159,9229,1876,2896,2137,14382
2017-05-31T13:04:07.565+0300,8.0,4.0,1112023,65079,12911,6566,7736,4646,2771,11192
2017-05-31T13:04:08.551+0300,8.0,4.0,2607739,58716,24298,46396,18492,10750,12270,47489
2017-05-31T13:04:09.540+0300,8.0,4.0,213606,50172,9773,8399,7268,5250,1330,11878
2017-05-31T13:04:10.552+0300,8.0,4.0,297551,42508,12236,9377,7779,7241,810,12110
2017-05-31T13:04:11.526+0300,8.0,4.0,684967,28117,10268,4468,9464,3158,1741,11479
2017-05-31T13:04:12.519+0300,8.0,4.0,1338116,136941,51675,17125,15671,17079,16813,56174
2017-05-31T13:04:13.528+0300,8.0,4.0,490445,41264,16353,16361,16715,4963,1842,12382
2017-05-31T13:04:14.522+0300,8.0,4.0,313594,87786,35786,10469,9224,1936,3227,12144
2017-05-31T13:04:15.511+0300,8.0,4.0,574867,46913,4203,3789,13514,4701,2791,13013
2017-05-31T13:04:16.501+0300,8.0,4.0,1182443,73635,6706,8090,7823,2464,2966,16390
2017-05-31T13:04:17.494+0300,8.0,4.0,309395,113431,12611,11403,12682,8626,12965,60812
2017-05-31T13:04:18.488+0300,8.0,4.0,1006108,188846,15947,14670,6731,11538,13786,61135
2017-05-31T13:04:19.480+0300,8.0,4.0,558739,40903,43226,9692,28299,7473,11390,53953
