time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-31T13:00:01.377+0300,8.0,4.0,351392,66309,8847,4706,16404,6440,1353,19233
2017-05-31T13:00:02.364+0300,8.0,4.0,57643,2612,2618,2792,487,1460,305,4792
2017-05-31T13:00:03.353+0300,8.0,4.0,329824,62517,22532,27103,49791,7866,11546,69481
2017-05-31T13:00:04.361+0300,8.0,4.0,36149,6541,342,2182,906,917,315,4971
2017-05-31T13:00:05.349+0300,8.0,4.0,46628,27924,15797,4841,8643,1877,1918,14526
2017-05-31T13:00:07.330+0300,8.0,4.0,596117,105736,12280,3746,10380,5012,3365,17225
2017-05-31T13:00:08.318+0300,8.0,4.0,264157,84468,4482,15434,18350,10819,4083,78538
2017-05-31T13:00:09.327+0300,8.0,4.0,1156994,66397,4986,21748,32191,11732,3753,14712
2017-05-31T13:00:10.314+0300,8.0,4.0,887931,23044,10411,7357,5446,10328,3016,3940
2017-05-31T13:00:11.300+0300,8.0,4.0,98961,34277,12043,6877,8533,4221,3834,3069
2017-05-31T13:00:12.288+0300,8.0,4.0,345588,41243,23618,14853,15732,6014,5583,11981
2017-05-31T13:00:13.278+0300,8.0,4.0,123418,11304,8240,3840,5073,4456,934,4224
2017-05-31T13:00:14.287+0300,8.0,4.0,1397239,670524,183027,171052,238212,170920,80668,64901
2017-05-31T13:00:15.272+0300,8.0,4.0,70885,51942,31312,21266,4485,6896,6079,4218
2017-05-31T13:00:16.260+0300,8.0,4.0,1884934,283113,34679,21991,48343,31811,10972,62846
2017-05-31T13:00:17.247+0300,8.0,4.0,1614529,40862,15385,11080,7890,5199,2302,17441
2017-05-31T13:00:18.253+0300,8.0,4.0,814828,39873,6880,18841,2959,3529,2414,20272
2017-05-31T13:00:19.244+0300,8.0,4.0,34205,13373,548,3867,2712,945,904,4970
2017-05-31T13:00:20.233+0300,8.0,4.0,74197,9618,2476,4311,1754,2362,691,3834
2017-05-31T13:00:21.220+0300,8.0,4.0,316375,22445,12822,10953,3456,2420,1471,19111
2017-05-31T13:00:22.228+0300,8.0,4.0,1382691,77513,11104,24410,16222,16492,6680,84544
2017-05-31T13:00:23.217+0300,8.0,4.0,207001,58269,7526,3872,4380,3068,684,21427
2017-05-31T13:00:24.203+0300,8.0,4.0,1092427,63281,12735,9634,28291,13065,8191,59517
2017-05-31T13:00:25.187+0300,8.0,4.0,157720,530376,21576,27362,43553,26720,6376,62848
2017-05-31T13:00:26.195+0300,8.0,4.0,655941,50288,16838,4520,13456,2036,2167,21305
2017-05-31T13:00:27.187+0300,8.0,4.0,128923,29561,1565,3964,3006,2898,2547,21067
2017-05-31T13:00:28.174+0300,8.0,4.0,174965,124056,4951,5718,3597,5914,1814,20997
2017-05-31T13:00:29.159+0300,8.0,4.0,643959,24640,23837,1961,6745,3915,2065,17607
2017-05-31T13:00:30.163+0300,8.0,4.0,163613,152677,3030,25642,14843,7240,2803,81198
2017-05-31T13:00:31.153+0300,8.0,4.0,858717,22691,6155,5888,2953,3953,4767,20021
2017-05-31T13:00:32.149+0300,8.0,4.0,1420546,172476,34718,34145,10509,12375,7029,76864
2017-05-31T13:00:33.140+0300,8.0,4.0,114398,4121,1142,382,482,1441,762,5769
2017-05-31T13:00:34.135+0300,8.0,4.0,413409,28214,23222,20732,12732,3843,1723,16752
2017-05-31T13:00:35.126+0300,8.0,4.0,1204550,424040,45155,23068,20364,8841,6006,52082
2017-05-31T13:00:36.117+0300,8.0,4.0,902780,214205,17384,6645,6811,2891,3454,13982
2017-05-31T13:00:37.110+0300,8.0,4.0,1787632,110820,23554,12157,26888,14370,4015,69350
2017-05-31T13:00:38.101+0300,8.0,4.0,730601,62076,1408,15124,21022,9690,3195,12073
2017-05-31T13:00:40.083+0300,8.0,4.0,1407529,139698,56804,26436,11108,17530,14291,68909
2017-05-31T13:00:41.093+0300,8.0,4.0,640900,174935,13882,16208,21323,13587,9107,79219
2017-05-31T13:00:42.085+0300,8.0,4.0,765612,138569,35107,22591,73088,11964,3802,64823
