time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-31T12:57:54.300+0300,8.0,4.0,365698,50699,20191,22742,6743,2374,2029,15480
2017-05-31T12:57:55.293+0300,8.0,4.0,108331,74713,11462,1472,1183,4143,4996,21460
2017-05-31T12:57:56.304+0300,8.0,4.0,445924,64647,8582,9777,14346,3294,3239,17420
2017-05-31T12:57:57.289+0300,8.0,4.0,1044164,423947,18854,59305,46784,23194,16841,62438
2017-05-31T12:57:58.278+0300,8.0,4.0,1540989,142342,36764,71506,27670,19839,21665,71152
2017-05-31T12:57:59.266+0300,8.0,4.0,872289,107328,15640,22231,10425,9765,1951,14671
2017-05-31T12:58:00.277+0300,8.0,4.0,542334,90283,13382,14045,10716,4707,3149,15430
2017-05-31T12:58:01.267+0300,8.0,4.0,79070,51023,11981,2389,6633,1853,2788,16069
2017-05-31T12:58:02.242+0300,8.0,4.0,1264846,73302,31053,33407,15191,11115,9402,55521
2017-05-31T12:58:03.252+0300,8.0,4.0,1488991,11805,4758,9215,8884,2784,6984,17087
2017-05-31T12:58:04.241+0300,8.0,4.0,87535,5653,4657,1809,1909,1387,636,4322
2017-05-31T12:58:05.226+0300,8.0,4.0,41276,14445,2403,5415,609,2076,634,4573
2017-05-31T12:58:06.212+0300,8.0,4.0,164333,29242,3208,4467,2766,7703,2215,17276
2017-05-31T12:58:07.205+0300,8.0,4.0,713639,108429,5096,7197,7213,5531,3194,18993
2017-05-31T12:58:08.212+0300,8.0,4.0,155952,35705,4825,6455,10205,5955,2816,18966
2017-05-31T12:58:09.203+0300,8.0,4.0,1511984,233520,18758,38559,45988,21505,8169,64084
2017-05-31T12:58:10.191+0300,8.0,4.0,793263,74349,3551,15813,4548,5207,2219,14371
2017-05-31T12:58:11.182+0300,8.0,4.0,173611,60331,7732,6923,11386,5432,4662,75722
2017-05-31T12:58:12.173+0300,8.0,4.0,1141167,343971,35985,40437,14439,20047,11116,88015
2017-05-31T12:58:13.163+0300,8.0,4.0,368391,129456,9346,4496,28459,7246,3116,92073
2017-05-31T12:58:14.174+0300,8.0,4.0,245742,63476,40945,82573,17228,19984,9354,62388
2017-05-31T12:58:15.143+0300,8.0,4.0,359675,55095,29484,16980,22520,11657,17466,75714
2017-05-31T12:58:16.153+0300,8.0,4.0,1715782,229655,4544,23499,33597,14159,10104,61166
2017-05-31T12:58:17.139+0300,8.0,4.0,286840,5582,1826,1542,1940,952,535,4205
2017-05-31T12:58:18.129+0300,8.0,4.0,1015691,91685,5976,11505,3824,5950,3162,17493
2017-05-31T12:58:19.120+0300,8.0,4.0,1297448,163074,27648,13099,46658,35878,7898,69453
2017-05-31T12:58:20.124+0300,8.0,4.0,1289255,110945,4362,9761,5473,10210,1632,11828
2017-05-31T12:58:21.112+0300,8.0,4.0,269243,158583,16404,11337,22919,4364,2004,12825
2017-05-31T12:58:22.102+0300,8.0,4.0,636413,9724,2171,3151,3719,3217,2877,15993
2017-05-31T12:58:23.093+0300,8.0,4.0,1851887,102562,15093,2685,9817,4739,3097,16002
2017-05-31T12:58:24.081+0300,8.0,4.0,661866,56402,3537,7527,4169,4678,1962,17288
2017-05-31T12:58:25.072+0300,8.0,4.0,1274442,176006,31457,43146,28631,10767,6153,73075
2017-05-31T12:58:26.083+0300,8.0,4.0,185966,52254,10156,7113,2628,3128,2200,18418
2017-05-31T12:58:28.053+0300,8.0,4.0,14814,26054,14089,18303,8818,6777,5489,84952
2017-05-31T12:58:29.062+0300,8.0,4.0,316290,138093,12300,4764,8394,2607,2888,17326
2017-05-31T12:58:30.051+0300,8.0,4.0,580954,15876,13817,16135,6703,2647,2768,16338
2017-05-31T12:58:31.041+0300,8.0,4.0,185508,32825,7971,3218,4403,1102,3418,15294
2017-05-31T12:58:32.030+0300,8.0,4.0,118361,34534,25395,12836,15550,9875,7158,84251
2017-05-31T12:58:33.014+0300,8.0,4.0,693792,61907,12205,7186,5697,4117,2394,13009
2017-05-31T12:58:34.024+0300,8.0,4.0,100112,32096,3765,3376,1286,3382,1835,13990
