time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-16T13:54:04.163+0300,8.0,4.0,209000,11058,2803,4582,7806,2775,1000,10895
2017-05-16T13:54:05.154+0300,8.0,4.0,143511,15078,1920,4783,7778,1833,1078,11326
2017-05-16T13:54:06.142+0300,8.0,4.0,1428161,586555,18490,70329,131943,21164,13969,194206
2017-05-16T13:54:07.154+0300,8.0,4.0,21288,21011,4510,1230,6166,1261,566,13207
2017-05-16T13:54:08.143+0300,8.0,4.0,1619559,82833,23914,20971,29729,6602,1941,38127
2017-05-16T13:54:09.128+0300,8.0,4.0,62019,60386,10025,2284,4786,2649,2827,11304
2017-05-16T13:54:10.120+0300,8.0,4.0,1564555,334681,49657,14468,100154,9697,3944,176052
2017-05-16T13:54:11.113+0300,8.0,4.0,622640,657499,130754,109594,217224,114228,59182,160332
2017-05-16T13:54:12.104+0300,8.0,4.0,674510,70278,9564,24336,12585,8179,3146,44480
2017-05-16T13:54:13.096+0300,8.0,4.0,1513943,144492,80138,40396,52745,29117,12887,31408
2017-05-16T13:54:14.106+0300,8.0,4.0,710924,116711,13461,23644,17638,4504,2497,49039
2017-05-16T13:54:15.090+0300,8.0,4.0,339526,37898,12837,10980,21809,4618,1636,49176
2017-05-16T13:54:16.084+0300,8.0,4.0,120716,107518,19502,74387,45788,6878,8080,211335
2017-05-16T13:54:17.074+0300,8.0,4.0,592073,83363,7702,11175,32018,2731,2188,43755
2017-05-16T13:54:18.071+0300,8.0,4.0,410215,124127,5849,5458,17969,4558,1738,40578
2017-05-16T13:54:19.065+0300,8.0,4.0,78743,16499,3660,8732,2792,646,577,12863
2017-05-16T13:54:20.057+0300,8.0,4.0,1587285,33748,10037,13549,28270,3756,2160,48507
2017-05-16T13:54:21.044+0300,8.0,4.0,45661,37452,665,6468,6257,2526,460,12509
2017-05-16T13:54:22.033+0300,8.0,4.0,94917,19886,3523,6758,8970,873,395,13351
2017-05-16T13:54:23.021+0300,8.0,4.0,546727,146369,25165,14364,17122,3474,2536,51068
2017-05-16T13:54:24.015+0300,8.0,4.0,2397624,203135,154696,105082,76148,24753,10914,203218
2017-05-16T13:54:25.009+0300,8.0,4.0,2921741,263403,41735,25991,143538,54517,21244,201727
2017-05-16T13:54:26.023+0300,8.0,4.0,1760729,509401,134714,28595,59402,48617,8925,194234
2017-05-16T13:54:26.995+0300,8.0,4.0,494970,40523,8118,15408,25472,6225,2679,42767
2017-05-16T13:54:27.986+0300,8.0,4.0,537129,89427,18850,9008,6062,10892,1130,9526
2017-05-16T13:54:29.985+0300,8.0,4.0,133297,55773,6927,2291,5331,775,898,7440
2017-05-16T13:54:30.974+0300,8.0,4.0,1528313,683157,87130,54184,27477,10573,9207,165110
2017-05-16T13:54:31.967+0300,8.0,4.0,1384830,129894,13707,35694,20810,10677,18477,174813
2017-05-16T13:54:32.958+0300,8.0,4.0,145127,173086,24782,7386,32813,9780,12865,125933
2017-05-16T13:54:33.952+0300,8.0,4.0,1035655,25591,7742,3276,18128,2284,1800,32407
2017-05-16T13:54:34.938+0300,8.0,4.0,2261461,334753,94904,12280,76627,11048,3713,133559
2017-05-16T13:54:35.934+0300,8.0,4.0,877800,400682,24182,28997,88833,43035,13645,156611
2017-05-16T13:54:36.925+0300,8.0,4.0,340124,101097,22434,26817,38843,10969,10443,153976
2017-05-16T13:54:37.915+0300,8.0,4.0,90002,18402,4340,2508,3065,2813,842,10116
2017-05-16T13:54:38.902+0300,8.0,4.0,465273,103742,74450,36679,17262,12816,17426,142817
2017-05-16T13:54:39.914+0300,8.0,4.0,855161,73993,17747,20017,29593,6096,6008,142043
2017-05-16T13:54:40.908+0300,8.0,4.0,460781,122874,54040,50325,64509,10215,8320,110360
2017-05-16T13:54:41.879+0300,8.0,4.0,418669,108815,4488,5750,5441,2926,1100,33107
2017-05-16T13:54:42.892+0300,8.0,4.0,1901102,88259,12426,26438,26564,9454,4078,137762
2017-05-16T13:54:43.883+0300,8.0,4.0,688770,48261,10992,8837,15440,6420,1430,34174
