time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-31T13:06:13.625+0300,8.0,4.0,114466,24451,1945,9910,5967,2609,4323,21434
2017-05-31T13:06:14.618+0300,8.0,4.0,191580,180358,180772,23688,53373,8069,10983,78528
2017-05-31T13:06:15.629+0300,8.0,4.0,1918753,213555,19556,70430,57821,15535,13661,85598
2017-05-31T13:06:16.619+0300,8.0,4.0,494395,1083255,180732,69758,36675,11082,7355,74711
2017-05-31T13:06:17.613+0300,8.0,4.0,950527,257920,38402,7607,17697,70218,50486,90624
2017-05-31T13:06:18.604+0300,8.0,4.0,435112,527501,33974,38464,18287,23905,4910,73656
2017-05-31T13:06:19.600+0300,8.0,4.0,432340,453368,24658,13024,40879,40390,35226,76960
2017-05-31T13:06:20.591+0300,8.0,4.0,206971,51391,10026,3875,3067,1775,1926,19826
2017-05-31T13:06:21.577+0300,8.0,4.0,130928,39961,23850,13299,10281,4441,1693,19034
2017-05-31T13:06:22.570+0300,8.0,4.0,1444370,173040,69288,14991,26332,15600,16249,76203
2017-05-31T13:06:23.559+0300,8.0,4.0,350963,32235,31826,5933,18084,7819,2956,104636
2017-05-31T13:06:24.553+0300,8.0,4.0,1381546,73305,5571,7410,14024,4008,1513,14942
2017-05-31T13:06:25.544+0300,8.0,4.0,511706,75193,9246,47023,36436,17474,7069,73283
2017-05-31T13:06:26.532+0300,8.0,4.0,748426,167529,7984,8082,24801,17315,2698,66527
2017-05-31T13:06:27.523+0300,8.0,4.0,736302,89378,28439,8662,32761,14269,5243,87864
2017-05-31T13:06:28.536+0300,8.0,4.0,442653,52561,19332,5496,15242,3011,2364,19180
2017-05-31T13:06:29.526+0300,8.0,4.0,925441,91658,7560,5410,4732,4295,1421,17044
2017-05-31T13:06:30.515+0300,8.0,4.0,78008,22857,853,3471,2623,2147,886,19436
2017-05-31T13:06:31.508+0300,8.0,4.0,408556,7804,3012,2299,3846,699,387,4480
2017-05-31T13:06:32.501+0300,8.0,4.0,136588,6623,3791,2297,1703,885,621,4970
2017-05-31T13:06:33.490+0300,8.0,4.0,595070,214861,15763,26651,16858,10068,3778,73323
2017-05-31T13:06:34.479+0300,8.0,4.0,749256,14116,19211,4146,7267,4088,2440,17112
2017-05-31T13:06:35.473+0300,8.0,4.0,464239,90390,14800,36538,35156,16467,5088,84083
2017-05-31T13:06:36.464+0300,8.0,4.0,1525050,91099,38186,10566,22300,10301,8243,68387
2017-05-31T13:06:37.455+0300,8.0,4.0,1796000,83547,79866,21151,26887,10707,10028,86270
2017-05-31T13:06:38.450+0300,8.0,4.0,93833,6463,1044,2803,3428,794,774,4228
2017-05-31T13:06:39.444+0300,8.0,4.0,182331,59073,1236,5987,2901,994,2810,16560
2017-05-31T13:06:40.432+0300,8.0,4.0,1799871,326047,59153,23642,30295,15263,11203,75609
2017-05-31T13:06:41.438+0300,8.0,4.0,599241,23974,11268,9030,42915,9461,5114,73068
2017-05-31T13:06:42.429+0300,8.0,4.0,78021,101269,4720,12895,7318,5882,1806,21410
2017-05-31T13:06:43.421+0300,8.0,4.0,1443760,104173,18474,10623,46464,25346,12063,78052
2017-05-31T13:06:44.412+0300,8.0,4.0,1030370,46577,12010,6566,3959,2734,2927,21464
2017-05-31T13:06:45.405+0300,8.0,4.0,967423,67068,22573,22368,9426,10204,5282,78540
2017-05-31T13:06:46.395+0300,8.0,4.0,939861,263506,16194,14438,6832,13688,5886,75617
2017-05-31T13:06:47.381+0300,8.0,4.0,328146,118429,30277,30869,25544,26646,10209,69608
2017-05-31T13:06:48.391+0300,8.0,4.0,570788,130218,19242,17412,16632,7865,6130,80701
2017-05-31T13:06:49.364+0300,8.0,4.0,252340,72500,2490,3955,9014,2606,1105,22240
2017-05-31T13:06:50.356+0300,8.0,4.0,467479,33893,6918,9369,9611,2675,1302,18808
2017-05-31T13:06:51.367+0300,8.0,4.0,611115,38734,7809,1801,4856,4750,2373,15099
2017-05-31T13:06:52.343+0300,8.0,4.0,855276,109410,15341,25085,27183,12111,9774,84084
