time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-19T11:53:35.729+0300,8.0,4.0,12804,9178,2564,479,2963,3651,1608,1353
2017-05-19T11:53:36.718+0300,8.0,4.0,6377,5571,3417,2899,3165,2255,2435,859
2017-05-19T11:53:39.710+0300,8.0,4.0,2058,10571,2183,2562,7669,2930,1095,956
2017-05-19T11:53:41.687+0300,8.0,4.0,13260,4392,1972,2103,3784,9527,1220,1624
2017-05-19T11:53:42.676+0300,8.0,4.0,11590,7834,9559,5818,9365,2707,1882,1576
2017-05-19T11:53:43.660+0300,8.0,4.0,6077,2962,4583,3560,4467,2590,1264,1247
2017-05-19T11:53:45.663+0300,8.0,4.0,4239,8239,4472,411,6423,4069,2048,751
2017-05-19T11:53:46.671+0300,8.0,4.0,2829,9930,1971,4327,3082,3891,1089,2450
2017-05-19T11:53:48.634+0300,8.0,4.0,4493,4456,6301,4763,4762,12808,1422,1067
2017-05-19T11:53:49.616+0300,8.0,4.0,392381,44202,50307,2679,12876,5768,1510,1012
2017-05-19T11:53:50.624+0300,8.0,4.0,1171161,280845,226695,187422,70762,67763,6519,9396
2017-05-19T11:53:59.554+0300,8.0,4.0,3347,15222,3765,5493,2456,5137,981,1277
2017-05-19T11:54:00.542+0300,8.0,4.0,7237,5757,1035,2634,6082,5582,2475,1579
2017-05-19T11:54:02.526+0300,8.0,4.0,3364,7725,8801,5546,3214,3303,1102,1281
2017-05-19T11:54:23.380+0300,8.0,4.0,4941,5497,5028,1272,5766,3762,962,1681
2017-05-19T11:54:27.352+0300,8.0,4.0,7526,3097,3954,6790,3383,6559,2262,980
2017-05-19T11:54:29.327+0300,8.0,4.0,15932,6599,4403,5123,7352,1972,1852,943
2017-05-19T11:54:30.324+0300,8.0,4.0,3388,4257,6058,5986,3004,13371,2377,1270
2017-05-19T11:54:32.313+0300,8.0,4.0,18661,5243,2071,7627,8094,5383,2150,2141
2017-05-19T11:54:33.305+0300,8.0,4.0,9096,8739,1451,3820,9340,2991,1341,663
2017-05-19T11:54:34.294+0300,8.0,4.0,3561,9880,2996,5289,5102,9724,990,1535
2017-05-19T11:54:35.283+0300,8.0,4.0,1100,8141,2052,4576,3028,2899,878,731
2017-05-19T11:54:36.271+0300,8.0,4.0,7568,2073,3539,1415,7211,2267,1462,1100
2017-05-19T11:54:41.233+0300,8.0,4.0,5998,4033,8407,2509,5241,3402,1422,1543
2017-05-19T11:54:51.166+0300,8.0,4.0,843,2487,3732,3976,2994,6714,954,2708
2017-05-19T11:54:52.155+0300,8.0,4.0,4597,9106,1670,14646,2620,4909,1668,790
2017-05-19T11:54:53.146+0300,8.0,4.0,8410,7635,956,946,5421,3037,1037,2010
2017-05-19T11:54:55.139+0300,8.0,4.0,3784,2145,3623,2920,7475,1613,1651,712
2017-05-19T11:55:03.071+0300,8.0,4.0,2161,2421,7242,7527,6942,7941,722,1627
2017-05-19T11:55:04.061+0300,8.0,4.0,8412,3218,812,5567,5009,4241,1295,1635
2017-05-19T11:55:05.070+0300,8.0,4.0,4097,11542,1003,10400,17565,5495,3506,1831
2017-05-19T11:55:06.057+0300,8.0,4.0,7810,2846,1522,3260,5776,8043,2407,1126
2017-05-19T11:55:07.049+0300,8.0,4.0,1506,5583,1939,2697,9352,5491,2940,1839
2017-05-19T11:55:08.041+0300,8.0,4.0,12515,11683,1702,9097,11883,4554,937,1462
2017-05-19T11:55:09.026+0300,8.0,4.0,1779,9991,6115,8237,2956,5882,734,2108
2017-05-19T11:55:10.038+0300,8.0,4.0,3506,5640,4704,2934,14605,5026,1951,1670
2017-05-19T11:55:11.026+0300,8.0,4.0,4889,3557,7925,3302,4510,2660,876,2000
2017-05-19T11:55:26.904+0300,8.0,4.0,5115,7770,8236,6414,8010,4351,1820,1429
2017-05-19T11:55:27.890+0300,8.0,4.0,3338,6881,1196,4984,3790,1927,1805,1170
2017-05-19T11:55:28.900+0300,8.0,4.0,6393,5952,2540,2539,6178,2080,2386,1317
