time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-19T11:55:57.688+0300,8.0,4.0,5180,10006,551,4624,3770,5165,1032,1504
2017-05-19T11:55:58.674+0300,8.0,4.0,7551,10305,10446,7940,3205,3911,1096,466
2017-05-19T11:55:59.664+0300,8.0,4.0,5298,3007,2189,3656,4123,2912,2274,1813
2017-05-19T11:56:05.617+0300,8.0,4.0,4265,13648,4151,3290,2819,3180,2772,768
2017-05-19T11:56:06.603+0300,8.0,4.0,23272,6036,4831,1295,6532,6224,395,1542
2017-05-19T11:56:07.604+0300,8.0,4.0,1808,8948,950,3221,9491,3216,2218,1045
2017-05-19T11:56:08.592+0300,8.0,4.0,2794,9079,1157,2351,3883,5227,1339,862
2017-05-19T11:56:09.584+0300,8.0,4.0,6350,6778,6856,3463,7743,4614,1987,1342
2017-05-19T11:56:11.565+0300,8.0,4.0,2626,8617,5348,4081,18991,28166,2262,1172
2017-05-19T11:56:12.577+0300,8.0,4.0,4587,2228,3617,10640,22015,6271,2475,1988
2017-05-19T11:56:13.561+0300,8.0,4.0,8552,9589,1844,7469,4695,1991,1067,677
2017-05-19T11:56:14.547+0300,8.0,4.0,3309,6829,827,3373,4202,2117,1849,1196
2017-05-19T11:56:20.512+0300,8.0,4.0,8278,5166,545,11861,12478,7627,987,894
2017-05-19T11:56:22.498+0300,8.0,4.0,7216,22364,2859,4444,1945,3997,2473,1211
2017-05-19T11:56:34.398+0300,8.0,4.0,2514,8115,3643,4116,4577,2263,2555,1077
2017-05-19T11:56:35.390+0300,8.0,4.0,3526,4046,1095,5340,4491,4010,1126,2009
2017-05-19T11:56:36.397+0300,8.0,4.0,4212,18044,1796,1983,7876,2044,1223,916
2017-05-19T11:56:52.286+0300,8.0,4.0,6975,3030,4118,9781,4609,5461,1635,1176
2017-05-19T11:58:16.657+0300,8.0,4.0,4297,21310,4939,4990,8736,2676,3464,1020
2017-05-19T11:59:14.216+0300,8.0,4.0,3376,1285,1238,889,1015,727,351,446
2017-05-19T11:59:15.224+0300,8.0,4.0,1764,3347,1126,1105,1029,2871,321,373
2017-05-19T11:59:16.214+0300,8.0,4.0,2837,813,1469,2118,2579,933,903,289
2017-05-19T11:59:17.206+0300,8.0,4.0,3034,1652,1794,555,835,1140,495,348
2017-05-19T11:59:18.198+0300,8.0,4.0,49898,12570,2205,2122,468,498,294,115
2017-05-19T11:59:19.186+0300,8.0,4.0,1453449,12895,10664,2694,1270,989,464,291
2017-05-19T11:59:35.082+0300,8.0,4.0,5413,15608,4977,3255,4768,5023,1610,1546
2017-05-19T11:59:36.065+0300,8.0,4.0,4806,1499,1258,6118,4403,3158,1035,1397
2017-05-19T11:59:50.960+0300,8.0,4.0,1646925,10184,3412,4531,1053,885,99,58
2017-05-19T12:00:05.845+0300,8.0,4.0,1903,6713,10037,8347,13280,3032,1855,952
2017-05-19T12:00:46.542+0300,8.0,4.0,25165,3376,4455,2747,2412,1083,345,487
2017-05-19T12:00:47.530+0300,8.0,4.0,19664,13163,6813,2188,5663,6539,2513,1665
2017-05-19T12:01:13.357+0300,8.0,4.0,4345,14033,5545,7643,5832,3252,1794,1543
2017-05-19T12:01:33.193+0300,8.0,4.0,12114,4422,8737,6104,6175,2546,2153,1254
2017-05-19T12:01:34.199+0300,8.0,4.0,2520,2001,142,1556,1105,962,453,181
2017-05-19T12:01:35.178+0300,8.0,4.0,16016,29724,2271,2530,5486,2269,1432,2342
2017-05-19T12:01:36.180+0300,8.0,4.0,47638,14434,3863,7372,5015,2469,2311,1193
2017-05-19T12:01:50.070+0300,8.0,4.0,7534,14608,10707,4560,8038,8687,582,1007
2017-05-19T12:01:51.071+0300,8.0,4.0,2228,26756,4664,5333,10204,11341,406,1154
2017-05-19T12:01:52.071+0300,8.0,4.0,13073,8349,5219,3940,3803,1282,2274,1316
2017-05-19T12:04:23.945+0300,8.0,4.0,37253,42115,9229,2098,11320,7302,1891,833
