time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-17T16:49:25.098+0300,8.0,4.0,11812,11360,8889,4550,2308,4426,3225,1215
2017-05-17T16:49:26.097+0300,8.0,4.0,1868,1507,1014,4165,5111,4564,2960,1091
2017-05-17T16:49:27.104+0300,8.0,4.0,9205,3685,699,2943,3200,6877,1012,733
2017-05-17T16:49:28.090+0300,8.0,4.0,6204,5123,2572,2776,5998,3496,836,2532
2017-05-17T16:49:29.079+0300,8.0,4.0,839,3578,5894,2969,3676,2202,2679,1263
2017-05-17T16:49:30.068+0300,8.0,4.0,4443,11017,3465,2958,3988,3553,1760,1748
2017-05-17T16:49:31.059+0300,8.0,4.0,12254,2932,4796,4164,2015,3510,2678,601
2017-05-17T16:49:46.938+0300,8.0,4.0,3486,6344,2187,9478,4376,7014,1684,1194
2017-05-17T16:49:47.947+0300,8.0,4.0,9822,8660,4584,14731,2072,2943,1258,1531
2017-05-17T16:49:48.927+0300,8.0,4.0,1232,6487,3464,1529,3235,9054,1440,839
2017-05-17T16:49:49.934+0300,8.0,4.0,891,3359,9590,4106,2527,2525,1263,774
2017-05-17T16:49:50.905+0300,8.0,4.0,5349,8427,445,7974,2575,3410,2000,1527
2017-05-17T16:50:05.802+0300,8.0,4.0,8658,17731,1462,835,3732,3189,657,634
2017-05-17T16:50:06.794+0300,8.0,4.0,6937,5861,4360,822,2699,3751,894,1056
2017-05-17T16:50:07.805+0300,8.0,4.0,23750,4623,4511,2909,6522,3633,1282,618
2017-05-17T16:50:11.768+0300,8.0,4.0,6489,5790,1525,5500,14130,2787,977,1245
2017-05-17T16:50:18.720+0300,8.0,4.0,92243,62045,15211,3447,15777,3213,1363,1560
2017-05-17T16:50:39.549+0300,8.0,4.0,5187,7405,1854,2536,4954,4417,2075,614
2017-05-17T16:50:42.534+0300,8.0,4.0,2686,10946,5053,4295,3174,2845,1196,1149
2017-05-17T16:50:43.541+0300,8.0,4.0,2474,9032,5138,5424,8758,4847,1242,1273
2017-05-17T16:50:56.441+0300,8.0,4.0,8063,14862,2234,6830,5605,3637,1255,762
2017-05-17T16:50:57.431+0300,8.0,4.0,5960,5953,1493,5764,5171,4079,2040,976
2017-05-17T16:51:11.313+0300,8.0,4.0,953,1757,2628,8269,3652,3531,2982,1081
2017-05-17T16:51:14.304+0300,8.0,4.0,2757,7268,2113,3546,8411,5606,1752,842
2017-05-17T16:51:15.290+0300,8.0,4.0,3625,4978,2969,3840,9139,3827,1412,940
2017-05-17T16:51:16.279+0300,8.0,4.0,5470,10907,3317,2983,3899,4445,1769,831
2017-05-17T16:51:17.289+0300,8.0,4.0,4651,12518,1287,1027,4246,3037,1845,977
2017-05-17T16:51:18.278+0300,8.0,4.0,16847,6803,13853,4239,2161,3407,2134,1960
2017-05-17T16:51:24.220+0300,8.0,4.0,6846,4351,1935,1506,4066,6295,810,1598
2017-05-17T16:51:25.214+0300,8.0,4.0,14747,5164,3993,3986,14181,5665,2069,846
2017-05-17T16:51:26.225+0300,8.0,4.0,11486,6298,14425,15280,15906,5256,1466,1205
2017-05-17T16:51:27.216+0300,8.0,4.0,11400,2056,2836,2955,13642,3377,1869,953
2017-05-17T16:51:28.203+0300,8.0,4.0,51133,29836,7882,24133,4809,4132,1579,1004
2017-05-17T16:51:29.193+0300,8.0,4.0,6774,7375,1864,11022,3186,9424,1709,2173
2017-05-17T16:51:34.165+0300,8.0,4.0,4556,6359,4843,4152,9210,3913,1108,1478
2017-05-17T16:51:35.153+0300,8.0,4.0,1916,5962,7727,9588,5748,3190,5008,739
2017-05-17T16:51:36.144+0300,8.0,4.0,964,6211,7576,7166,1689,2495,1379,889
2017-05-17T16:51:37.133+0300,8.0,4.0,5513,5311,2744,7895,5595,3624,724,567
2017-05-17T16:51:42.087+0300,8.0,4.0,9509,5386,4696,5374,2952,3319,2195,897
2017-05-17T16:51:43.092+0300,8.0,4.0,5309,5856,5178,6099,6656,4582,2424,1653
