time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-17T16:55:24.466+0300,8.0,4.0,3827,9311,1499,5969,1809,5997,1349,902
2017-05-17T16:55:25.457+0300,8.0,4.0,12294,2612,2098,8131,2301,2613,1947,1378
2017-05-17T16:55:26.445+0300,8.0,4.0,2948,6836,1825,6370,2049,3912,2158,1304
2017-05-17T16:55:27.435+0300,8.0,4.0,10088,6097,2739,8557,5163,6414,889,1382
2017-05-17T16:55:29.420+0300,8.0,4.0,3785,3614,9165,5804,9615,5302,2027,1075
2017-05-17T16:55:30.411+0300,8.0,4.0,2770,11029,7029,6166,2641,3931,1377,1150
2017-05-17T16:55:31.399+0300,8.0,4.0,2398,7687,3653,5570,4377,2787,2010,751
2017-05-17T16:55:32.407+0300,8.0,4.0,5659,4387,8243,3774,7944,2446,1973,1690
2017-05-17T16:55:38.352+0300,8.0,4.0,8988,15549,7616,5569,1950,4796,3622,1003
2017-05-17T16:55:39.344+0300,8.0,4.0,2462,9251,1995,3845,4136,3360,1084,2083
2017-05-17T16:55:40.335+0300,8.0,4.0,7059,7443,4886,6625,3317,3877,1845,2415
2017-05-17T16:55:41.326+0300,8.0,4.0,3778,8986,2740,14036,10252,6822,1605,506
2017-05-17T16:55:50.262+0300,8.0,4.0,5032,20843,6442,5703,14107,7315,1031,1216
2017-05-17T16:55:51.254+0300,8.0,4.0,9665,11985,11018,4365,13323,6441,3341,1339
2017-05-17T16:55:52.241+0300,8.0,4.0,25636,20570,9572,13231,17873,3497,3574,486
2017-05-17T16:55:53.250+0300,8.0,4.0,101477,11584,14543,2801,8047,3860,2985,535
2017-05-17T16:56:09.124+0300,8.0,4.0,20225,7276,15257,3232,6875,3564,1372,1660
2017-05-17T16:56:10.114+0300,8.0,4.0,11500,12889,4497,11071,7597,3016,1414,1966
2017-05-17T16:56:11.117+0300,8.0,4.0,9974,11375,1663,1791,1784,2400,2860,976
2017-05-17T16:56:28.974+0300,8.0,4.0,4420,1980,2159,4560,4039,3170,1144,547
2017-05-17T16:56:29.969+0300,8.0,4.0,5859,5085,2470,2380,1155,3233,1124,800
2017-05-17T16:56:30.959+0300,8.0,4.0,19556,5498,3292,5604,3066,4062,1988,1740
2017-05-17T16:56:33.944+0300,8.0,4.0,10364,4207,8406,941,4130,3394,1317,1227
2017-05-17T16:56:36.918+0300,8.0,4.0,5154,4525,1865,4277,3389,3180,2007,1156
2017-05-17T16:56:37.910+0300,8.0,4.0,17674,12673,2375,1422,5440,4067,1892,975
2017-05-17T16:56:38.902+0300,8.0,4.0,1146,5279,7521,8868,4452,11565,1015,1288
2017-05-17T16:56:39.894+0300,8.0,4.0,8410,3443,7787,10449,6431,8761,902,999
2017-05-17T16:56:40.889+0300,8.0,4.0,4876,8193,5557,3253,5189,2323,2202,767
2017-05-17T16:56:41.880+0300,8.0,4.0,5297,10525,3730,6436,3259,3762,2672,1286
2017-05-17T16:56:47.842+0300,8.0,4.0,38589,20324,7344,1538,2025,1101,490,371
2017-05-17T16:57:20.592+0300,8.0,4.0,5405,9907,983,4498,12405,6965,1933,1777
2017-05-17T16:57:21.582+0300,8.0,4.0,2691,10399,11312,6843,6380,4933,3943,2008
2017-05-17T16:57:22.591+0300,8.0,4.0,3132,10151,2660,2035,13666,6665,2467,1190
2017-05-17T16:57:23.579+0300,8.0,4.0,3390,13419,678,3411,2862,7051,2458,1502
2017-05-17T16:57:24.568+0300,8.0,4.0,3949,19177,7582,11522,15750,6724,5031,688
2017-05-17T16:57:25.556+0300,8.0,4.0,6512,6810,7159,3489,13858,3236,2705,1251
2017-05-17T16:57:33.500+0300,8.0,4.0,2572,19086,3926,3255,10424,8883,2569,1281
2017-05-17T16:57:34.494+0300,8.0,4.0,2587,7434,6905,22504,9651,3696,5012,2465
2017-05-17T16:57:35.484+0300,8.0,4.0,1257,13940,3099,9287,18960,4701,1259,801
2017-05-17T16:57:36.472+0300,8.0,4.0,5590,4281,671,2681,11032,7016,1861,786
