time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-17T16:52:21.809+0300,8.0,4.0,8273,6797,5675,4627,12562,4201,548,1854
2017-05-17T16:52:24.783+0300,8.0,4.0,1205,499,1294,571,953,4272,582,182
2017-05-17T16:52:25.769+0300,8.0,4.0,11831,2624,3823,5324,9963,10164,1777,1471
2017-05-17T16:52:26.765+0300,8.0,4.0,7530,17297,244,5617,7763,8071,1712,670
2017-05-17T16:52:27.753+0300,8.0,4.0,2843,1908,3685,4006,7352,2217,2005,622
2017-05-17T16:52:28.763+0300,8.0,4.0,11936,5792,3116,3286,1410,3998,878,1614
2017-05-17T16:52:29.755+0300,8.0,4.0,1742,6862,3085,3836,16252,4413,2041,526
2017-05-17T16:52:30.744+0300,8.0,4.0,8978,5195,317,4625,5434,3246,1570,928
2017-05-17T16:52:33.726+0300,8.0,4.0,855,1654,871,10979,2828,3389,860,1743
2017-05-17T16:52:46.631+0300,8.0,4.0,2751,5479,3304,18449,1703,3560,502,1311
2017-05-17T16:52:54.558+0300,8.0,4.0,8540,7723,1242,3681,5232,3528,1675,1190
2017-05-17T16:52:55.552+0300,8.0,4.0,3868,2836,1639,4649,1726,2917,1682,1111
2017-05-17T16:52:58.538+0300,8.0,4.0,2652,2559,2880,4585,7505,2701,976,611
2017-05-17T16:52:59.525+0300,8.0,4.0,2965,6312,6422,4290,4932,3323,1506,911
2017-05-17T16:53:00.518+0300,8.0,4.0,413,4254,814,333,628,1727,445,341
2017-05-17T16:53:07.464+0300,8.0,4.0,11193,7690,1472,12479,2649,3061,1084,1083
2017-05-17T16:53:08.454+0300,8.0,4.0,13244,1929,2155,2404,1160,4848,1907,721
2017-05-17T16:53:09.444+0300,8.0,4.0,2916,7508,990,2728,2209,2519,2396,1037
2017-05-17T16:53:10.456+0300,8.0,4.0,22333,7843,2611,5140,1130,5265,1461,1654
2017-05-17T16:53:11.444+0300,8.0,4.0,3159,8138,3864,3735,4847,3410,1057,1529
2017-05-17T16:53:13.425+0300,8.0,4.0,3720,3178,4416,5421,3968,2733,1603,808
2017-05-17T16:53:19.384+0300,8.0,4.0,3588,9455,2934,7873,1528,6424,2218,1272
2017-05-17T16:53:20.375+0300,8.0,4.0,5698,7506,8517,2632,2774,3958,1305,1433
2017-05-17T16:53:21.367+0300,8.0,4.0,13599,3180,2236,4361,3301,2561,2788,1302
2017-05-17T16:53:33.271+0300,8.0,4.0,5574,5446,10913,3457,3257,6816,1804,725
2017-05-17T16:53:34.263+0300,8.0,4.0,5056,6842,5321,4805,2535,4614,4220,1164
2017-05-17T16:53:35.259+0300,8.0,4.0,1907,4373,2174,4541,5324,2785,621,1535
2017-05-17T16:53:36.249+0300,8.0,4.0,11980,8371,4420,9078,5824,2107,2638,689
2017-05-17T16:53:37.259+0300,8.0,4.0,4510,6957,9890,1887,1657,2021,3777,798
2017-05-17T16:53:43.209+0300,8.0,4.0,4372,19486,806,5746,4538,4947,1766,501
2017-05-17T16:54:00.086+0300,8.0,4.0,8687,4996,3999,2368,16519,8299,1602,905
2017-05-17T16:54:01.077+0300,8.0,4.0,12292,4327,1797,6245,4935,1519,954,700
2017-05-17T16:54:02.064+0300,8.0,4.0,1501,8413,10146,4565,7187,6345,1368,1776
2017-05-17T16:54:03.058+0300,8.0,4.0,1819,6582,6338,4108,2666,3669,2316,1342
2017-05-17T16:54:20.928+0300,8.0,4.0,7061,12457,10244,2659,3362,3947,1340,746
2017-05-17T16:54:21.917+0300,8.0,4.0,174509,31831,8548,6497,2343,1486,305,226
2017-05-17T16:54:37.793+0300,8.0,4.0,6356,7224,2283,4838,4568,2417,1344,1153
2017-05-17T16:54:58.642+0300,8.0,4.0,14364,14397,2579,15587,16732,3078,1511,712
2017-05-17T16:55:08.574+0300,8.0,4.0,1881,9255,2596,2178,6008,1815,2194,951
2017-05-17T16:55:09.562+0300,8.0,4.0,24295,6483,5426,6140,1760,5062,725,1321
