time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-11T15:51:22.358+0300,10.0,5.0,10616,6775,6471,2497,2005,2511,3182,1650
2017-05-11T15:51:58.102+0300,10.0,5.0,4073,3702,3231,1754,3457,8300,2024,991
2017-05-11T15:51:59.089+0300,10.0,5.0,16574,5658,3142,3261,3521,3343,1856,1179
2017-05-11T15:52:00.080+0300,10.0,5.0,6736,6949,1697,4382,3001,6670,2660,1850
2017-05-11T15:52:01.069+0300,10.0,5.0,5222,4537,602,379,2699,5251,3245,958
2017-05-11T15:52:02.061+0300,10.0,5.0,2857,24331,2261,3314,2699,2799,3768,1215
2017-05-11T15:52:03.050+0300,10.0,5.0,11223,12456,807,4772,2182,4235,2556,1957
2017-05-11T15:52:36.801+0300,10.0,5.0,8914,1964,2881,3748,4075,3103,947,952
2017-05-11T15:52:48.707+0300,10.0,5.0,15632,3257,239,2882,9636,6615,1938,1804
2017-05-11T15:52:50.705+0300,10.0,5.0,19676,6002,4521,1771,5585,5884,3437,1282
2017-05-11T15:52:53.676+0300,10.0,5.0,28820,5930,3075,1961,1093,2508,2359,1049
2017-05-11T15:52:55.659+0300,10.0,5.0,3320,3407,3216,3614,4763,4472,2753,1290
2017-05-11T15:52:56.668+0300,10.0,5.0,7244,4849,11983,3601,4694,2078,3938,1834
2017-05-11T15:53:06.592+0300,10.0,5.0,5801,10632,2390,852,3231,3468,5171,3758
2017-05-11T15:54:43.871+0300,10.0,5.0,27734,2418,9034,7302,4156,3363,1690,1117
2017-05-11T15:55:14.642+0300,10.0,5.0,14166,5601,1286,1454,6743,7980,1265,898
2017-05-11T15:55:19.598+0300,10.0,5.0,2098,6866,7026,6382,2728,5726,2046,1252
2017-05-11T15:55:20.583+0300,10.0,5.0,3630,7790,905,11034,1626,3313,1380,486
2017-05-11T15:55:21.591+0300,10.0,5.0,6110,7063,1057,2167,4156,2945,1463,723
2017-05-11T15:56:36.042+0300,10.0,5.0,3401,9625,3456,6227,4808,7335,1152,1258
2017-05-11T15:56:38.029+0300,10.0,5.0,6205,6342,11095,826,2114,5316,1271,1646
2017-05-11T15:56:39.016+0300,10.0,5.0,12419,4898,3648,3773,5659,4638,1191,1933
2017-05-11T15:56:51.926+0300,10.0,5.0,6630,11032,5953,10196,4988,2978,1728,612
2017-05-11T15:56:52.923+0300,10.0,5.0,15744,6470,827,6828,6376,3805,1088,1397
2017-05-11T15:57:01.854+0300,10.0,5.0,6252,5466,5447,4322,6427,2930,1796,1202
2017-05-11T15:57:15.742+0300,10.0,5.0,4255,5662,783,1047,3314,4205,768,323
2017-05-11T15:58:32.170+0300,10.0,5.0,2038,2135,426,1577,2206,1795,347,301
2017-05-11T15:58:42.112+0300,10.0,5.0,7161,7491,3009,2609,6514,4367,3652,2408
2017-05-11T15:59:05.925+0300,10.0,5.0,6579,12611,2661,6453,20807,5441,3556,946
2017-05-11T15:59:06.924+0300,10.0,5.0,8966,18115,5284,2552,10134,6400,1710,1176
2017-05-11T15:59:30.744+0300,10.0,5.0,12480,10057,3719,8976,3702,2669,1514,1308
2017-05-11T15:59:31.742+0300,10.0,5.0,3461,6570,11617,881,6161,8303,877,709
2017-05-11T15:59:36.693+0300,10.0,5.0,10930,19368,2955,6422,3177,4290,1777,1605
2017-05-11T15:59:37.690+0300,10.0,5.0,3923,5745,3696,5793,5130,2102,1647,1161
2017-05-11T16:00:07.479+0300,10.0,5.0,499,770,1216,280,683,723,620,259
2017-05-11T16:00:08.476+0300,10.0,5.0,3521,10754,4346,4016,8752,7049,1511,767
2017-05-11T16:00:09.455+0300,10.0,5.0,4200,3944,7075,8486,2793,11018,1772,1938
2017-05-11T16:00:10.455+0300,10.0,5.0,16089,5156,4986,8179,5987,5119,1292,1343
2017-05-11T16:00:17.398+0300,10.0,5.0,4886,5889,5300,1845,4881,3515,3530,1386
2017-05-11T16:00:18.396+0300,10.0,5.0,2662,8453,1504,3748,7985,5693,2343,1290
