time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-08T16:21:21.720+0300,10.0,5.0,4016,3142,632,5263,2763,2272,1176,410
2017-05-08T16:21:23.702+0300,10.0,5.0,8685,8463,4012,1038,1827,6432,1679,586
2017-05-08T16:21:42.578+0300,10.0,5.0,2414,5824,6331,3742,2780,6611,3076,1291
2017-05-08T16:22:18.300+0300,10.0,5.0,8376,4111,4446,4225,3904,4974,2377,1946
2017-05-08T16:22:19.290+0300,10.0,5.0,6570,6294,2483,5756,3126,3768,2251,479
2017-05-08T16:22:24.256+0300,10.0,5.0,15445,3535,1494,7079,2901,3475,1467,977
2017-05-08T16:22:26.227+0300,10.0,5.0,9253,7997,8852,7180,4663,3479,2723,845
2017-05-08T16:23:13.876+0300,10.0,5.0,4771,10602,3718,1414,1605,7091,1676,877
2017-05-08T16:23:14.864+0300,10.0,5.0,5527,11989,266,5981,5311,10020,2415,2477
2017-05-08T16:23:20.831+0300,10.0,5.0,3639,12887,3485,7123,2375,4137,1551,469
2017-05-08T16:23:21.824+0300,10.0,5.0,14522,13705,4061,7502,8755,6180,3227,726
2017-05-08T16:23:22.818+0300,10.0,5.0,5118,16576,5269,4857,5823,3412,3681,1352
2017-05-08T16:23:35.709+0300,10.0,5.0,8406,14592,3793,2945,2864,3108,1313,1490
2017-05-08T16:23:36.720+0300,10.0,5.0,5236,10994,2952,3578,3975,2040,2081,1271
2017-05-08T16:24:08.485+0300,10.0,5.0,6190,6581,5317,2056,9887,4089,1502,470
2017-05-08T16:24:22.369+0300,10.0,5.0,18830,5032,5219,1076,2285,4303,1790,1481
2017-05-08T16:24:36.273+0300,10.0,5.0,4173,8117,1962,4680,9344,6135,1426,951
2017-05-08T16:24:38.250+0300,10.0,5.0,5268,12672,4953,4153,3487,12362,1659,892
2017-05-08T16:25:31.866+0300,10.0,5.0,11585,3527,12041,3211,4695,4205,3062,1084
2017-05-08T16:25:42.776+0300,10.0,5.0,4508,3394,8468,3783,5911,5183,3799,1076
2017-05-08T16:25:43.768+0300,10.0,5.0,4997,5455,633,5033,9312,6715,2443,2198
2017-05-08T16:25:44.757+0300,10.0,5.0,6612,6322,1672,3457,2017,6492,3967,2490
2017-05-08T16:25:57.660+0300,10.0,5.0,6829,10500,2237,4560,7637,2923,1445,2483
2017-05-08T16:25:58.649+0300,10.0,5.0,3205,1950,9569,4778,12480,4038,1186,894
2017-05-08T16:26:38.365+0300,10.0,5.0,2746,4334,14486,1826,5773,14022,1111,902
2017-05-08T16:26:41.336+0300,10.0,5.0,15112,11074,6141,9823,9277,12486,1921,1866
2017-05-08T16:26:47.290+0300,10.0,5.0,1596,12149,1756,6005,2751,8327,1762,1777
2017-05-08T16:27:04.168+0300,10.0,5.0,24782,21417,4951,15606,8485,5591,1541,1169
2017-05-08T16:27:05.154+0300,10.0,5.0,8852,5680,5140,2844,4496,14048,1869,1511
2017-05-08T16:27:06.159+0300,10.0,5.0,8560,8079,2071,3219,4583,1704,2083,1697
2017-05-08T16:27:07.149+0300,10.0,5.0,31081,27703,12272,6917,6633,4164,1750,4410
2017-05-08T16:28:09.695+0300,10.0,5.0,1808,3716,4299,4668,2703,2816,2199,1009
2017-05-08T16:28:44.427+0300,10.0,5.0,9470,10195,1386,1393,6448,3506,1585,1054
2017-05-08T16:28:54.360+0300,10.0,5.0,7139,6569,1130,6023,21379,3508,1481,1330
2017-05-08T16:28:55.345+0300,10.0,5.0,11657,5578,210,12150,4536,5083,2897,2167
2017-05-08T16:29:16.200+0300,10.0,5.0,8365,12509,2993,1030,9686,5263,2646,785
2017-05-08T16:29:30.101+0300,10.0,5.0,2706,2041,6036,1019,3478,3536,1236,903
2017-05-08T16:29:35.048+0300,10.0,5.0,7585,10078,996,5688,1958,2820,1546,1144
2017-05-08T16:29:47.965+0300,10.0,5.0,11973,8156,15172,12448,7734,3491,3646,1075
2017-05-08T16:29:55.899+0300,10.0,5.0,14456,3163,1153,5899,5576,5315,874,2307
