time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-08T15:03:09.572+0300,10.0,5.0,9885,8870,2335,6902,7817,3637,1704,1051
2017-05-08T15:03:10.559+0300,10.0,5.0,4491,8827,3395,1715,2628,2942,1225,734
2017-05-08T15:03:11.557+0300,10.0,5.0,1279,1512,6043,4254,1644,3464,915,497
2017-05-08T15:03:12.548+0300,10.0,5.0,5259,3627,3907,1107,2262,2182,890,3905
2017-05-08T15:03:13.540+0300,10.0,5.0,12037,5126,4469,4979,6761,4488,1575,2074
2017-05-08T15:03:14.531+0300,10.0,5.0,7434,14031,2967,103,8701,3933,592,798
2017-05-08T15:03:15.529+0300,10.0,5.0,5587,15860,2679,2495,7086,4809,1147,1160
2017-05-08T15:03:16.520+0300,10.0,5.0,2369,6073,2671,2841,2151,5934,2069,917
2017-05-08T15:03:17.509+0300,10.0,5.0,2823,10751,5208,3639,3068,4261,2023,669
2017-05-08T15:03:18.498+0300,10.0,5.0,6751,4204,2065,2020,961,2612,2681,935
2017-05-08T15:03:19.484+0300,10.0,5.0,13790,17686,3257,8257,3170,2877,882,919
2017-05-08T15:03:20.489+0300,10.0,5.0,8609,6999,438,8123,7927,4108,2357,1742
2017-05-08T15:03:21.477+0300,10.0,5.0,4312,8734,1104,3134,6713,2332,831,1188
2017-05-08T15:03:22.467+0300,10.0,5.0,5789,6113,4331,3086,5996,5502,1289,994
2017-05-08T15:03:23.457+0300,10.0,5.0,1377,10990,4595,8381,4335,1664,978,810
2017-05-08T15:03:24.444+0300,10.0,5.0,5604,4491,4750,4110,2066,3475,1459,1671
2017-05-08T15:03:25.456+0300,10.0,5.0,2540,5267,2408,237,2489,3001,1732,925
2017-05-08T15:03:26.446+0300,10.0,5.0,5466,9317,4964,4559,4008,2241,1632,1065
2017-05-08T15:03:27.434+0300,10.0,5.0,623,9898,6016,6104,4623,5013,1273,941
2017-05-08T15:03:29.423+0300,10.0,5.0,2722,9917,2666,2125,3289,5414,990,1574
2017-05-08T15:03:30.416+0300,10.0,5.0,3820,8102,8418,1637,3890,3759,1058,1123
2017-05-08T15:03:31.407+0300,10.0,5.0,15788,5372,11392,877,3105,6354,1287,1142
2017-05-08T15:03:32.399+0300,10.0,5.0,6597,5420,2855,1709,2161,4300,2269,1354
2017-05-08T15:03:33.384+0300,10.0,5.0,3424,14473,6764,2090,3813,6183,784,1209
2017-05-08T15:03:34.373+0300,10.0,5.0,3418,3125,3867,1567,6068,7925,1071,1321
2017-05-08T15:03:35.367+0300,10.0,5.0,5953,1708,2789,935,4343,2512,1853,1012
2017-05-08T15:03:36.373+0300,10.0,5.0,5647,8669,3725,10430,1384,4943,1296,1314
2017-05-08T15:03:37.363+0300,10.0,5.0,11537,10056,1423,5116,4397,3688,1143,1655
2017-05-08T15:03:38.355+0300,10.0,5.0,2370,6773,1117,7986,4176,3300,1866,903
2017-05-08T15:03:39.345+0300,10.0,5.0,3582,1613,8936,3115,5185,6531,1619,2942
2017-05-08T15:03:40.330+0300,10.0,5.0,4571,7739,2030,5232,3411,4719,1222,518
2017-05-08T15:03:41.337+0300,10.0,5.0,8000,4912,2180,1811,2825,3506,2359,1065
2017-05-08T15:03:42.331+0300,10.0,5.0,4912,4655,389,2054,1833,4807,774,1017
2017-05-08T15:03:43.318+0300,10.0,5.0,1295,4296,7689,877,6314,10148,649,718
2017-05-08T15:03:44.308+0300,10.0,5.0,4555,11610,8304,4017,5954,5588,2026,1328
2017-05-08T15:03:45.300+0300,10.0,5.0,4904,10358,4493,924,1509,3506,1062,637
2017-05-08T15:03:46.292+0300,10.0,5.0,9191,5377,2873,14279,7644,3985,2044,983
2017-05-08T15:03:47.282+0300,10.0,5.0,6132,4101,656,2186,2502,5948,1619,1280
2017-05-08T15:03:48.289+0300,10.0,5.0,2152,4439,1631,4321,3098,4108,1521,1769
2017-05-08T15:03:49.275+0300,10.0,5.0,1516,8954,2200,8434,6106,6501,929,1076
