time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-08T17:04:34.415+0300,10.0,5.0,14232,49928,11224,6881,7764,8466,1712,2079
2017-05-08T17:04:35.393+0300,10.0,5.0,199379,28844,12865,3310,2715,1707,790,237
2017-05-08T17:04:36.402+0300,10.0,5.0,2182,1447,1785,2698,2673,1404,681,223
2017-05-08T17:04:37.373+0300,10.0,5.0,16686,11244,4216,580,5788,4431,1127,2060
2017-05-08T17:04:38.380+0300,10.0,5.0,23761,5613,11960,8108,20762,5978,1394,932
2017-05-08T17:04:40.374+0300,10.0,5.0,6429,2121,2735,4585,3626,6680,1406,2618
2017-05-08T17:04:41.359+0300,10.0,5.0,6632,27153,10238,9478,6796,5006,2520,1295
2017-05-08T17:04:42.352+0300,10.0,5.0,4941,6631,5936,2202,4009,6225,1862,1296
2017-05-08T17:04:43.345+0300,10.0,5.0,4482,7396,7452,11180,3790,6001,1736,1629
2017-05-08T17:04:44.336+0300,10.0,5.0,7962,2207,6686,4149,4333,4059,1832,1123
2017-05-08T17:04:45.328+0300,10.0,5.0,12252,12257,1946,3650,894,3201,2154,1752
2017-05-08T17:04:46.322+0300,10.0,5.0,8648,5119,7342,2521,1018,7162,3513,1447
2017-05-08T17:04:47.312+0300,10.0,5.0,4212,2291,2182,1008,2110,851,333,313
2017-05-08T17:04:48.306+0300,10.0,5.0,12356,5058,3175,3524,4851,3640,2752,707
2017-05-08T17:04:49.293+0300,10.0,5.0,12933,18089,2794,4551,7201,5556,2439,1503
2017-05-08T17:04:50.305+0300,10.0,5.0,18634,9517,2418,3417,3623,3400,3833,971
2017-05-08T17:04:51.275+0300,10.0,5.0,1186,1760,1062,2608,1292,825,692,588
2017-05-08T17:04:56.255+0300,10.0,5.0,13192,11020,5562,4857,6277,3540,1206,738
2017-05-08T17:04:59.234+0300,10.0,5.0,7722,9852,10034,5094,2364,6854,2371,805
2017-05-08T17:05:03.192+0300,10.0,5.0,30521,6081,1095,5696,2637,3768,2304,1136
2017-05-08T17:05:04.180+0300,10.0,5.0,9045,5930,3423,2435,1786,6221,1690,2260
2017-05-08T17:05:05.189+0300,10.0,5.0,23883,4428,10414,3819,11940,5468,2072,944
2017-05-08T17:05:06.178+0300,10.0,5.0,7443,9894,6163,4170,10498,5134,2724,1271
2017-05-08T17:05:07.172+0300,10.0,5.0,6412,7889,6217,3979,6980,7086,1223,1006
2017-05-08T17:05:25.029+0300,10.0,5.0,4209,6003,2394,5413,8239,2053,2703,1271
2017-05-08T17:05:26.021+0300,10.0,5.0,21785,7803,10036,3484,3235,3598,1210,948
2017-05-08T17:05:27.012+0300,10.0,5.0,6824,12796,3967,2707,6403,3374,2360,1190
2017-05-08T17:05:28.007+0300,10.0,5.0,15780,4792,14840,1241,1994,5780,1020,1466
2017-05-08T17:05:28.999+0300,10.0,5.0,8630,2890,2616,5568,4005,2445,2482,1172
2017-05-08T17:05:30.010+0300,10.0,5.0,22060,12599,2263,1295,3722,2745,1740,1429
2017-05-08T17:05:30.983+0300,10.0,5.0,4744,3720,1817,1355,2052,1163,853,357
2017-05-08T17:05:37.946+0300,10.0,5.0,5707,14566,4612,2585,2240,3433,1000,910
2017-05-08T17:05:38.934+0300,10.0,5.0,4202,12831,3360,6126,5802,5749,914,2451
2017-05-08T17:05:57.800+0300,10.0,5.0,13478,7291,6515,3773,4352,2550,804,1053
2017-05-08T17:05:58.789+0300,10.0,5.0,8348,5084,759,3839,2794,2680,2769,2209
2017-05-08T17:05:59.780+0300,10.0,5.0,2058,9534,11078,23185,7917,4311,2587,605
2017-05-08T17:06:01.797+0300,10.0,5.0,6827,3588,4010,10854,4606,6367,1476,1982
2017-05-08T17:06:02.751+0300,10.0,5.0,7089,5619,4005,4663,4373,3185,2087,927
2017-05-08T17:06:03.750+0300,10.0,5.0,11800,6486,945,8789,7845,3533,3135,1082
2017-05-08T17:06:04.745+0300,10.0,5.0,5266,5363,6692,5004,1915,2548,1173,1365
