time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-19T15:31:12.805+0300,10.0,5.0,3039,6058,2273,8517,1747,5196,1850,1079
2017-05-19T15:31:14.783+0300,10.0,5.0,13490,10212,2903,1097,4264,4478,1374,1329
2017-05-19T15:31:15.773+0300,10.0,5.0,1460,17239,3358,1947,3230,6418,1375,1066
2017-05-19T15:31:16.763+0300,10.0,5.0,3616,1408,8093,1375,3330,2953,1977,649
2017-05-19T15:31:17.757+0300,10.0,5.0,8626,5439,3860,3022,5876,4786,1656,721
2017-05-19T15:31:18.758+0300,10.0,5.0,4896,7345,2685,4250,3488,2223,1473,729
2017-05-19T15:31:19.746+0300,10.0,5.0,5188,5256,3263,3857,8440,2770,684,903
2017-05-19T15:31:20.751+0300,10.0,5.0,7961,13952,6020,5361,3729,3065,1527,1426
2017-05-19T15:31:21.736+0300,10.0,5.0,14318,18064,6084,764,6272,5521,1773,745
2017-05-19T15:31:27.690+0300,10.0,5.0,9682,4038,2955,5257,6466,1946,2961,582
2017-05-19T15:31:28.678+0300,10.0,5.0,10117,9130,2330,1815,2681,2415,2135,1709
2017-05-19T15:31:29.673+0300,10.0,5.0,2793,4022,5360,4645,4625,2541,1044,681
2017-05-19T15:31:33.654+0300,10.0,5.0,5237,5993,8090,3552,3582,5138,909,893
2017-05-19T15:31:35.632+0300,10.0,5.0,5175,6682,6660,2913,1955,3133,1193,899
2017-05-19T15:31:43.576+0300,10.0,5.0,2593,16687,2438,5861,9767,2449,758,1083
2017-05-19T15:31:44.567+0300,10.0,5.0,3891,1702,2922,8460,4920,4868,735,1226
2017-05-19T15:31:45.554+0300,10.0,5.0,10173,4242,2395,5064,6333,2210,1585,976
2017-05-19T15:31:46.552+0300,10.0,5.0,4524,2864,7105,7782,4939,6569,1201,909
2017-05-19T15:31:49.534+0300,10.0,5.0,2740,5147,9010,5374,11392,3154,1526,1149
2017-05-19T15:31:50.514+0300,10.0,5.0,10155,5965,7157,1695,5031,2530,1208,563
2017-05-19T15:31:51.517+0300,10.0,5.0,2145,11268,1788,3709,10164,3057,1400,2129
2017-05-19T15:31:56.485+0300,10.0,5.0,7664,8681,1673,2311,2662,2844,1982,1107
2017-05-19T15:31:57.481+0300,10.0,5.0,7985,7728,475,3741,2522,2211,2575,1597
2017-05-19T15:32:09.392+0300,10.0,5.0,7809,14788,9078,1665,3442,6972,1796,545
2017-05-19T15:32:10.369+0300,10.0,5.0,10159,7416,926,11206,3877,4344,2630,948
2017-05-19T15:32:12.355+0300,10.0,5.0,3024,13521,19348,10609,24682,6579,1601,1632
2017-05-19T15:32:13.362+0300,10.0,5.0,4539,7373,6339,5080,33869,4284,2013,1545
2017-05-19T15:32:16.326+0300,10.0,5.0,5945,10830,1994,10048,19889,3754,1197,1406
2017-05-19T15:32:22.277+0300,10.0,5.0,13255,15303,3181,2751,6812,13608,1329,2146
2017-05-19T15:32:23.275+0300,10.0,5.0,8902,12734,6186,7094,7599,4045,1708,939
2017-05-19T15:32:24.276+0300,10.0,5.0,8618,6315,6891,2898,13278,5708,810,865
2017-05-19T15:32:25.252+0300,10.0,5.0,7017,3459,4691,4851,10303,2106,1320,1001
2017-05-19T15:32:26.250+0300,10.0,5.0,21864,7286,9241,11046,3522,2842,949,1474
2017-05-19T15:32:27.245+0300,10.0,5.0,6651,1966,5359,4497,2898,3380,859,2106
2017-05-19T15:32:31.211+0300,10.0,5.0,2222,11647,2870,2752,6504,4398,2187,1871
2017-05-19T15:32:32.204+0300,10.0,5.0,10019,5091,1749,6012,4414,4695,2174,1391
2017-05-19T15:32:33.216+0300,10.0,5.0,3547,8186,3499,7632,8824,4393,1513,1327
2017-05-19T15:32:34.191+0300,10.0,5.0,7447,3905,3317,3625,2224,6217,2314,606
2017-05-19T15:32:35.187+0300,10.0,5.0,2465,3442,2118,4178,19443,5379,1260,1279
2017-05-19T15:32:36.183+0300,10.0,5.0,9079,7369,4014,14310,13156,5747,965,1203
