time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-22T11:44:13.439+0300,10.0,5.0,10341,28875,7938,10714,38334,4958,2492,2328
2017-05-22T11:44:14.422+0300,10.0,5.0,7988,19994,1273,13138,7328,3235,908,1372
2017-05-22T11:44:15.433+0300,10.0,5.0,13843,15954,6945,2902,6721,3291,1155,1302
2017-05-22T11:44:16.403+0300,10.0,5.0,26865,16280,2760,3317,6443,5132,945,2666
2017-05-22T11:44:20.379+0300,10.0,5.0,3135,6504,5144,7833,5557,4250,2612,1112
2017-05-22T11:44:21.385+0300,10.0,5.0,4869,7356,4710,3545,1319,2596,2888,1230
2017-05-22T11:44:22.365+0300,10.0,5.0,3204,4999,600,5034,8461,11122,1833,1236
2017-05-22T11:44:23.356+0300,10.0,5.0,7978,5078,4993,2912,4011,12272,1347,1384
2017-05-22T11:44:24.368+0300,10.0,5.0,4318,7659,5831,616,1293,4650,1705,1595
2017-05-22T11:44:25.336+0300,10.0,5.0,2390,15795,6445,2655,3205,3249,2198,1135
2017-05-22T11:44:26.339+0300,10.0,5.0,23583,6723,15066,21889,8458,11508,2155,598
2017-05-22T11:44:27.329+0300,10.0,5.0,701,2819,13750,7501,3996,3210,1876,372
2017-05-22T11:44:28.320+0300,10.0,5.0,6075,11250,3276,2158,9764,3605,1644,1195
2017-05-22T11:44:29.310+0300,10.0,5.0,9346,28711,5229,19786,4429,13008,3638,1220
2017-05-22T11:44:30.304+0300,10.0,5.0,4083,6512,2512,6682,5173,7435,1826,551
2017-05-22T11:44:31.312+0300,10.0,5.0,4632,51761,5000,8295,9125,3154,1231,1825
2017-05-22T11:44:32.302+0300,10.0,5.0,36956,10568,9826,5082,15171,4158,2825,1472
2017-05-22T11:44:33.295+0300,10.0,5.0,18214,3193,8165,1900,3522,5393,1799,1577
2017-05-22T11:44:34.287+0300,10.0,5.0,3234,2177,6738,3180,1899,3799,1684,1543
2017-05-22T11:44:35.268+0300,10.0,5.0,22123,7066,5812,2128,8334,5022,1315,1297
2017-05-22T11:44:36.264+0300,10.0,5.0,8199,6051,5255,2149,14325,5510,2054,1286
2017-05-22T11:44:37.271+0300,10.0,5.0,2651,8394,2523,2225,19674,17493,1874,1113
2017-05-22T11:44:38.255+0300,10.0,5.0,5562,1702,6384,2344,7590,8099,1427,1723
2017-05-22T11:44:39.234+0300,10.0,5.0,12720,9672,6953,3208,8247,7142,1601,1351
2017-05-22T11:44:40.234+0300,10.0,5.0,5891,2010,8826,3505,1638,1765,2909,803
2017-05-22T11:44:41.223+0300,10.0,5.0,5207,6421,4876,3137,15287,5568,1355,898
2017-05-22T11:44:42.223+0300,10.0,5.0,3956,6059,2673,5573,7211,3409,1035,1669
2017-05-22T11:44:43.207+0300,10.0,5.0,4999,7100,6109,3566,5890,4891,2763,1670
2017-05-22T11:44:44.208+0300,10.0,5.0,8483,8401,2955,11683,8612,6322,1431,393
2017-05-22T11:44:45.208+0300,10.0,5.0,13307,11822,4134,1958,1436,3943,1121,777
2017-05-22T11:44:46.202+0300,10.0,5.0,1663,12826,1062,25203,14646,6480,1821,2681
2017-05-22T11:44:47.193+0300,10.0,5.0,8087,6777,10324,32540,5611,5631,1461,3605
2017-05-22T11:44:48.180+0300,10.0,5.0,5997,5548,1842,19582,10974,6149,1824,1965
2017-05-22T11:44:53.138+0300,10.0,5.0,21134,13493,2042,1909,6133,6293,2259,1054
2017-05-22T11:44:54.131+0300,10.0,5.0,4333,11578,1264,3989,4992,3626,434,1265
2017-05-22T11:44:55.128+0300,10.0,5.0,3864,4945,1784,2687,1011,1171,254,240
2017-05-22T11:44:56.127+0300,10.0,5.0,38271,6659,7403,7928,4475,2203,1204,2861
2017-05-22T11:44:57.116+0300,10.0,5.0,6233,5863,4446,1887,10027,6778,1178,478
2017-05-22T11:45:00.101+0300,10.0,5.0,6773,12255,8265,6932,6027,5104,1259,922
2017-05-22T11:45:01.079+0300,10.0,5.0,3340,7845,2696,2041,8219,4009,1836,1565
