time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-22T11:45:23.917+0300,10.0,5.0,4331,6964,4422,10468,12244,7155,1715,1032
2017-05-22T11:45:24.906+0300,10.0,5.0,21303,4935,5119,2465,13864,2886,1390,957
2017-05-22T11:45:25.893+0300,10.0,5.0,1351,12041,7652,2624,4048,2426,1490,727
2017-05-22T11:45:26.902+0300,10.0,5.0,22127,7754,2009,10725,6518,3723,1638,1488
2017-05-22T11:45:31.843+0300,10.0,5.0,82353,23117,2468,1641,780,2578,834,396
2017-05-22T11:45:32.853+0300,10.0,5.0,1036125,67751,18475,6223,10930,7297,2592,1497
2017-05-22T11:45:33.845+0300,10.0,5.0,453260,7552,4154,5721,2472,4072,1796,766
2017-05-22T11:45:38.796+0300,10.0,5.0,5146,8697,1428,2687,6896,3616,4061,1266
2017-05-22T11:45:39.789+0300,10.0,5.0,10683,23949,2355,1567,3774,2133,1632,1111
2017-05-22T11:45:40.780+0300,10.0,5.0,1777,8628,1126,3736,4058,4936,3239,1027
2017-05-22T11:45:41.774+0300,10.0,5.0,5092,6073,3047,16202,13402,3912,663,828
2017-05-22T11:45:42.783+0300,10.0,5.0,18181,6819,2847,1540,11368,1628,1639,813
2017-05-22T11:45:45.749+0300,10.0,5.0,6817,10647,2056,17870,4919,11133,1599,943
2017-05-22T11:45:46.739+0300,10.0,5.0,11378,9246,5692,6037,5590,2122,952,1631
2017-05-22T11:45:47.730+0300,10.0,5.0,11349,9762,1496,1453,3698,6733,1167,1096
2017-05-22T11:45:48.742+0300,10.0,5.0,3678,24770,14186,16768,13870,14222,2194,504
2017-05-22T11:45:49.711+0300,10.0,5.0,19031,2208,7019,9353,6742,2883,2866,1101
2017-05-22T11:45:50.722+0300,10.0,5.0,14524,9216,2927,9922,9357,7432,1991,565
2017-05-22T11:45:51.712+0300,10.0,5.0,17015,4503,7783,1534,2243,3610,3922,1855
2017-05-22T11:45:52.701+0300,10.0,5.0,3766,10478,6453,2372,4140,2953,2008,1220
2017-05-22T11:45:53.690+0300,10.0,5.0,6155,3346,6307,7233,5182,2687,1257,2111
2017-05-22T11:45:54.686+0300,10.0,5.0,16403,6037,2437,5960,3745,3388,1361,693
2017-05-22T11:45:55.672+0300,10.0,5.0,13690,5799,2499,3992,5353,2270,1628,1132
2017-05-22T11:45:59.652+0300,10.0,5.0,22562,1607,1416,3193,7623,5489,1770,1680
2017-05-22T11:46:01.627+0300,10.0,5.0,28087,7353,6030,14501,10295,6536,1638,1985
2017-05-22T11:46:02.639+0300,10.0,5.0,10516,4594,5756,8100,4140,6501,1851,1497
2017-05-22T11:46:03.625+0300,10.0,5.0,10455,5559,3551,1009,4228,3021,1474,1147
2017-05-22T11:46:04.612+0300,10.0,5.0,5588,18759,1603,5378,12281,6222,1255,1219
2017-05-22T11:46:05.603+0300,10.0,5.0,8665,5419,3631,13069,4674,3847,1126,1889
2017-05-22T11:46:06.593+0300,10.0,5.0,6572,5389,1734,4404,4532,2815,620,645
2017-05-22T11:46:07.594+0300,10.0,5.0,3570,3888,6099,1554,7443,3577,1278,1383
2017-05-22T11:46:08.590+0300,10.0,5.0,5157,14898,6919,2815,8062,5947,1302,1785
2017-05-22T11:46:09.585+0300,10.0,5.0,17346,4840,8834,4600,11938,3006,2800,874
2017-05-22T11:46:10.565+0300,10.0,5.0,14418,4362,2254,7905,5811,6436,785,1835
2017-05-22T11:46:11.555+0300,10.0,5.0,85774,32909,23360,5565,7109,5068,1543,3787
2017-05-22T11:46:12.544+0300,10.0,5.0,2426,2161,1738,5684,6462,3601,1060,723
2017-05-22T11:46:16.522+0300,10.0,5.0,6255,5781,1475,7244,1869,2348,1096,1072
2017-05-22T11:46:17.511+0300,10.0,5.0,1835,12785,4604,4435,5334,3122,1931,1427
2017-05-22T11:46:18.505+0300,10.0,5.0,5110,3729,4843,6157,2966,4523,2705,789
2017-05-22T11:46:19.510+0300,10.0,5.0,15120,4980,7905,4979,2262,2524,1298,727
