time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-22T11:41:30.638+0300,10.0,5.0,13268,5459,3021,3686,4107,3516,1644,592
2017-05-22T11:41:31.651+0300,10.0,5.0,13323,10890,1603,995,1916,3844,2652,1627
2017-05-22T11:41:32.622+0300,10.0,5.0,19156,23116,1612,4158,3017,8320,1482,1122
2017-05-22T11:41:33.612+0300,10.0,5.0,15050,34196,1685,10957,3204,1691,2132,2588
2017-05-22T11:41:34.619+0300,10.0,5.0,11644,5379,5593,5093,4154,7061,1794,1159
2017-05-22T11:41:35.607+0300,10.0,5.0,12330,23007,7041,12405,10769,2825,1994,1632
2017-05-22T11:41:36.591+0300,10.0,5.0,6445,11063,5213,924,4266,10232,1433,1282
2017-05-22T11:41:38.573+0300,10.0,5.0,11096,10107,5339,7095,3892,3660,3531,1109
2017-05-22T11:41:39.580+0300,10.0,5.0,5055,5931,6937,5780,6998,4255,1366,2307
2017-05-22T11:41:40.570+0300,10.0,5.0,26171,9371,1416,9238,6533,5926,2223,794
2017-05-22T11:41:41.563+0300,10.0,5.0,22709,11935,3737,4238,7643,13550,2479,1394
2017-05-22T11:41:42.550+0300,10.0,5.0,2974,3788,1296,438,523,1414,325,292
2017-05-22T11:41:43.542+0300,10.0,5.0,11461,7548,4436,1786,11142,4572,1789,1248
2017-05-22T11:41:44.549+0300,10.0,5.0,15856,9612,2820,4350,4506,3742,978,2250
2017-05-22T11:41:45.540+0300,10.0,5.0,10721,14188,2721,2817,18354,3042,2481,875
2017-05-22T11:41:46.522+0300,10.0,5.0,2650,24644,2178,7297,7785,6256,1332,1868
2017-05-22T11:41:47.511+0300,10.0,5.0,7659,19236,687,6711,6211,2707,3323,2092
2017-05-22T11:41:48.517+0300,10.0,5.0,4990,43981,9944,17736,2931,2151,2094,734
2017-05-22T11:41:49.503+0300,10.0,5.0,5882,2508,944,731,1008,2746,341,765
2017-05-22T11:41:52.472+0300,10.0,5.0,4734,17071,11393,4756,5438,4925,1965,1535
2017-05-22T11:41:53.482+0300,10.0,5.0,10661,5871,9930,4132,2583,6280,1987,2539
2017-05-22T11:41:54.469+0300,10.0,5.0,20141,11612,5139,3421,6598,4627,702,1007
2017-05-22T11:41:55.456+0300,10.0,5.0,13404,14633,7922,1549,4119,3397,2524,1406
2017-05-22T11:41:56.451+0300,10.0,5.0,14152,22192,2967,2171,8659,7717,1611,2535
2017-05-22T11:41:57.437+0300,10.0,5.0,11241,28271,5051,3608,3798,8321,1182,1669
2017-05-22T11:41:58.446+0300,10.0,5.0,8750,9645,2268,1486,9133,13344,1193,2394
2017-05-22T11:41:59.435+0300,10.0,5.0,10774,36197,7545,1844,9644,5322,1860,1231
2017-05-22T11:42:00.423+0300,10.0,5.0,29830,30144,3282,4105,7858,8749,1490,1720
2017-05-22T11:42:01.414+0300,10.0,5.0,6976,12557,1832,5776,5344,2991,1320,1509
2017-05-22T11:42:02.400+0300,10.0,5.0,14723,34922,4429,5468,6265,7670,2323,1810
2017-05-22T11:42:03.394+0300,10.0,5.0,6963,17342,2416,3021,2153,5184,1499,2153
2017-05-22T11:42:04.406+0300,10.0,5.0,36714,29841,16225,6456,12904,3040,1755,1397
2017-05-22T11:42:05.375+0300,10.0,5.0,32037,6020,2029,6724,8673,3130,2146,945
2017-05-22T11:42:06.368+0300,10.0,5.0,4551,29683,2202,14930,8798,5294,3527,1411
2017-05-22T11:42:07.381+0300,10.0,5.0,6709,13641,4729,4949,7639,2783,2275,1620
2017-05-22T11:42:11.352+0300,10.0,5.0,18056,3639,10543,8428,15903,7285,1458,3108
2017-05-22T11:42:12.343+0300,10.0,5.0,23890,21517,4142,2759,1450,3128,1809,1554
2017-05-22T11:42:13.337+0300,10.0,5.0,3422,1805,1326,7971,13730,3795,2205,1068
2017-05-22T11:42:14.307+0300,10.0,5.0,4463,19191,18938,10030,7931,4504,2390,846
2017-05-22T11:42:15.319+0300,10.0,5.0,13094,4453,3267,6202,4241,5882,2356,2130
