time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-22T11:42:42.118+0300,10.0,5.0,4299,34231,115,2954,8696,3395,2516,2275
2017-05-22T11:42:43.113+0300,10.0,5.0,7779,9289,570,2290,1055,1527,585,649
2017-05-22T11:42:44.105+0300,10.0,5.0,87300,15276,3007,1506,1255,444,196,129
2017-05-22T11:42:45.090+0300,10.0,5.0,17474,12290,5134,3932,5904,4202,1118,871
2017-05-22T11:42:50.043+0300,10.0,5.0,17668,24390,4783,3544,3569,3445,2192,942
2017-05-22T11:42:53.029+0300,10.0,5.0,9875,6276,714,645,1085,2069,316,244
2017-05-22T11:42:54.027+0300,10.0,5.0,21501,22977,3045,4127,7548,4870,742,803
2017-05-22T11:42:55.011+0300,10.0,5.0,2347,8135,3014,2835,3752,9675,1399,1621
2017-05-22T11:42:56.018+0300,10.0,5.0,1914,5604,348,815,2197,952,206,342
2017-05-22T11:42:57.010+0300,10.0,5.0,61359,14605,9277,11188,3742,3984,1565,2133
2017-05-22T11:42:57.999+0300,10.0,5.0,120126,81136,8607,26969,10187,7587,3205,1361
2017-05-22T11:42:58.988+0300,10.0,5.0,18133,14127,11874,9028,8498,3939,2665,685
2017-05-22T11:42:59.982+0300,10.0,5.0,8019,3866,4428,6731,5529,3981,3816,892
2017-05-22T11:43:04.952+0300,10.0,5.0,5350,19869,3591,6150,10444,3461,1361,1945
2017-05-22T11:43:05.941+0300,10.0,5.0,7008,13855,1423,4369,6427,4509,1748,953
2017-05-22T11:43:06.929+0300,10.0,5.0,9984,9866,2130,3956,7185,3804,1676,1653
2017-05-22T11:43:07.913+0300,10.0,5.0,8853,12780,3360,3770,9980,4603,1393,1831
2017-05-22T11:43:08.921+0300,10.0,5.0,1379,20790,9239,31980,8799,7322,1470,2058
2017-05-22T11:43:09.911+0300,10.0,5.0,8012,12528,4108,39470,8396,7663,1604,1635
2017-05-22T11:43:10.902+0300,10.0,5.0,11871,10127,8003,1928,11470,4206,4127,1447
2017-05-22T11:43:11.890+0300,10.0,5.0,19221,11456,4445,3767,5362,2080,1209,2204
2017-05-22T11:43:12.880+0300,10.0,5.0,23792,6849,2708,15870,5622,4825,1683,625
2017-05-22T11:43:14.875+0300,10.0,5.0,39183,10535,3719,8593,11469,3086,1354,1139
2017-05-22T11:43:15.859+0300,10.0,5.0,4122,10658,9630,7421,13690,4196,1919,1037
2017-05-22T11:43:17.846+0300,10.0,5.0,17287,9089,9890,3147,2846,4314,2414,1393
2017-05-22T11:43:18.853+0300,10.0,5.0,61699,70846,3522,3311,8751,5747,1300,1641
2017-05-22T11:43:19.841+0300,10.0,5.0,13961,7182,8460,7921,2148,2313,2650,978
2017-05-22T11:43:20.835+0300,10.0,5.0,10291,6787,1397,6993,7711,2921,1145,2095
2017-05-22T11:43:25.786+0300,10.0,5.0,8733,3614,36663,8451,32194,14486,1045,702
2017-05-22T11:43:26.777+0300,10.0,5.0,22976,7519,17997,12653,8851,7004,2336,532
2017-05-22T11:43:27.771+0300,10.0,5.0,21556,19401,7248,6075,24884,3767,2787,1481
2017-05-22T11:43:28.762+0300,10.0,5.0,153,3985,856,1636,1577,948,276,227
2017-05-22T11:43:29.751+0300,10.0,5.0,10385,4285,2548,5890,4547,3105,1242,890
2017-05-22T11:43:30.760+0300,10.0,5.0,14421,21130,5882,6329,4895,2687,1086,1651
2017-05-22T11:43:31.750+0300,10.0,5.0,19037,7443,5007,7737,3229,3426,1105,2323
2017-05-22T11:43:36.705+0300,10.0,5.0,4151,12077,11555,4021,5887,9238,1942,1072
2017-05-22T11:43:37.694+0300,10.0,5.0,19716,16714,6486,3629,8349,1934,2484,1655
2017-05-22T11:43:38.685+0300,10.0,5.0,16206,11730,1092,14341,18004,4500,2346,1272
2017-05-22T11:43:39.685+0300,10.0,5.0,5540,14545,2161,3130,7603,8746,1234,1634
2017-05-22T11:43:40.681+0300,10.0,5.0,4747,12970,1447,1537,8075,9416,1040,1154
