time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-24T12:19:46.076+0300,8.08,4.04,8783,24686,5835,8320,11176,11219,7620,5467
2017-05-24T12:19:47.080+0300,8.08,4.04,6778,17552,6409,4918,6354,10031,2886,1620
2017-05-24T12:19:48.069+0300,8.08,4.04,7931,2005,693,1102,1540,1692,772,254
2017-05-24T12:19:49.061+0300,8.08,4.04,3924,10658,6484,9047,9152,7274,5559,1486
2017-05-24T12:19:50.051+0300,8.08,4.04,18974,12829,7014,11278,2735,3993,4755,2236
2017-05-24T12:19:51.046+0300,8.08,4.04,1133,18257,4563,12917,9306,6356,8900,4393
2017-05-24T12:19:52.036+0300,8.08,4.04,140999,90508,11066,1079,924,3599,1941,1482
2017-05-24T12:19:53.027+0300,8.08,4.04,8428,3881,290,3636,1649,5228,2782,616
2017-05-24T12:19:57.010+0300,8.08,4.04,3228,14280,1969,5536,9915,12237,7165,4779
2017-05-24T12:19:57.999+0300,8.08,4.04,5716,13077,3277,5302,8973,10028,7118,2587
2017-05-24T12:19:58.989+0300,8.08,4.04,102446,24684,5395,5054,9186,6616,4346,1743
2017-05-24T12:19:59.979+0300,8.08,4.04,8383,8717,4967,2732,1901,6859,3294,2435
2017-05-24T12:20:00.969+0300,8.08,4.04,31457,20946,36128,15771,6983,9273,5073,1645
2017-05-24T12:20:01.960+0300,8.08,4.04,48283,8783,8763,12891,6322,5385,6981,4707
2017-05-24T12:20:02.975+0300,8.08,4.04,13334,16946,5182,13268,3483,5670,4842,2831
2017-05-24T12:20:09.926+0300,8.08,4.04,56918,16968,11274,7821,2462,14208,3873,2855
2017-05-24T12:20:10.896+0300,8.08,4.04,3917,10028,19902,4153,9410,4891,6617,1166
2017-05-24T12:20:11.886+0300,8.08,4.04,80759,49151,29182,9749,4130,9923,7864,2706
2017-05-24T12:20:12.877+0300,8.08,4.04,6670,9697,4415,4122,3240,8811,3595,1297
2017-05-24T12:20:16.862+0300,8.08,4.04,7123,13876,3876,11882,7105,9122,6365,2251
2017-05-24T12:20:17.853+0300,8.08,4.04,2784,40411,6929,24155,4338,4251,8128,3545
2017-05-24T12:20:18.845+0300,8.08,4.04,9631,14498,22257,3788,6684,9244,2941,1828
2017-05-24T12:20:21.810+0300,8.08,4.04,12826,21323,2374,7667,7602,7620,8685,1666
2017-05-24T12:20:22.821+0300,8.08,4.04,675,3685,2605,895,830,1630,775,1459
2017-05-24T12:20:23.810+0300,8.08,4.04,44907,17590,3958,578,1669,740,582,108
2017-05-24T12:20:24.798+0300,8.08,4.04,58585,8307,5235,1522,1516,1933,1183,387
2017-05-24T12:20:38.697+0300,8.08,4.04,12177,9738,8555,8698,11864,5615,11578,5069
2017-05-24T12:20:39.687+0300,8.08,4.04,1553,4323,2526,547,1344,1169,1380,578
2017-05-24T12:20:40.676+0300,8.08,4.04,118200,54393,8519,2442,8405,5488,1446,879
2017-05-24T12:20:46.638+0300,8.08,4.04,106768,9468,2851,1027,682,1978,1419,394
2017-05-24T12:20:53.592+0300,8.08,4.04,5589,11902,1749,11750,6816,4017,5829,1430
2017-05-24T12:20:54.582+0300,8.08,4.04,4857,22620,15982,14829,12656,6791,5029,1977
2017-05-24T12:20:55.566+0300,8.08,4.04,8296,19273,20131,2266,13020,16242,2667,2351
2017-05-24T12:20:58.557+0300,8.08,4.04,53128,6320,5588,732,1188,3870,3107,2700
2017-05-24T12:21:27.343+0300,8.08,4.04,4795,3226,2014,4270,2861,1994,2358,422
2017-05-24T12:21:28.331+0300,8.08,4.04,12345,4001,21604,2911,6263,9924,3785,2364
2017-05-24T12:21:30.307+0300,8.08,4.04,19289,34267,27849,17409,12638,9435,5363,4428
2017-05-24T12:22:14.989+0300,8.08,4.04,26699,28341,12441,3070,4690,5439,1864,3111
2017-05-24T12:22:15.978+0300,8.08,4.04,14313,8968,2112,3320,2183,10007,3508,1469
2017-05-24T12:22:17.984+0300,8.08,4.04,3160,7624,5852,15485,4333,7397,1820,929
