time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-22T13:28:46.084+0300,10.0,5.0,66143,30998,19694,5505,6308,4791,825,1129
2017-05-22T13:28:47.073+0300,10.0,5.0,24797,7718,2256,2463,2010,2949,1129,333
2017-05-22T13:28:49.052+0300,10.0,5.0,8922,52572,10990,8002,3693,4230,4123,1664
2017-05-22T13:29:05.926+0300,10.0,5.0,2637,2147,2968,4268,2086,951,1151,433
2017-05-22T13:29:12.877+0300,10.0,5.0,9940,64164,9248,19522,7496,6594,4333,3431
2017-05-22T13:29:13.868+0300,10.0,5.0,22121,32682,3966,12531,11809,7392,6808,5169
2017-05-22T13:29:47.628+0300,10.0,5.0,12168,18382,1823,29530,10063,12492,3126,2677
2017-05-22T13:29:48.621+0300,10.0,5.0,3300,9878,487,4830,10418,6121,3589,2308
2017-05-22T13:29:50.596+0300,10.0,5.0,21856,22483,12733,5031,9954,10842,3495,2264
2017-05-22T13:29:51.584+0300,10.0,5.0,5727,32650,25330,10281,7890,4794,4204,2633
2017-05-22T13:29:52.574+0300,10.0,5.0,5088,6058,6999,8959,9180,6089,3199,3740
2017-05-22T13:29:53.582+0300,10.0,5.0,12100,13819,10335,14139,3362,5922,4609,1763
2017-05-22T13:29:57.546+0300,10.0,5.0,48111,34110,41716,8531,4073,6578,2983,2704
2017-05-22T13:30:09.458+0300,10.0,5.0,10537,16326,800,5310,3626,15337,5123,3522
2017-05-22T13:30:10.449+0300,10.0,5.0,16337,26783,15505,8296,7937,8846,3040,1454
2017-05-22T13:30:11.439+0300,10.0,5.0,9996,11216,22987,9950,5218,7858,6038,3863
2017-05-22T13:30:12.427+0300,10.0,5.0,3876,16419,4171,13759,5870,5047,7519,2622
2017-05-22T13:30:13.420+0300,10.0,5.0,22523,14671,167,5134,2438,8097,892,768
2017-05-22T13:30:14.428+0300,10.0,5.0,11366,8029,4405,392,1897,1241,559,1182
2017-05-22T13:30:15.410+0300,10.0,5.0,12733,10147,17220,8735,5427,5146,4868,2043
2017-05-22T13:30:37.260+0300,10.0,5.0,9521,43537,6394,8404,4029,11271,2431,3495
2017-05-22T13:30:38.249+0300,10.0,5.0,10814,15456,3125,7160,3437,4277,3883,3063
2017-05-22T13:30:39.238+0300,10.0,5.0,3138,22734,5403,7740,8054,6953,4266,1695
2017-05-22T13:30:44.194+0300,10.0,5.0,6013,21082,2865,4422,16965,4832,3339,2174
2017-05-22T13:30:47.185+0300,10.0,5.0,1913,29475,6211,3778,5213,7097,6986,1904
2017-05-22T13:30:48.176+0300,10.0,5.0,3772,9442,7947,17541,6757,6507,6353,2216
2017-05-22T13:30:49.165+0300,10.0,5.0,359431,320632,37800,27985,8713,25471,3001,5403
2017-05-22T13:30:50.154+0300,10.0,5.0,13825,30347,17399,31207,5130,10315,5237,2860
2017-05-22T13:30:54.117+0300,10.0,5.0,17659,8208,5464,5983,4976,4446,5630,3215
2017-05-22T13:30:55.111+0300,10.0,5.0,8635,4511,2346,10688,8418,4839,4317,1479
2017-05-22T13:30:56.120+0300,10.0,5.0,9050,8141,3791,833,1020,2484,1068,739
2017-05-22T13:30:57.110+0300,10.0,5.0,49225,95611,88392,70048,24570,42588,6611,4946
2017-05-22T13:30:58.101+0300,10.0,5.0,214607,20973,4882,2784,910,1224,495,147
2017-05-22T13:30:59.092+0300,10.0,5.0,10456,19660,12464,3033,2268,8273,4933,3424
2017-05-22T13:31:04.050+0300,10.0,5.0,44524,33756,6447,1113,4022,10212,5525,2989
2017-05-22T13:31:05.041+0300,10.0,5.0,12014,11947,3696,11268,5864,11482,2907,2802
2017-05-22T13:31:06.032+0300,10.0,5.0,11096,9417,4565,6770,5522,5032,1858,2431
2017-05-22T13:31:07.021+0300,10.0,5.0,7601,28235,11930,8824,3035,3438,7424,2415
2017-05-22T13:31:08.016+0300,10.0,5.0,26919,50165,8051,9787,16226,19651,2696,2210
2017-05-22T13:31:09.009+0300,10.0,5.0,33611,26593,859,3646,10552,9302,5816,3434
