time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-23T12:21:19.889+0300,10.0,5.0,1193783,160777,24257,71293,47982,28748,9964,6497
2017-05-23T12:21:20.877+0300,10.0,5.0,240460,28557,4990,16383,11456,6325,4971,632
2017-05-23T12:21:21.868+0300,10.0,5.0,337037,673981,30193,67017,37240,43438,11177,6801
2017-05-23T12:21:22.858+0300,10.0,5.0,472527,326846,47912,23537,68710,20444,9665,3291
2017-05-23T12:21:23.848+0300,10.0,5.0,150750,15202,1235,3056,2206,1511,1045,212
2017-05-23T12:21:24.843+0300,10.0,5.0,1722494,147791,20225,27638,44585,42618,12172,12609
2017-05-23T12:21:26.843+0300,10.0,5.0,236744,38747,39910,9359,7098,9751,4415,1750
2017-05-23T12:21:27.831+0300,10.0,5.0,671817,5919,8818,3025,13704,4034,1810,648
2017-05-23T12:21:28.818+0300,10.0,5.0,158743,43077,1307,5716,1604,2056,460,130
2017-05-23T12:21:29.811+0300,10.0,5.0,655047,62035,36059,19876,10764,4092,2658,1898
2017-05-23T12:21:30.800+0300,10.0,5.0,2728053,920677,70818,36477,58065,25266,17332,7903
2017-05-23T12:21:39.747+0300,10.0,5.0,583779,181642,70401,26092,61159,57762,23032,3966
2017-05-23T12:21:40.735+0300,10.0,5.0,51009,3532,2038,1268,1401,1388,1234,380
2017-05-23T12:21:41.721+0300,10.0,5.0,1180623,46986,18199,2529,5663,9617,4050,756
2017-05-23T12:21:42.714+0300,10.0,5.0,294622,31263,26476,11169,7270,8185,2632,1824
2017-05-23T12:21:43.720+0300,10.0,5.0,405150,87169,29164,37501,38202,24264,5483,4548
2017-05-23T12:21:44.692+0300,10.0,5.0,81042,96321,2902,9951,11625,3924,1893,413
2017-05-23T12:21:45.698+0300,10.0,5.0,112122,16565,15250,12299,4315,5911,1477,1299
2017-05-23T12:21:46.688+0300,10.0,5.0,1139922,100062,95777,36894,20896,25770,7410,2100
2017-05-23T12:21:47.678+0300,10.0,5.0,454139,46229,5259,7007,12303,7663,2338,996
2017-05-23T12:21:48.668+0300,10.0,5.0,178078,74583,36094,22516,8557,12487,751,651
2017-05-23T12:21:49.656+0300,10.0,5.0,2420806,331911,117423,115185,42414,4130,15703,1484
2017-05-23T12:21:50.668+0300,10.0,5.0,155171,255894,13761,26331,46560,10286,12049,2047
2017-05-23T12:21:55.628+0300,10.0,5.0,159366,21320,8817,5779,12874,5292,2155,1149
2017-05-23T12:21:56.619+0300,10.0,5.0,60594,34003,1514,5666,5440,8220,1636,1313
2017-05-23T12:21:57.608+0300,10.0,5.0,2010221,375619,67582,62949,88497,41448,11049,4593
2017-05-23T12:21:58.599+0300,10.0,5.0,278424,79076,60475,21391,42380,28598,16242,4098
2017-05-23T12:22:00.597+0300,10.0,5.0,39965,26712,8525,15961,7811,12292,3053,1957
2017-05-23T12:22:01.588+0300,10.0,5.0,164675,11583,1763,12905,13902,8592,2971,500
2017-05-23T12:22:02.573+0300,10.0,5.0,803246,107679,17922,61319,39665,16528,6851,7190
2017-05-23T12:22:03.560+0300,10.0,5.0,668060,43609,9151,4009,22448,10317,2831,1532
2017-05-23T12:22:04.553+0300,10.0,5.0,69890,17978,1877,5179,2178,4332,786,193
2017-05-23T12:22:05.563+0300,10.0,5.0,343281,361255,22789,41038,14578,34697,8955,2219
2017-05-23T12:22:06.550+0300,10.0,5.0,44643,46232,4660,13574,4861,6973,3421,1885
2017-05-23T12:22:10.509+0300,10.0,5.0,74599,31626,893,1546,3719,2821,472,441
2017-05-23T12:22:23.422+0300,10.0,5.0,204398,51196,3695,8434,5627,16233,2577,839
2017-05-23T12:22:24.412+0300,10.0,5.0,109136,74808,20370,20996,12982,11381,1889,1300
2017-05-23T12:22:25.401+0300,10.0,5.0,1213160,256911,21369,20221,96407,25569,9154,3885
2017-05-23T12:22:26.392+0300,10.0,5.0,196010,37353,10097,7073,7872,7480,6905,3345
2017-05-23T12:22:39.294+0300,10.0,5.0,1030139,29973,9951,8082,6350,4262,2700,696
