time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-22T13:14:08.565+0300,10.0,5.0,80885,28435,22176,3620,18228,12036,14962,5148
2017-05-22T13:14:10.563+0300,10.0,5.0,122356,16925,2765,2674,481,901,1141,372
2017-05-22T13:15:09.124+0300,10.0,5.0,11165,48284,7672,32932,6599,10844,8480,4445
2017-05-22T13:15:10.110+0300,10.0,5.0,408440,38382,2106,2282,1804,3865,3198,1258
2017-05-22T13:15:11.103+0300,10.0,5.0,55976,39649,17352,20433,7814,6627,20443,20322
2017-05-22T13:15:12.094+0300,10.0,5.0,3212,3878,1426,1148,4638,1797,3273,2420
2017-05-22T13:15:38.909+0300,10.0,5.0,9417,44146,14521,6283,2370,8323,6814,4939
2017-05-22T13:15:40.891+0300,10.0,5.0,7893,9663,1716,2621,1830,995,2134,763
2017-05-22T13:15:46.837+0300,10.0,5.0,3131,7272,36021,9551,2025,8953,5593,2739
2017-05-22T13:15:47.828+0300,10.0,5.0,4623,28454,5580,17355,7833,6512,2949,3769
2017-05-22T13:15:48.839+0300,10.0,5.0,6548,35651,5525,7738,3777,13643,10501,6410
2017-05-22T13:15:49.811+0300,10.0,5.0,28711,22955,12722,5774,7757,6026,11129,2752
2017-05-22T13:15:50.822+0300,10.0,5.0,13023,26407,19113,899,9560,8237,5473,7211
2017-05-22T13:16:17.604+0300,10.0,5.0,158097,368968,16765,3315,9404,7080,8587,8929
2017-05-22T13:16:32.514+0300,10.0,5.0,7911,28883,6594,3084,1421,2796,1711,500
2017-05-22T13:16:33.507+0300,10.0,5.0,24649,29942,3772,16875,20130,2563,8067,6610
2017-05-22T13:17:27.108+0300,10.0,5.0,154164,82780,38986,5957,21085,20167,4365,1221
2017-05-22T13:17:28.096+0300,10.0,5.0,735475,79688,66633,52717,25174,14602,2346,2201
2017-05-22T13:17:29.087+0300,10.0,5.0,202245,130748,41946,20431,40765,46832,6245,1939
2017-05-22T13:18:03.835+0300,10.0,5.0,56827,7425,268,3014,1577,2896,358,333
2017-05-22T13:18:36.578+0300,10.0,5.0,30801,3515,6129,5377,2292,1387,788,880
2017-05-22T13:19:14.314+0300,10.0,5.0,27861,38339,11495,23722,3912,12501,3847,2305
2017-05-22T13:19:15.294+0300,10.0,5.0,7077,11816,10826,7313,5682,7815,3443,1547
2017-05-22T13:19:16.300+0300,10.0,5.0,4517,9427,3947,17863,7457,8511,4454,2345
2017-05-22T13:19:17.286+0300,10.0,5.0,19672,10933,4640,15272,7620,6615,6843,2023
2017-05-22T13:19:18.290+0300,10.0,5.0,9075,17641,32068,5851,7325,4031,2789,4561
2017-05-22T13:19:19.283+0300,10.0,5.0,6230,8868,12901,3973,7517,6250,7295,2309
2017-05-22T13:19:24.241+0300,10.0,5.0,11569,10269,4836,5226,7207,4491,3080,4238
2017-05-22T13:19:26.212+0300,10.0,5.0,10396,16530,25198,7006,17982,6934,3338,3022
2017-05-22T13:19:27.217+0300,10.0,5.0,16790,45950,15386,5012,3217,8957,2694,1681
2017-05-22T13:19:28.216+0300,10.0,5.0,5519,22719,5403,1362,8018,7754,3499,2816
2017-05-22T13:20:07.906+0300,10.0,5.0,17581,92245,9576,2483,9623,8675,3070,2139
2017-05-22T13:20:08.910+0300,10.0,5.0,11928,23400,4683,3370,11160,6423,3710,1865
2017-05-22T13:20:09.895+0300,10.0,5.0,31291,8169,16076,13942,4805,12572,3318,1865
2017-05-22T13:20:11.885+0300,10.0,5.0,34463,29939,27082,3958,4102,8650,5868,3854
2017-05-22T13:20:23.793+0300,10.0,5.0,20280,20397,3674,6905,3930,6918,6107,3292
2017-05-22T13:20:24.798+0300,10.0,5.0,7646,25967,9750,8496,2250,6426,3965,1620
2017-05-22T13:20:56.560+0300,10.0,5.0,11992,43390,10315,8382,10956,6282,9107,2211
2017-05-22T13:21:16.394+0300,10.0,5.0,9550,23929,22671,5321,5207,6927,4555,2683
2017-05-22T13:21:17.397+0300,10.0,5.0,29669,21460,14275,13990,6623,6921,5695,2103
