time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-23T12:38:35.477+0300,10.0,5.0,194199,17937,12278,24743,8715,4707,1561,522
2017-05-23T12:38:36.467+0300,10.0,5.0,136832,62351,5528,17791,20585,10974,3886,4843
2017-05-23T12:38:37.458+0300,10.0,5.0,444521,31926,9968,9492,9450,16707,6945,3121
2017-05-23T12:38:39.435+0300,10.0,5.0,9675,6921,13925,4185,4669,1008,521,1029
2017-05-23T12:38:45.395+0300,10.0,5.0,65160,28548,11584,9920,15159,9915,2033,925
2017-05-23T12:38:50.367+0300,10.0,5.0,973837,63994,16934,20365,21222,5512,3921,1008
2017-05-23T12:38:51.359+0300,10.0,5.0,67543,66969,4490,5448,31103,6634,12691,2971
2017-05-23T12:38:52.348+0300,10.0,5.0,147547,100273,23938,13494,19308,16427,11473,5508
2017-05-23T12:38:53.337+0300,10.0,5.0,91154,40589,25580,8251,6340,2116,2130,1018
2017-05-23T12:38:59.292+0300,10.0,5.0,106535,71214,25930,8449,13005,7350,900,697
2017-05-23T12:39:20.130+0300,10.0,5.0,39341,10107,2499,3570,5595,2122,1293,1063
2017-05-23T12:39:21.120+0300,10.0,5.0,522399,466668,123647,49560,48059,29788,9224,2615
2017-05-23T12:39:22.131+0300,10.0,5.0,1004965,245732,16030,16745,39187,11210,8303,3855
2017-05-23T12:39:35.030+0300,10.0,5.0,211525,47443,16737,16461,25687,6004,7666,2201
2017-05-23T12:39:42.971+0300,10.0,5.0,175063,60554,320,10267,6884,9346,2127,2024
2017-05-23T12:40:00.825+0300,10.0,5.0,15696,23548,6850,8345,16127,3307,4573,4309
2017-05-23T12:40:01.836+0300,10.0,5.0,39377,12807,17021,19437,13944,4089,7099,3282
2017-05-23T12:40:02.826+0300,10.0,5.0,324133,137914,2523,33374,14404,36932,9422,1685
2017-05-23T12:40:25.639+0300,10.0,5.0,62890,65951,32548,25047,15065,14633,11020,4512
2017-05-23T12:40:26.649+0300,10.0,5.0,1055609,81557,28510,25399,9853,7485,4829,1588
2017-05-23T12:40:29.624+0300,10.0,5.0,5112,17293,3078,6961,7968,5156,1545,1459
2017-05-23T12:40:36.562+0300,10.0,5.0,20504,47781,6107,30883,15560,5496,13863,4238
2017-05-23T12:40:37.573+0300,10.0,5.0,70693,59903,16152,14525,11496,4678,3204,3051
2017-05-23T12:40:38.560+0300,10.0,5.0,15734,34888,8593,15859,14258,7725,14141,2595
2017-05-23T12:40:46.507+0300,10.0,5.0,71672,30203,4406,7518,24372,5641,3868,4648
2017-05-23T12:40:47.494+0300,10.0,5.0,16090,8434,19886,9336,11112,20036,12371,3738
2017-05-23T12:40:48.483+0300,10.0,5.0,137679,14265,17984,3893,717,6914,2970,785
2017-05-23T12:40:49.474+0300,10.0,5.0,4542,9666,3490,3326,730,2966,1895,3354
2017-05-23T12:40:50.477+0300,10.0,5.0,16043,52319,11240,10602,10342,12602,11505,1426
2017-05-23T12:40:51.458+0300,10.0,5.0,8843,23437,48211,10355,13288,19993,12138,5293
2017-05-23T12:40:52.448+0300,10.0,5.0,101533,86280,12005,32541,15998,15817,6972,3049
2017-05-23T12:40:53.435+0300,10.0,5.0,29833,15254,9057,13056,11387,7757,6025,4073
2017-05-23T12:40:54.442+0300,10.0,5.0,159817,104151,5825,8728,5969,6464,3153,851
2017-05-23T12:40:55.433+0300,10.0,5.0,112167,59869,6999,5186,7148,9352,1967,581
2017-05-23T12:41:04.373+0300,10.0,5.0,17139,28459,29271,10198,13799,14610,32275,10251
2017-05-23T12:41:05.364+0300,10.0,5.0,8603,38832,9030,4730,33978,12032,12321,11462
2017-05-23T12:41:06.355+0300,10.0,5.0,100821,6147,1740,1090,1696,1256,955,306
2017-05-23T12:41:07.347+0300,10.0,5.0,42948,47942,29822,13954,12433,14420,11278,5716
2017-05-23T12:41:08.339+0300,10.0,5.0,96780,16866,5653,18650,10165,15385,7635,4814
2017-05-23T12:41:09.330+0300,10.0,5.0,40734,12560,678,10642,14050,16544,10201,2253
