time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-22T13:05:43.304+0300,10.0,5.0,7104,10585,2009,867,3171,1648,926,382
2017-05-22T13:05:49.271+0300,10.0,5.0,3097,21935,13949,2327,13187,7333,8392,1685
2017-05-22T13:05:51.249+0300,10.0,5.0,7085,24749,2085,8601,5770,11419,7022,3814
2017-05-22T13:05:54.227+0300,10.0,5.0,30933,9031,12852,7155,7128,11765,3541,2633
2017-05-22T13:05:55.216+0300,10.0,5.0,19346,11293,12354,5059,11308,10368,3990,6654
2017-05-22T13:05:56.227+0300,10.0,5.0,41242,17684,5604,7379,11654,7938,2260,3294
2017-05-22T13:05:57.215+0300,10.0,5.0,7080,30614,10880,9371,14971,12345,12985,4154
2017-05-22T13:05:58.207+0300,10.0,5.0,41441,65455,7372,6967,6035,13674,9902,7475
2017-05-22T13:05:59.198+0300,10.0,5.0,2009981,23054,41429,20439,34359,9790,9391,2631
2017-05-22T13:06:00.187+0300,10.0,5.0,18167,8785,2687,3321,3348,12336,5042,2581
2017-05-22T13:06:02.168+0300,10.0,5.0,19939,19425,2520,1521,5352,12037,2412,2060
2017-05-22T13:06:03.157+0300,10.0,5.0,5840,12151,11678,18548,6985,4502,5218,4629
2017-05-22T13:06:05.151+0300,10.0,5.0,10040,20155,4390,13199,9128,7616,3893,2378
2017-05-22T13:06:06.147+0300,10.0,5.0,11571,22994,29130,4497,9499,7450,9619,4424
2017-05-22T13:06:20.033+0300,10.0,5.0,50128,27134,7795,6901,8108,10862,3159,1470
2017-05-22T13:06:21.025+0300,10.0,5.0,8783,1086,4966,750,1035,5159,708,299
2017-05-22T13:06:22.015+0300,10.0,5.0,5592,5467,3633,2781,2160,1272,1053,232
2017-05-22T13:06:23.007+0300,10.0,5.0,107839,28108,1225,5416,6630,7203,7199,4518
2017-05-22T13:06:24.017+0300,10.0,5.0,13355,2579,2208,838,1976,1325,825,1275
2017-05-22T13:06:25.003+0300,10.0,5.0,178265,93676,27294,5846,9170,3000,2057,1481
2017-05-22T13:06:25.994+0300,10.0,5.0,897294,26940,9632,15295,12477,3913,1582,1224
2017-05-22T13:06:39.898+0300,10.0,5.0,33262,26079,5105,3325,12278,8869,1769,1241
2017-05-22T13:06:40.890+0300,10.0,5.0,6308,5937,2054,950,1951,4597,932,717
2017-05-22T13:06:41.883+0300,10.0,5.0,20865,56659,18837,15219,4126,6577,2696,1067
2017-05-22T13:06:42.871+0300,10.0,5.0,28961,13267,9256,11167,9362,7956,3451,980
2017-05-22T13:06:48.828+0300,10.0,5.0,7943,7097,2082,9758,14867,8946,7599,2298
2017-05-22T13:06:52.792+0300,10.0,5.0,4790,6082,1477,3303,618,3177,2463,473
2017-05-22T13:06:53.798+0300,10.0,5.0,19053,28213,125,5879,8120,7817,3651,2393
2017-05-22T13:06:54.781+0300,10.0,5.0,23993,24215,13882,5374,11651,3357,2394,2948
2017-05-22T13:06:55.775+0300,10.0,5.0,6908,2948,4118,1265,1373,2626,2374,754
2017-05-22T13:07:05.695+0300,10.0,5.0,6254,17705,11947,20010,7153,5057,1520,2166
2017-05-22T13:07:18.611+0300,10.0,5.0,3678,4430,2656,4705,2339,3179,1011,428
2017-05-22T13:07:19.597+0300,10.0,5.0,7103,11816,17424,9205,9588,7574,9676,2650
2017-05-22T13:07:20.589+0300,10.0,5.0,15103,16489,6714,5128,6749,7747,4455,1997
2017-05-22T13:07:22.566+0300,10.0,5.0,5920,12668,14660,15117,5358,10955,4450,2854
2017-05-22T13:07:23.559+0300,10.0,5.0,11375,43222,17237,12809,2563,2902,2876,2745
2017-05-22T13:07:24.571+0300,10.0,5.0,10265,20769,15804,6103,11233,25139,2964,1958
2017-05-22T13:07:27.564+0300,10.0,5.0,29379,17422,12531,8190,13176,7706,4729,2056
2017-05-22T13:07:31.510+0300,10.0,5.0,11476,13263,3978,2016,2636,3556,1898,324
2017-05-22T13:07:48.389+0300,10.0,5.0,8301,2145,9396,1017,1465,2424,885,688
