time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-22T12:56:42.304+0300,10.0,5.0,141306,28456,8798,5158,5002,4235,2805,1548
2017-05-22T12:56:43.301+0300,10.0,5.0,131842,35283,786,1041,14006,8855,15304,3222
2017-05-22T12:56:44.311+0300,10.0,5.0,4588,2978,606,596,1232,4662,3312,374
2017-05-22T12:56:45.297+0300,10.0,5.0,70277,20768,2407,1746,1619,2094,1444,1064
2017-05-22T12:56:46.283+0300,10.0,5.0,226552,60199,17851,18699,9737,4331,6359,4663
2017-05-22T12:56:53.242+0300,10.0,5.0,227613,106811,3700,2125,14593,11804,8707,2158
2017-05-22T12:56:54.229+0300,10.0,5.0,460179,60824,7946,6010,8396,2669,6396,1434
2017-05-22T12:56:55.221+0300,10.0,5.0,292022,197042,46725,19028,11285,23648,9689,5276
2017-05-22T12:57:02.168+0300,10.0,5.0,22563,106594,5536,1441,7160,2550,1796,1130
2017-05-22T12:57:03.156+0300,10.0,5.0,250655,31862,5931,4114,13973,9879,12867,2966
2017-05-22T12:57:08.130+0300,10.0,5.0,38608,15807,8949,7132,13774,20751,9432,2483
2017-05-22T12:57:09.124+0300,10.0,5.0,48724,51810,3465,2563,3840,6101,2190,1183
2017-05-22T12:57:10.114+0300,10.0,5.0,25152,19437,8011,9610,6488,9634,9310,2278
2017-05-22T12:57:11.106+0300,10.0,5.0,50684,44990,7041,12698,13115,14394,4406,2079
2017-05-22T12:57:15.060+0300,10.0,5.0,7330,3864,4316,1434,2066,1320,1404,505
2017-05-22T12:57:20.028+0300,10.0,5.0,123535,28844,7178,1643,4521,4119,1517,678
2017-05-22T12:57:21.037+0300,10.0,5.0,3497,1166,752,630,1498,2455,3201,1158
2017-05-22T12:57:23.020+0300,10.0,5.0,20812,14887,6120,11154,3202,7546,14110,2255
2017-05-22T12:57:24.013+0300,10.0,5.0,1833,3151,1872,1543,898,2694,1396,1222
2017-05-22T12:57:25.000+0300,10.0,5.0,101281,29943,8719,17489,7608,7875,2752,1211
2017-05-22T12:57:25.990+0300,10.0,5.0,49458,10068,7920,14343,7916,8034,8145,1963
2017-05-22T12:57:26.980+0300,10.0,5.0,41437,10103,7487,3132,10636,8588,4555,1952
2017-05-22T12:57:28.963+0300,10.0,5.0,14610,24975,4134,3714,2407,2446,1028,321
2017-05-22T12:57:29.976+0300,10.0,5.0,13516,3807,3823,2610,312,2720,1690,706
2017-05-22T12:57:35.909+0300,10.0,5.0,11463,9038,1436,1288,1293,2365,897,526
2017-05-22T12:57:36.918+0300,10.0,5.0,16319,5601,2098,469,2204,1440,1910,649
2017-05-22T12:57:37.907+0300,10.0,5.0,9575,11923,3703,7234,4949,7022,2070,1698
2017-05-22T12:57:38.893+0300,10.0,5.0,3894,5488,1524,710,814,1533,637,545
2017-05-22T12:57:42.877+0300,10.0,5.0,12956,8334,17304,8200,7625,14523,4829,3806
2017-05-22T12:57:49.808+0300,10.0,5.0,46883,17438,4903,947,10734,6726,8424,2387
2017-05-22T12:57:50.820+0300,10.0,5.0,3717,3259,4313,648,1835,1739,1803,328
2017-05-22T12:57:51.812+0300,10.0,5.0,14423,8318,23144,1408,3543,8746,4564,1919
2017-05-22T12:57:52.804+0300,10.0,5.0,18354,7445,48480,6289,3891,7752,6256,2601
2017-05-22T12:57:59.742+0300,10.0,5.0,15152,2968,1253,1446,1020,1183,3100,443
2017-05-22T12:58:08.680+0300,10.0,5.0,23283,7202,8239,1982,5828,10131,9324,8480
2017-05-22T12:58:09.674+0300,10.0,5.0,41140,5406,2758,665,1547,2427,2227,1437
2017-05-22T12:58:10.665+0300,10.0,5.0,92450,16309,3408,1334,2460,4949,4793,1778
2017-05-22T12:58:11.657+0300,10.0,5.0,17936,13996,5315,2933,9253,8590,11126,6570
2017-05-22T12:58:12.649+0300,10.0,5.0,48217,47618,9777,5708,11817,9680,13882,3813
2017-05-22T12:58:13.639+0300,10.0,5.0,7206,6260,5255,1335,1699,1099,1450,1094
