time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-24T14:24:31.681+0300,8.0,4.0,40527,26131,25657,7305,4363,6923,7882,2832
2017-05-24T14:24:32.675+0300,8.0,4.0,55443,84553,26782,49552,16896,38181,7297,1938
2017-05-24T14:24:33.660+0300,8.0,4.0,289339,59349,34294,38692,18069,16080,6851,5861
2017-05-24T14:24:34.647+0300,8.0,4.0,42933,24502,18116,13793,12952,6033,4909,3000
2017-05-24T14:24:35.636+0300,8.0,4.0,244085,54436,38598,4959,11923,6556,911,340
2017-05-24T14:24:36.646+0300,8.0,4.0,11172,6421,598,3693,1552,1822,1056,403
2017-05-24T14:24:37.639+0300,8.0,4.0,38204,23125,23437,3589,2997,5626,2583,1402
2017-05-24T14:24:38.625+0300,8.0,4.0,23304,16742,1691,3206,4974,2392,3497,1961
2017-05-24T14:24:39.616+0300,8.0,4.0,53294,90962,19470,5218,13126,17585,5299,4242
2017-05-24T14:24:40.606+0300,8.0,4.0,63380,7414,2441,2139,1531,1023,954,444
2017-05-24T14:24:41.594+0300,8.0,4.0,61704,18972,15566,7751,9154,3739,4490,1526
2017-05-24T14:24:42.588+0300,8.0,4.0,49275,23217,9454,26577,8737,3738,2910,2818
2017-05-24T14:24:43.581+0300,8.0,4.0,128560,94770,41274,6963,4890,12945,1458,1486
2017-05-24T14:24:44.589+0300,8.0,4.0,85819,41562,28069,2919,9821,3366,3537,4689
2017-05-24T14:24:45.579+0300,8.0,4.0,14881,4457,3291,2002,2875,2072,1154,905
2017-05-24T14:24:47.552+0300,8.0,4.0,51975,34374,3127,6542,5028,7666,5140,1083
2017-05-24T14:24:48.543+0300,8.0,4.0,67481,22069,32750,37087,9394,3272,5503,2360
2017-05-24T14:24:49.537+0300,8.0,4.0,16764,20997,8298,30991,3810,5846,2701,1062
2017-05-24T14:24:50.545+0300,8.0,4.0,32471,89994,50171,16203,4394,3167,1881,1974
2017-05-24T14:24:51.537+0300,8.0,4.0,25930,26553,9279,2558,6016,6051,8545,987
2017-05-24T14:24:54.503+0300,8.0,4.0,1487491,100283,34073,26842,14195,9809,8559,2900
2017-05-24T14:24:55.511+0300,8.0,4.0,291250,76441,22139,6351,6667,3534,6701,5850
2017-05-24T14:24:56.499+0300,8.0,4.0,17580,6071,12083,22251,4781,2916,1598,1556
2017-05-24T14:24:57.490+0300,8.0,4.0,20613,31268,6239,12416,7008,3392,6357,1357
2017-05-24T14:25:03.446+0300,8.0,4.0,12799,24215,16531,11616,4782,14152,5951,1868
2017-05-24T14:25:04.430+0300,8.0,4.0,16025,2014,2403,4497,3420,3044,254,516
2017-05-24T14:25:05.421+0300,8.0,4.0,19854,119201,35848,4499,10318,6524,1965,758
2017-05-24T14:25:06.412+0300,8.0,4.0,9891,71619,32260,19756,15025,3528,2916,1421
2017-05-24T14:25:07.418+0300,8.0,4.0,6692,24290,2778,2873,1243,6711,2311,1545
2017-05-24T14:25:08.408+0300,8.0,4.0,3390,7811,2605,5460,8485,2983,1326,2749
2017-05-24T14:25:09.397+0300,8.0,4.0,126920,23953,27414,16949,15975,15410,1870,962
2017-05-24T14:25:10.386+0300,8.0,4.0,408671,211546,32110,11450,9565,8293,4430,3419
2017-05-24T14:25:11.376+0300,8.0,4.0,21291,56150,38751,2809,6607,2512,1174,2831
2017-05-24T14:25:12.370+0300,8.0,4.0,19791,29404,11420,5409,9113,4280,3608,1296
2017-05-24T14:25:13.381+0300,8.0,4.0,9660,11524,27344,803,10251,3450,4349,1136
2017-05-24T14:25:16.353+0300,8.0,4.0,10058,4954,9055,3283,9520,6516,1126,1194
2017-05-24T14:25:17.344+0300,8.0,4.0,67609,6936,3324,4316,2699,3368,540,283
2017-05-24T14:25:18.332+0300,8.0,4.0,2655,3049,832,1719,1406,776,658,295
2017-05-24T14:25:19.324+0300,8.0,4.0,19858,5242,2723,2376,2497,4574,2182,1517
2017-05-24T14:25:20.316+0300,8.0,4.0,9368,24455,26052,15866,8109,2458,1471,1167
