time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-08T15:55:05.395+0300,10.0,5.0,289916,18429,8877,11641,5012,4618,1327,405
2017-05-08T15:55:06.386+0300,10.0,5.0,4158,791,857,665,484,1456,482,507
2017-05-08T15:55:07.375+0300,10.0,5.0,5163,6636,2620,496,5610,3985,997,1141
2017-05-08T15:55:08.383+0300,10.0,5.0,5032,7261,2509,8190,5318,2114,2448,995
2017-05-08T15:55:09.353+0300,10.0,5.0,2637,17185,7082,3697,9410,2996,943,1950
2017-05-08T15:55:10.359+0300,10.0,5.0,35945,33301,4334,6132,3827,4256,807,1104
2017-05-08T15:55:11.349+0300,10.0,5.0,12218,3375,20217,1047,5107,5852,772,1129
2017-05-08T15:55:12.341+0300,10.0,5.0,2746,5113,2218,3421,1426,3283,1775,1958
2017-05-08T15:55:13.328+0300,10.0,5.0,9590,6980,7472,5092,2254,4894,2099,2162
2017-05-08T15:55:14.317+0300,10.0,5.0,5635,6579,5849,3683,4348,2439,681,2230
2017-05-08T15:55:15.328+0300,10.0,5.0,3103,12117,312,2245,3328,1645,1978,1513
2017-05-08T15:55:16.315+0300,10.0,5.0,5627,7004,2160,8680,2465,5649,1262,1059
2017-05-08T15:55:17.304+0300,10.0,5.0,2453,6318,1224,3091,5234,6842,1456,1045
2017-05-08T15:55:18.294+0300,10.0,5.0,5732,7362,1925,6267,4854,4234,1854,811
2017-05-08T15:55:19.282+0300,10.0,5.0,6984,8767,1054,5540,3436,2647,2155,1565
2017-05-08T15:55:20.275+0300,10.0,5.0,15995,6391,2014,4352,5966,4533,1417,818
2017-05-08T15:55:21.285+0300,10.0,5.0,8386,10538,4012,6207,7485,5265,2485,615
2017-05-08T15:55:22.268+0300,10.0,5.0,3690,5993,2820,3907,3503,3475,1411,2053
2017-05-08T15:55:23.259+0300,10.0,5.0,3720,5815,3936,919,6600,3458,765,2230
2017-05-08T15:55:24.249+0300,10.0,5.0,5053,5358,4146,10712,7988,2984,1292,612
2017-05-08T15:55:25.240+0300,10.0,5.0,24200,4030,2111,5957,6871,4145,1165,947
2017-05-08T15:55:26.235+0300,10.0,5.0,1995,3083,10029,2434,2583,3167,2309,1350
2017-05-08T15:55:27.220+0300,10.0,5.0,3626,12635,3380,2075,3088,2969,1761,789
2017-05-08T15:55:28.232+0300,10.0,5.0,14611,4669,2713,5350,4303,2793,1885,1552
2017-05-08T15:55:29.219+0300,10.0,5.0,3491,7857,1259,14099,4604,11071,919,1186
2017-05-08T15:55:30.214+0300,10.0,5.0,9557,22515,6457,8340,6265,3877,2709,1213
2017-05-08T15:55:31.207+0300,10.0,5.0,8264,5041,5609,2883,3434,4705,1647,1014
2017-05-08T15:55:32.200+0300,10.0,5.0,8919,15947,1782,5550,2998,4109,1617,1788
2017-05-08T15:55:33.185+0300,10.0,5.0,1709,16689,1675,4141,2192,2422,1667,1023
2017-05-08T15:55:34.177+0300,10.0,5.0,14333,5946,2582,4554,4346,5949,1891,1161
2017-05-08T15:55:35.166+0300,10.0,5.0,6944,5324,734,3302,4690,5573,923,949
2017-05-08T15:55:36.157+0300,10.0,5.0,8237,2132,4200,4291,3602,7236,1190,929
2017-05-08T15:55:37.153+0300,10.0,5.0,9410,4400,2656,986,2721,4462,1653,741
2017-05-08T15:55:38.143+0300,10.0,5.0,2376,2338,709,3900,6147,2837,3092,566
2017-05-08T15:55:39.147+0300,10.0,5.0,7852,22744,463,1491,3775,2898,1951,1291
2017-05-08T15:55:40.138+0300,10.0,5.0,13735,5181,7558,1057,2503,4472,2182,973
2017-05-08T15:55:41.126+0300,10.0,5.0,3656,3596,720,5234,3015,6764,1534,1318
2017-05-08T15:55:42.119+0300,10.0,5.0,1091,2966,2177,2743,4110,4195,1166,651
2017-05-08T15:55:43.111+0300,10.0,5.0,3001,7335,4536,3859,10213,5487,1335,1687
2017-05-08T15:55:44.102+0300,10.0,5.0,8349,4284,4806,917,12461,4108,2034,990
