time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-08T15:07:21.693+0300,10.0,5.0,8040,7783,1120,3905,5068,4118,2911,680
2017-05-08T15:07:22.680+0300,10.0,5.0,4519,7358,911,5839,5294,6704,1086,759
2017-05-08T15:07:23.690+0300,10.0,5.0,584,1876,741,1936,4017,3012,1013,861
2017-05-08T15:07:24.676+0300,10.0,5.0,7493,6106,4011,1235,4214,2535,1889,915
2017-05-08T15:07:25.660+0300,10.0,5.0,2526,2596,1252,2724,3095,4272,1367,1000
2017-05-08T15:07:26.651+0300,10.0,5.0,6301,2340,11051,2164,2180,3359,1301,735
2017-05-08T15:07:27.645+0300,10.0,5.0,4713,3080,3165,53,3308,4785,1396,1919
2017-05-08T15:07:28.657+0300,10.0,5.0,4697,3657,2009,1896,4194,5111,2339,656
2017-05-08T15:07:29.643+0300,10.0,5.0,8253,923,2449,2133,2384,6634,1394,1166
2017-05-08T15:07:30.630+0300,10.0,5.0,6169,10455,2509,7920,3811,4757,1095,772
2017-05-08T15:07:31.622+0300,10.0,5.0,7189,1152,340,4496,8214,6451,2395,1203
2017-05-08T15:07:32.610+0300,10.0,5.0,4732,2974,2986,2138,4922,6377,1493,704
2017-05-08T15:07:33.602+0300,10.0,5.0,2083,6951,1205,10228,2399,6018,907,1320
2017-05-08T15:07:34.596+0300,10.0,5.0,2046,11106,8645,5679,5752,7158,2696,804
2017-05-08T15:07:35.584+0300,10.0,5.0,18167,3686,2596,2377,3621,9102,1703,1080
2017-05-08T15:07:36.598+0300,10.0,5.0,3090,2307,2957,6353,6783,5584,1627,893
2017-05-08T15:07:37.588+0300,10.0,5.0,1418,5906,1294,6534,5171,5382,830,1195
2017-05-08T15:07:38.575+0300,10.0,5.0,3834,5680,2368,1454,7620,3642,2130,1098
2017-05-08T15:07:39.566+0300,10.0,5.0,15594,4494,3425,1852,1322,1304,1215,591
2017-05-08T15:07:40.556+0300,10.0,5.0,6408,5951,4114,2243,4970,10460,1412,624
2017-05-08T15:07:41.568+0300,10.0,5.0,2176,1880,4239,1293,2220,5154,698,679
2017-05-08T15:07:42.541+0300,10.0,5.0,2923,6795,2969,1222,7295,9305,1721,710
2017-05-08T15:07:43.538+0300,10.0,5.0,1523,6548,3625,3501,17696,2785,985,871
2017-05-08T15:07:44.530+0300,10.0,5.0,4854,15776,3108,4369,4268,5403,540,862
2017-05-08T15:07:45.523+0300,10.0,5.0,3622,4426,1473,6930,6027,6162,1350,1000
2017-05-08T15:07:46.510+0300,10.0,5.0,2935,5773,1451,4313,3339,5082,1010,2054
2017-05-08T15:07:47.502+0300,10.0,5.0,5019,3945,6700,2426,6400,4255,3190,526
2017-05-08T15:07:48.491+0300,10.0,5.0,2717,4894,2179,5140,2690,2542,5340,1672
2017-05-08T15:07:49.481+0300,10.0,5.0,591,3255,842,8260,3847,5336,2752,460
2017-05-08T15:07:50.477+0300,10.0,5.0,1220,1238,9116,1027,2134,5032,1231,1364
2017-05-08T15:07:51.465+0300,10.0,5.0,7404,7166,3444,4347,6802,9235,2184,1413
2017-05-08T15:07:52.456+0300,10.0,5.0,3454,16010,3579,5568,4610,9900,1258,1277
2017-05-08T15:07:53.464+0300,10.0,5.0,5687,4964,9893,5680,3575,5724,1912,1305
2017-05-08T15:07:54.453+0300,10.0,5.0,2267,5514,637,5627,1748,4657,1909,516
2017-05-08T15:07:55.442+0300,10.0,5.0,3052,12918,5461,9098,2581,5127,2211,791
2017-05-08T15:07:56.435+0300,10.0,5.0,1907,2173,395,4305,5585,4826,2247,1081
2017-05-08T15:07:57.426+0300,10.0,5.0,5056,3829,4494,5643,7811,8557,2936,1531
2017-05-08T15:07:58.431+0300,10.0,5.0,7959,21584,6562,4799,4021,4732,1293,1180
2017-05-08T15:07:59.416+0300,10.0,5.0,5891,12820,6744,2369,5496,4678,701,846
2017-05-08T15:08:00.403+0300,10.0,5.0,2209,8387,3996,3862,6999,12685,1807,1550
